jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,71,50,52,52,106,151,234,247,286,382,348,356,367,409,416,446,393,267,225,182,171,137,115,75,""
02,69,37,-1,36,-1,169,220,277,348,398,395,363,392,427,395,332,317,230,161,117,135,130,103,78,""
03,72,48,59,115,146,211,226,206,284,334,359,338,380,420,405,418,339,213,178,163,143,135,129,94,""
04,77,64,67,102,159,207,275,258,333,396,382,421,418,426,416,343,321,237,165,121,124,119,91,81,""
05,68,31,65,81,152,242,266,282,336,363,398,400,435,395,388,349,325,229,154,161,147,129,76,72,""
06,52,67,61,96,162,144,254,263,337,380,382,351,396,362,334,318,282,199,145,139,134,103,80,71,""
07,66,61,55,77,120,149,200,230,253,322,345,281,288,284,379,-1,-1,-1,124,94,64,78,53,57,""
08,38,30,33,72,106,144,186,214,236,276,266,271,244,230,275,250,216,156,95,80,75,64,57,44,""
09,35,36,41,56,96,148,187,242,269,324,300,274,311,259,218,236,158,129,93,80,70,82,70,59,""
10,49,57,-1,-1,131,159,169,204,276,283,258,224,255,253,272,242,224,147,92,90,71,64,56,53,""
11,51,41,55,75,116,176,189,222,259,302,341,313,291,318,267,251,209,170,114,74,65,53,70,63,""
12,27,38,51,83,160,177,200,211,239,273,296,256,296,302,263,244,216,203,168,103,90,76,77,36,""
13,56,47,47,53,88,173,193,207,228,259,276,253,241,204,199,231,199,147,108,93,64,47,61,52,""
14,59,34,45,56,88,160,189,221,240,338,310,269,254,228,352,271,291,117,94,85,70,69,55,48,""
15,46,-1,-1,163,128,153,161,231,231,295,282,243,260,227,230,237,211,157,141,107,91,66,61,60,""
16,43,48,114,-1,-1,183,211,197,236,309,301,346,307,276,263,298,232,144,90,85,82,63,70,65,""
17,43,45,68,76,109,207,264,221,227,324,304,292,259,251,224,195,193,293,184,116,54,67,53,56,""
18,37,139,-1,-1,128,143,202,211,266,333,311,258,253,281,226,206,224,129,83,92,67,60,45,30,""
19,29,43,50,66,95,151,201,224,252,325,308,241,258,231,257,240,197,138,95,85,67,68,59,50,""
20,45,32,37,56,104,129,189,223,276,305,319,286,275,239,223,213,197,109,104,81,76,70,54,55,""
21,59,53,60,68,141,152,239,199,247,296,295,310,258,226,241,200,198,143,93,98,74,72,65,64,""
22,46,54,39,80,104,151,210,293,286,330,367,315,282,243,244,206,233,130,112,83,57,60,61,62,""
23,37,61,59,71,135,204,236,249,220,316,352,336,282,243,211,218,201,146,108,87,93,97,78,58,""
24,54,43,69,89,122,199,273,328,346,366,394,361,347,271,261,215,185,142,106,80,80,72,77,52,""
25,44,57,73,106,163,266,316,276,308,322,386,370,343,284,245,253,220,173,101,85,78,70,63,48,""
26,54,61,80,131,186,251,330,373,401,462,458,456,355,279,224,250,189,155,93,91,77,79,66,57,""
27,50,50,71,67,136,252,329,305,362,472,428,400,392,347,297,256,165,123,95,76,72,62,71,54,""
28,46,32,60,93,171,289,332,412,448,521,540,448,379,335,274,208,207,141,104,80,71,70,59,62,""
29,46,47,60,88,151,254,329,333,368,460,489,415,426,350,288,199,196,135,113,77,65,82,75,77,""
30,62,32,62,92,150,319,409,433,478,490,438,435,361,284,293,208,209,322,93,77,78,100,61,45,""
31,40,53,64,83,155,261,303,307,299,425,502,474,431,369,291,254,173,143,110,105,86,75,59,-1,""
