jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,22,28,45,40,9,53,""
02,68,90,76,97,99,144,118,130,135,88,55,28,46,71,75,54,55,28,18,20,15,33,68,70,""
03,71,100,96,118,132,150,123,123,146,167,127,147,90,102,93,81,66,45,29,31,44,48,52,82,""
04,99,89,107,133,153,159,187,196,186,197,173,153,130,98,97,67,62,34,23,14,29,35,49,62,""
05,69,86,82,77,102,114,120,132,120,94,85,95,66,61,86,66,45,39,14,22,30,21,39,0,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,4,6,12,25,29,26,21,42,43,60,""
07,87,85,93,115,116,139,164,174,162,138,134,135,102,103,89,74,47,25,20,17,15,37,61,79,""
08,99,125,111,126,187,198,230,217,185,154,147,136,109,111,83,98,96,82,58,76,33,37,53,53,""
09,59,85,81,114,121,148,135,180,154,144,119,85,92,115,106,68,61,102,92,13,27,31,47,48,""
10,76,72,91,98,112,165,157,168,156,57,-1,-1,-1,-1,-1,-1,-1,-1,3,18,16,24,38,38,""
11,71,51,72,128,129,173,155,153,163,149,88,115,104,105,86,86,55,39,30,20,25,35,51,64,""
12,67,91,99,125,131,162,141,131,137,112,87,105,71,71,92,83,66,37,35,16,19,29,61,89,""
13,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,81,102,81,111,81,70,33,24,13,30,43,56,72,""
14,73,90,111,121,174,166,186,151,129,145,129,105,96,76,83,72,57,41,14,18,46,48,72,77,""
15,68,99,122,117,128,147,135,155,112,77,145,70,58,76,86,63,31,27,20,18,20,17,34,54,""
16,65,91,84,113,143,157,158,137,114,113,70,79,79,90,64,75,54,27,18,18,19,29,30,60,""
17,50,66,79,81,99,95,123,113,92,88,67,68,63,69,66,61,51,27,42,19,18,53,-1,0,""
18,-1,-1,-1,-1,10,112,142,117,124,87,86,63,72,86,75,68,52,45,33,19,31,42,59,59,""
19,87,90,97,93,111,105,126,109,118,99,80,82,42,38,67,38,43,37,33,30,25,31,43,0,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,34,54,51,38,42,38,31,23,30,19,32,44,75,""
21,77,87,78,99,96,119,117,131,106,86,71,61,52,58,63,54,47,36,49,35,49,57,80,84,""
22,133,141,127,141,141,151,170,173,153,163,133,113,95,83,72,66,49,27,30,25,43,46,76,72,""
23,99,114,106,94,111,121,129,136,132,209,88,65,58,74,58,46,51,36,24,25,42,33,56,64,""
24,98,139,185,177,180,214,176,148,134,146,75,67,57,68,89,78,43,37,26,27,29,54,71,88,""
25,96,114,111,143,101,140,135,157,142,105,75,76,64,65,92,60,50,37,29,17,29,38,50,56,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,38,50,60,""
27,63,82,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,21,35,49,76,""
28,89,76,84,97,104,124,101,112,98,67,82,72,48,50,55,57,49,37,48,35,26,40,58,73,""
29,94,103,124,125,130,97,111,108,79,57,66,59,51,49,68,42,35,35,14,24,18,36,65,75,""
30,80,81,77,85,90,107,93,113,91,89,90,97,70,49,35,55,39,38,36,24,35,44,16,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
