jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,59,77,-1,161,113,114,146,155,157,176,192,199,225,266,304,331,318,316,251,223,175,162,117,72,""
02,76,60,50,75,80,98,129,149,149,176,156,204,270,250,292,315,311,309,282,280,263,187,155,85,""
03,78,63,71,91,95,111,126,121,166,162,199,209,263,258,124,331,337,299,254,258,240,197,120,72,""
04,73,70,73,69,74,104,142,169,176,177,198,116,205,255,315,333,347,302,215,252,223,178,168,105,""
05,69,81,76,70,76,90,120,154,165,153,202,243,262,287,288,326,325,321,280,273,219,184,60,67,""
06,74,70,51,60,70,82,126,144,157,170,183,198,230,259,297,339,349,336,298,268,228,188,150,103,""
07,81,93,74,66,71,111,140,149,190,161,188,237,289,307,332,322,370,342,337,282,229,196,138,96,""
08,74,78,65,63,61,79,107,139,136,113,173,222,238,295,359,382,370,315,259,215,195,161,114,129,""
09,113,104,109,76,72,63,107,122,136,132,165,207,269,287,289,286,278,260,270,250,227,214,182,110,""
10,89,116,104,106,107,104,166,138,152,175,155,193,243,268,282,290,-1,272,271,236,245,169,134,115,""
11,98,87,89,87,79,70,94,121,119,147,192,250,238,282,324,398,374,414,349,325,248,183,118,54,""
12,63,51,53,64,72,100,123,152,188,158,226,222,268,311,341,352,344,335,297,258,216,191,157,109,""
13,97,87,74,87,81,97,138,130,116,163,150,206,244,281,297,336,324,281,270,277,259,194,148,97,""
14,74,81,79,60,59,69,115,164,170,192,197,217,244,226,253,266,251,285,261,269,255,154,151,114,""
15,89,85,93,76,128,112,196,229,226,212,243,294,326,342,342,394,353,303,273,292,302,232,154,157,""
16,120,110,101,95,117,114,148,175,210,221,219,226,261,314,345,375,373,337,286,292,232,202,157,-1,""
17,-1,-1,-1,39,81,89,117,157,185,209,232,195,6,103,35,29,183,90,303,295,256,197,93,71,""
18,200,97,90,90,108,114,156,180,192,196,265,231,284,310,322,376,380,356,306,243,210,181,168,134,""
19,100,82,89,105,102,128,162,181,201,173,242,258,294,341,363,403,407,398,307,267,226,211,153,123,""
20,116,93,102,114,123,122,166,225,218,241,272,277,302,290,338,370,334,351,348,273,231,169,154,114,""
21,85,111,96,96,131,157,161,171,207,186,240,266,285,316,333,362,293,246,293,278,261,206,192,139,""
22,108,124,113,122,155,166,207,217,229,207,276,289,306,312,330,366,352,347,348,301,259,190,199,144,""
23,136,126,123,136,126,151,207,172,172,187,224,204,282,297,295,328,315,331,292,248,219,174,151,117,""
24,107,96,91,113,111,147,195,218,216,204,253,256,305,337,361,337,305,276,264,228,215,180,150,112,""
25,105,106,91,101,116,121,194,186,196,228,255,264,259,258,291,311,310,288,271,238,200,175,126,100,""
26,83,83,86,75,100,140,168,214,239,227,288,244,296,288,304,357,324,292,290,267,159,206,196,129,""
27,95,113,84,112,113,141,166,212,251,234,231,285,286,257,271,299,307,308,252,221,204,156,130,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,320,365,331,319,277,247,196,155,129,136,""
29,112,102,109,87,76,48,137,218,206,225,287,256,261,85,86,213,255,129,255,268,247,227,149,136,""
30,98,107,93,128,133,135,178,204,210,238,328,205,277,281,288,317,318,307,241,269,230,176,129,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
