jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,32,28,20,36,38,43,53,51,58,74,92,94,92,102,145,128,0,109,70,54,38,34,42,""
02,37,27,47,38,46,43,67,61,50,53,47,63,106,92,100,80,82,82,92,50,41,27,22,18,""
03,27,28,20,25,37,41,62,50,65,76,84,91,93,53,96,103,122,126,94,64,62,50,53,38,""
04,33,30,31,35,37,45,63,80,75,49,74,94,108,116,100,120,150,132,129,109,67,56,39,43,""
05,39,26,29,33,35,40,48,59,54,38,65,71,77,66,94,122,126,143,98,81,56,40,27,48,""
06,34,30,21,23,20,39,40,63,58,49,78,73,79,140,98,122,114,151,112,68,64,34,28,39,""
07,44,29,40,34,54,32,55,42,55,44,50,84,118,128,106,131,172,153,144,122,81,52,43,53,""
08,42,32,23,27,36,40,43,48,56,60,60,68,79,100,101,143,117,137,106,75,61,46,48,51,""
09,37,52,28,21,20,27,47,58,38,51,71,70,105,120,127,131,145,153,104,73,78,41,29,34,""
10,40,48,33,34,28,31,48,39,48,46,72,90,109,109,118,133,160,124,112,96,71,27,27,16,""
11,35,28,33,36,40,27,50,52,59,47,58,61,80,111,110,128,108,118,96,69,61,35,32,18,""
12,21,16,15,24,28,33,50,25,48,52,82,85,83,88,107,104,130,117,100,83,60,47,41,29,""
13,38,26,31,29,25,30,19,45,49,52,55,57,65,76,99,119,101,124,93,72,58,45,30,36,""
14,45,30,33,25,32,20,39,38,44,45,65,58,81,78,92,82,70,79,61,66,44,39,26,27,""
15,29,32,20,25,25,28,45,52,50,46,75,98,108,107,86,81,83,79,48,55,47,39,28,38,""
16,32,26,34,27,30,38,44,33,45,50,68,79,91,106,105,108,99,91,77,48,54,43,27,33,""
17,30,30,32,23,10,30,33,28,31,53,53,122,63,70,39,42,59,57,40,30,16,11,23,15,""
18,19,19,25,16,27,31,41,44,40,42,59,53,52,65,76,97,78,94,81,78,53,34,25,32,""
19,20,16,24,26,34,26,44,47,48,47,49,47,55,69,59,91,93,73,64,54,58,42,28,25,""
20,7,10,11,22,13,28,48,58,64,65,76,71,95,76,89,72,47,45,49,72,58,35,49,45,""
21,32,41,27,24,28,24,53,42,40,35,67,63,69,76,74,68,117,96,73,66,54,46,34,40,""
22,42,57,41,61,42,30,41,52,43,46,51,66,71,94,90,109,130,89,82,75,68,37,35,47,""
23,23,34,21,26,35,31,28,45,36,38,52,43,50,59,56,84,67,71,57,43,49,-1,1,21,""
24,22,24,19,36,23,28,29,30,49,41,37,56,67,55,56,68,69,64,71,51,46,35,24,25,""
25,24,28,23,19,22,30,49,37,36,52,48,60,54,65,63,76,75,71,59,64,30,39,26,34,""
26,39,38,25,23,34,37,49,55,73,59,71,61,68,70,82,113,96,89,86,60,55,34,46,37,""
27,44,36,24,38,29,41,53,60,69,58,65,62,45,48,55,55,61,55,59,57,32,39,37,37,""
28,20,31,18,29,28,23,36,39,45,40,42,40,65,74,67,75,67,85,70,59,46,42,32,38,""
29,34,38,27,28,36,32,38,57,52,44,60,57,55,87,91,106,83,96,87,65,49,30,45,37,""
30,26,26,29,36,43,33,49,49,42,57,61,52,74,71,89,84,82,75,68,48,40,34,40,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
