jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,0,46,43,57,47,51,78,66,63,74,111,79,83,52,20,18,44,20,64,44,49,""
04,18,25,33,36,50,56,63,45,55,60,57,52,68,80,97,-1,2,34,30,28,44,63,65,50,""
05,16,21,30,37,47,42,44,57,54,53,50,76,97,134,81,97,63,30,40,44,44,65,56,40,""
06,28,20,28,45,50,52,62,60,57,56,55,76,82,114,126,87,65,35,36,46,50,58,58,38,""
07,23,30,30,40,61,41,55,54,58,64,65,86,100,122,97,94,63,48,42,46,46,60,66,36,""
08,33,29,42,40,55,70,58,63,55,60,55,87,106,123,81,93,71,34,47,33,58,68,63,35,""
09,21,15,8,0,35,29,40,34,49,58,57,108,110,126,110,85,53,36,37,46,49,62,62,39,""
10,24,19,31,30,41,42,46,58,59,56,67,106,130,138,107,85,54,23,27,13,35,55,25,23,""
11,19,19,21,36,40,29,43,47,49,44,64,86,78,120,99,86,56,28,44,29,54,47,49,30,""
12,24,20,26,32,37,46,42,38,48,-1,60,95,91,92,86,77,74,39,27,27,31,47,43,24,""
13,21,14,27,25,44,42,34,33,46,72,66,98,94,112,123,76,48,36,13,0,49,32,38,35,""
14,25,16,21,28,41,43,41,33,41,44,71,108,77,105,96,60,52,24,27,18,46,38,8,17,""
15,21,21,24,32,45,53,37,37,47,41,82,77,76,100,96,82,43,31,30,33,30,30,56,34,""
16,31,18,15,21,39,38,28,33,48,68,66,90,122,42,89,60,58,32,24,41,61,47,51,33,""
17,23,22,23,41,44,57,28,29,50,50,61,89,94,124,81,85,61,38,26,36,29,53,38,21,""
18,19,20,19,44,40,47,33,47,51,52,69,74,79,99,84,74,53,31,33,30,42,51,32,31,""
19,18,19,25,38,35,44,45,46,51,63,68,85,88,111,88,59,49,30,20,40,39,31,49,31,""
20,20,24,33,31,58,52,37,45,54,52,59,80,70,74,77,81,-1,29,23,11,22,26,35,21,""
21,14,19,32,41,39,51,54,50,56,67,79,89,72,86,74,75,56,30,34,26,40,38,47,50,""
22,26,26,29,33,41,54,42,41,51,44,60,65,73,71,55,55,56,36,25,23,31,33,43,39,""
23,16,16,20,37,37,47,48,28,53,41,36,80,85,87,55,30,34,36,30,26,38,46,41,35,""
24,28,13,20,31,43,37,47,45,51,54,61,72,66,73,64,54,51,33,25,33,36,13,37,31,""
25,21,23,29,29,30,28,29,37,48,41,51,61,63,74,78,65,16,21,0,5,9,29,38,21,""
26,20,25,37,47,42,51,46,36,44,44,56,60,54,98,69,72,55,36,20,37,36,7,26,37,""
27,19,22,28,31,45,52,51,37,36,59,57,90,60,84,73,63,58,34,19,26,27,31,40,29,""
28,19,16,32,37,55,54,58,46,61,60,53,66,50,72,64,58,36,33,23,22,32,24,5,9,""
29,17,28,32,29,34,37,35,35,35,49,46,53,53,81,69,75,54,53,35,27,32,35,34,23,""
30,28,28,36,34,38,47,43,40,46,49,59,63,61,83,54,68,53,38,24,31,35,54,38,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
