jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,41,41,41,108,79,103,108,92,73,68,84,74,69,69,48,66,36,29,33,34,28,48,56,""
02,39,51,68,54,89,99,115,97,103,74,107,118,102,84,87,66,46,49,44,25,29,18,71,42,""
03,53,51,60,59,81,114,123,117,96,95,82,89,78,61,52,52,52,18,14,8,16,14,15,22,""
04,32,53,50,81,91,114,118,118,78,83,93,105,80,77,75,32,37,20,19,21,20,31,33,29,""
05,39,47,50,77,82,92,100,77,74,70,92,88,92,78,56,74,55,31,35,29,10,24,33,33,""
06,35,33,42,58,92,140,142,106,59,69,102,95,93,79,65,48,32,36,37,28,28,47,26,34,""
07,27,41,46,47,77,143,103,79,55,54,82,99,104,97,74,48,43,25,25,24,23,29,27,37,""
08,32,34,40,46,73,110,103,93,77,67,79,87,90,74,63,56,45,28,30,29,32,26,39,44,""
09,42,38,50,72,89,126,150,145,110,107,121,123,117,112,81,59,64,41,43,33,27,28,26,45,""
10,67,44,74,105,125,139,163,139,120,126,151,121,129,115,97,73,75,38,28,30,25,13,35,41,""
11,43,45,55,50,1,1,1,1,1,1,1,1,56,107,88,82,50,37,25,31,23,34,43,28,""
12,45,34,47,65,95,91,121,108,91,106,104,106,119,80,76,54,50,77,29,30,47,26,36,29,""
13,43,48,69,69,91,96,95,79,73,72,78,111,111,94,102,75,60,32,34,42,38,36,32,31,""
14,47,56,72,97,121,132,162,125,91,95,110,124,108,96,88,58,41,43,31,39,39,26,39,27,""
15,49,46,70,76,88,128,120,93,85,73,112,119,115,106,84,72,51,48,28,19,1,27,38,48,""
16,33,64,55,61,94,111,124,121,95,97,95,136,111,87,81,80,48,42,25,20,23,37,42,35,""
17,46,55,59,74,100,95,124,112,106,101,112,148,125,121,104,75,59,45,31,36,21,16,48,46,""
18,31,46,61,86,99,92,120,103,78,87,87,108,109,85,77,64,61,36,33,25,27,12,43,37,""
19,54,56,78,88,117,100,118,106,65,83,112,85,109,83,67,60,57,42,28,25,28,25,47,44,""
20,40,58,70,79,98,131,139,121,100,82,109,122,128,94,84,68,54,27,22,22,24,29,37,31,""
21,44,70,72,66,73,100,112,86,21,70,75,99,99,68,59,56,37,29,30,33,22,23,31,50,""
22,27,57,61,60,49,83,86,72,70,51,68,61,76,63,48,46,39,24,22,16,20,27,27,35,""
23,38,30,41,51,65,67,65,88,72,77,86,103,86,79,59,62,41,29,36,26,29,36,37,47,""
24,42,64,62,83,87,99,113,110,91,87,103,93,87,73,95,63,51,43,23,30,25,30,41,42,""
25,53,61,70,75,80,96,80,122,111,120,108,114,135,95,124,72,59,44,34,28,49,39,46,51,""
26,63,53,65,75,83,91,110,94,107,83,81,110,91,85,76,76,57,47,43,36,45,52,52,55,""
27,60,68,72,97,125,95,102,104,113,99,109,102,119,91,72,65,51,66,67,52,29,41,45,51,""
28,54,56,75,83,106,93,105,78,73,57,87,103,99,68,59,100,63,59,55,54,46,42,57,49,""
29,62,69,75,67,93,101,116,88,72,91,82,90,89,75,61,61,52,58,58,33,31,40,40,46,""
30,32,57,67,82,81,91,94,102,71,87,88,122,103,82,49,52,45,28,32,32,28,44,34,11,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]dh{}`gIn=o,"`'gl}"
