jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,9,7,6,8,13,13,26,27,26,32,42,48,43,48,52,56,61,55,40,27,20,7,11,""
02,15,16,14,27,18,12,17,26,37,21,32,30,38,59,50,60,100,69,60,33,29,25,20,15,""
03,11,12,9,8,14,55,76,28,29,30,32,26,29,34,130,53,86,95,65,56,42,31,26,16,""
04,15,5,135,48,10,19,23,35,33,28,56,83,56,38,48,89,79,80,67,51,51,65,48,34,""
05,17,9,3,7,10,9,17,34,41,35,29,40,52,63,67,91,105,100,81,58,39,28,34,22,""
06,16,7,10,10,11,14,11,24,32,39,28,59,43,66,62,58,109,99,67,49,40,29,46,19,""
07,15,8,7,5,7,14,26,28,27,55,50,45,66,64,65,78,105,105,92,47,52,24,27,20,""
08,22,14,9,11,12,18,20,27,32,34,42,47,65,62,85,97,106,112,71,58,42,43,22,26,""
09,15,8,8,45,18,16,19,29,35,40,37,56,60,61,79,98,99,112,81,55,39,34,28,29,""
10,10,22,11,10,10,22,24,98,61,37,45,57,59,80,107,106,83,93,82,44,29,31,26,61,""
11,37,16,11,11,11,16,31,48,44,31,39,50,52,88,70,83,87,90,84,73,77,34,27,15,""
12,24,23,52,5,5,18,24,25,19,35,16,28,63,75,69,82,94,99,93,47,44,39,21,21,""
13,13,10,13,10,9,17,30,28,38,22,22,53,52,61,69,97,107,111,88,53,51,37,36,15,""
14,19,17,9,7,13,13,17,30,27,36,25,43,60,74,66,70,89,100,129,44,43,25,21,33,""
15,13,7,15,16,8,12,19,34,28,35,42,58,63,63,73,89,105,96,72,48,30,22,27,12,""
16,18,17,8,11,13,17,16,27,41,30,38,43,53,63,80,74,79,73,38,31,29,23,26,24,""
17,15,8,8,10,12,15,26,96,27,43,120,260,163,132,63,69,62,81,61,41,25,26,16,14,""
18,6,9,11,35,8,22,20,41,35,30,45,39,55,55,51,61,75,74,56,53,25,25,15,15,""
19,20,8,7,16,7,17,20,26,37,40,40,35,56,56,61,74,75,71,55,55,36,27,19,17,""
20,12,7,12,12,17,9,23,21,40,43,48,59,48,57,50,73,68,68,70,47,21,28,16,17,""
21,16,16,6,9,9,24,23,26,29,41,43,46,59,60,51,66,69,76,74,52,45,33,23,19,""
22,12,14,9,20,13,23,22,27,62,33,40,34,43,40,62,64,79,93,53,30,40,28,18,12,""
23,17,15,10,10,12,21,23,35,38,36,47,38,40,58,62,62,58,50,51,36,29,20,20,16,""
24,15,2,13,11,12,16,19,32,34,42,42,39,47,44,60,47,68,40,48,33,30,25,17,19,""
25,14,9,14,9,13,21,24,34,32,37,41,43,39,48,55,52,56,51,60,46,34,29,20,13,""
26,12,8,3,12,11,10,5,2,11,5,11,10,16,14,13,17,18,26,21,22,11,11,9,1,""
27,6,2,4,2,0,2,7,7,5,9,11,18,7,16,41,11,15,34,53,34,37,20,9,21,""
28,22,34,111,95,9,19,22,25,42,34,55,38,48,60,62,63,65,51,52,39,50,41,23,22,""
29,9,15,12,13,42,18,25,37,42,33,40,38,53,58,54,61,44,51,44,36,37,29,18,14,""
30,14,11,18,14,17,30,21,32,16,27,34,34,42,49,53,67,66,64,65,42,22,23,15,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
