jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,5,7,7,11,16,10,10,10,13,3,4,7,7,12,6,6,10,7,2,8,11,4,23,7
02,1,9,5,9,11,30,16,10,5,8,3,6,6,5,5,12,6,7,2,3,8,6,10,2
03,7,7,3,9,13,23,28,23,23,17,2,3,5,7,7,11,14,8,10,1,4,5,6,15
04,12,9,20,24,36,34,44,26,8,7,12,16,9,6,1,2,7,3,2,1,1,3,5,7
05,3,5,2,3,3,3,-1,4,6,3,3,2,7,6,6,6,24,19,3,3,6,3,6,4
06,4,7,4,2,2,2,5,3,4,3,-1,3,3,4,4,4,2,4,6,2,4,5,2,3
07,3,4,4,5,5,7,2,4,1,1,1,8,2,3,2,5,4,1,7,3,3,2,2,2
08,4,7,9,22,14,10,12,19,17,8,11,4,17,19,10,12,9,3,1,1,1,6,13,7
09,4,10,20,13,5,27,34,31,12,10,36,6,7,3,83,125,38,91,42,77,16,35,11,21
10,5,4,4,7,1,4,3,5,31,2,2,3,3,2,5,3,5,34,40,13,2,2,4,5
11,20,42,37,32,38,49,51,28,24,17,16,36,5,13,15,6,9,3,1,1,4,7,2,8
12,14,20,35,27,35,44,54,7,12,8,2,8,9,3,7,23,8,1,2,11,6,11,3,5
13,8,3,7,8,9,7,14,8,7,6,4,4,6,19,20,8,9,14,17,79,61,38,4,11
14,25,20,33,26,34,39,34,10,2,3,3,4,13,12,19,14,12,21,6,5,2,5,11,8
15,2,8,12,20,20,23,16,12,12,9,8,4,6,19,23,25,14,13,32,29,9,29,12,13
16,13,25,23,19,26,22,28,32,29,27,13,21,29,26,23,27,22,47,57,52,45,29,11,13
17,15,27,20,16,24,33,28,24,18,15,15,20,18,16,15,15,15,14,17,8,4,11,8,15
18,34,13,11,25,27,31,37,41,21,10,12,6,13,18,14,14,20,18,20,22,4,13,48,15
19,57,117,18,12,29,21,22,17,23,6,11,8,14,14,11,18,14,16,10,22,6,17,126,10
20,64,90,24,17,22,24,30,21,34,62,43,17,11,8,21,10,10,3,4,2,4,4,2,1
21,1,1,1,1,1,7,10,2,3,2,2,2,1,1,1,1,5,1,3,1,3,2,1,6
22,5,26,29,3,10,11,15,14,10,11,9,11,13,21,10,8,14,9,5,10,8,8,7,17
23,24,31,41,26,28,23,20,25,16,15,11,12,10,13,16,20,7,16,2,3,11,42,20,14
24,39,41,23,18,18,41,37,21,28,17,49,98,43,14,16,54,96,54,46,21,13,13,11,19
25,28,32,27,30,22,36,34,18,19,14,17,12,13,10,14,16,12,7,6,8,6,10,13,19
26,14,10,26,27,25,24,29,28,20,13,12,11,6,16,16,10,8,5,5,4,11,9,12,12
27,14,18,36,30,15,30,31,24,21,15,11,20,41,12,12,10,10,9,20,4,25,6,7,9
28,11,18,20,22,29,24,25,17,21,12,7,12,22,16,10,15,11,7,5,3,15,12,12,16
29,42,44,38,26,25,28,38,17,20,23,11,10,8,15,14,12,12,9,6,4,18,17,9,10
30,17,41,59,14,21,27,16,18,15,17,9,12,65,30,16,17,10,3,1,1,2,3,7,3
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
