apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,2,16,24,25,30,42,43,48,49,43,45,36,44,40,48,42,41,29,43,28,17,18,""
02,13,5,21,20,10,23,36,56,109,110,97,92,98,89,110,25,18,28,23,22,26,20,16,7,""
03,14,8,7,18,12,27,35,27,32,38,44,42,35,37,29,24,45,32,34,26,16,68,63,54,""
04,27,16,16,14,13,29,73,135,168,154,167,151,153,118,122,115,140,94,93,118,80,86,65,20,""
05,15,16,15,19,20,27,85,110,169,150,150,116,124,98,49,19,30,46,27,49,32,23,21,19,""
06,17,139,16,15,23,22,95,113,151,134,116,171,121,97,63,19,21,20,17,26,20,14,18,8,""
07,17,17,18,21,19,29,92,134,154,138,129,138,109,121,86,26,41,36,48,36,29,14,25,17,""
08,5,14,19,23,13,30,116,136,149,134,127,129,116,130,88,33,35,38,27,59,26,22,27,8,""
09,15,8,8,10,18,32,40,128,157,155,127,143,152,138,152,79,102,166,104,99,123,88,86,22,""
10,11,14,22,51,81,87,110,146,161,148,154,138,130,149,147,113,115,114,127,113,99,84,53,118,""
11,44,17,20,14,24,51,113,157,168,150,115,115,131,138,67,42,52,52,45,44,53,40,23,23,""
12,17,28,31,30,32,40,128,88,117,84,121,97,83,77,86,92,91,128,92,88,102,91,59,21,""
13,27,16,33,23,27,53,86,134,106,113,104,131,90,120,109,99,108,119,132,122,84,78,61,65,""
14,39,57,49,36,31,29,80,117,144,160,118,134,141,144,112,52,71,63,51,55,50,42,32,29,""
15,29,16,17,26,43,59,99,137,130,134,105,125,106,102,114,101,105,95,106,109,92,84,65,60,""
16,66,52,63,49,52,25,80,158,154,165,158,129,155,108,99,64,60,58,56,54,45,37,37,19,""
17,18,11,20,27,42,41,74,81,91,97,60,68,86,73,59,68,57,61,71,70,57,58,25,30,""
18,22,16,33,30,45,46,99,144,152,141,151,110,126,122,113,151,138,150,143,139,130,109,93,18,""
19,14,23,37,30,34,50,134,163,128,136,141,136,131,136,137,127,145,144,144,115,120,79,84,62,""
20,71,49,55,35,24,33,117,120,157,132,153,139,130,136,130,96,105,162,136,109,123,89,76,20,""
21,6,21,28,35,27,39,100,154,133,145,117,132,110,133,124,110,135,130,135,128,116,89,74,52,""
22,53,56,67,25,22,34,46,144,168,147,154,171,175,153,161,152,150,139,142,152,129,121,100,57,""
23,66,23,25,36,54,52,64,78,74,90,65,70,85,73,81,60,53,67,61,63,69,57,45,19,""
24,27,17,19,33,35,32,58,126,136,150,127,103,160,162,130,150,151,138,165,138,118,88,98,102,""
25,47,46,45,41,28,40,72,153,152,158,140,137,130,134,164,125,119,22,23,32,29,28,27,10,""
26,14,15,10,16,20,24,110,155,169,146,150,149,143,147,126,147,151,145,147,152,145,105,90,74,""
27,37,18,57,79,94,90,166,187,191,169,153,166,141,171,143,141,134,171,169,135,101,93,98,67,""
28,48,44,64,65,43,42,110,151,156,139,149,112,138,133,157,34,55,57,50,38,22,28,18,12,""
29,18,12,20,16,29,20,69,118,152,134,154,143,146,148,141,27,56,41,48,42,23,22,22,17,""
30,8,7,15,11,18,32,90,54,66,90,72,69,116,98,67,31,22,34,30,19,29,12,14,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]nVah{{`zI}le,"z'gl}"
