apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,33,44,36,38,32,35,31,43,35,40,26,30,19,11,12,6,8,13,10,15,17,22,33,""
02,40,31,33,31,31,42,32,31,36,47,27,25,15,17,10,6,11,2,8,9,17,28,31,31,""
03,35,35,50,38,29,36,32,36,34,30,34,33,19,12,12,8,14,9,10,11,15,16,22,38,""
04,28,23,39,45,30,37,42,34,32,47,33,25,25,21,15,13,2,6,9,12,15,19,23,25,""
05,38,40,41,31,31,29,46,45,41,53,29,37,21,15,10,15,6,7,7,10,7,23,23,46,""
06,35,39,36,50,25,38,41,38,40,39,22,25,20,14,17,11,7,4,5,9,14,19,36,44,""
07,40,35,39,40,28,31,42,45,46,37,29,21,20,20,10,9,4,9,5,8,12,15,25,49,""
08,44,35,36,42,34,41,30,40,39,44,22,36,13,10,14,8,7,4,10,15,21,24,25,23,""
09,25,33,38,31,34,28,35,37,55,48,41,26,22,14,14,5,10,6,3,14,12,22,34,42,""
10,40,46,29,34,28,41,49,61,39,32,41,27,16,11,7,8,12,10,5,14,10,19,27,39,""
11,30,45,44,36,46,33,40,47,41,44,29,27,15,15,11,11,6,9,8,7,15,22,30,27,""
12,35,47,32,38,27,23,31,34,43,24,23,20,18,17,16,18,2,12,13,8,16,21,25,21,""
13,34,45,31,31,29,37,41,46,44,46,28,28,22,19,17,10,9,6,11,16,13,19,19,30,""
14,26,39,24,20,23,31,50,56,53,33,30,23,18,18,10,8,7,3,8,17,12,18,19,24,""
15,29,35,31,33,24,23,39,51,41,27,22,32,23,11,10,15,8,7,6,8,10,22,31,38,""
16,20,34,35,35,24,37,49,40,39,45,36,31,26,22,12,16,8,4,10,9,9,18,20,28,""
17,39,38,17,24,36,32,39,45,43,40,26,16,22,12,11,9,13,9,7,13,16,17,20,28,""
18,30,31,31,27,34,26,36,26,32,19,21,16,10,12,12,6,4,7,13,7,11,13,26,21,""
19,29,21,30,33,28,35,20,36,27,32,24,15,14,25,4,11,8,12,11,12,10,29,25,32,""
20,34,39,34,29,38,37,37,45,43,37,27,42,24,19,10,8,9,3,5,13,13,16,25,18,""
21,37,32,28,35,24,34,45,51,31,26,24,23,25,14,16,10,4,7,8,7,13,17,23,39,""
22,30,42,32,29,36,29,41,47,40,59,32,25,30,13,13,9,6,6,9,7,12,11,28,32,""
23,34,42,41,37,30,34,41,41,56,42,33,27,23,15,15,9,5,7,5,9,6,22,25,35,""
24,36,47,44,44,49,46,44,49,54,45,42,30,32,17,15,10,9,5,8,7,9,20,18,30,""
25,40,39,39,33,33,35,52,56,50,55,32,24,18,21,16,9,6,12,4,10,8,24,27,35,""
26,30,36,33,44,45,38,43,60,42,50,27,39,28,15,12,8,4,10,5,10,15,18,28,39,""
27,29,46,35,34,37,34,64,57,38,47,33,25,21,24,11,11,8,8,7,11,20,10,25,32,""
28,36,39,37,44,39,49,39,61,51,47,33,34,25,16,16,8,2,9,3,9,11,9,30,30,""
29,25,26,33,33,36,44,57,55,34,37,30,27,21,19,10,5,9,5,7,9,5,21,18,27,""
30,32,26,42,34,49,46,41,69,60,49,35,31,27,24,10,12,12,6,7,10,14,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
