apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,59,49,55,44,47,36,43,49,35,36,39,40,23,20,24,15,10,8,10,12,23,30,34,""
02,34,26,47,52,43,51,34,33,18,32,33,48,38,37,35,23,22,14,10,15,21,34,32,50,""
03,57,54,69,40,37,54,39,47,26,20,27,26,20,25,18,20,22,20,11,15,26,27,33,56,""
04,46,44,46,63,37,34,44,42,51,38,49,38,34,29,27,22,25,16,15,22,25,34,32,43,""
05,63,52,49,55,49,31,49,45,46,47,28,44,33,29,16,23,16,21,15,17,24,41,30,55,""
06,56,45,44,53,48,52,53,44,52,39,33,45,37,37,30,31,20,12,17,19,31,39,46,55,""
07,50,53,51,57,40,45,43,37,34,40,30,31,18,29,22,21,14,18,9,19,16,24,26,46,""
08,62,55,60,52,56,46,43,48,49,48,42,45,36,21,27,16,18,7,9,15,15,12,24,43,""
09,44,52,51,42,43,44,40,42,43,29,18,18,31,18,18,6,15,8,9,20,18,26,38,43,""
10,49,49,48,43,37,54,42,55,32,16,28,22,16,16,7,10,12,12,9,14,18,23,40,53,""
11,47,55,55,44,50,37,37,35,38,38,29,41,26,31,23,23,15,13,11,14,21,31,32,45,""
12,43,57,52,44,43,38,38,53,56,32,37,30,26,36,25,24,11,23,21,16,25,26,37,46,""
13,47,64,47,43,37,44,30,47,39,36,33,34,36,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,23,14,19,24,52,""
15,62,53,52,49,62,44,50,53,38,28,32,43,32,30,21,22,9,11,10,12,22,24,38,35,""
16,51,48,50,48,38,55,60,53,28,28,29,26,17,26,20,18,12,8,14,13,21,28,40,49,""
17,68,65,47,49,54,45,40,65,46,33,41,28,31,32,24,23,24,27,15,29,29,33,45,55,""
18,55,49,54,43,70,51,62,58,55,45,56,45,38,42,28,24,21,23,34,22,31,37,42,33,""
19,63,58,60,53,47,51,54,54,58,51,47,38,41,36,32,34,-1,-1,-1,-1,-1,44,38,52,""
20,58,64,47,50,63,56,54,61,49,51,43,46,37,37,26,-1,-1,-1,-1,-1,-1,-1,-1,45,""
21,59,56,62,65,56,84,59,83,68,59,48,64,56,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,44,50,54,64,68,62,83,80,68,64,50,48,39,31,-1,-1,-1,-1,-1,-1,-1,31,40,59,""
23,63,71,73,74,66,76,74,71,69,57,62,42,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,-1,28,25,24,18,21,19,24,34,56,""
25,83,58,61,49,51,53,62,59,37,36,30,24,27,28,21,20,18,17,12,20,14,20,34,67,""
26,68,70,51,53,58,64,69,84,70,77,67,67,55,37,30,26,10,15,8,12,29,28,40,53,""
27,45,65,59,49,67,56,75,87,63,59,56,54,44,43,23,-1,26,21,22,21,31,31,53,48,""
28,60,57,58,58,63,78,56,85,77,62,57,46,41,40,37,23,16,12,8,12,28,23,24,42,""
29,66,61,57,48,59,57,52,79,59,52,58,56,45,50,27,17,14,12,14,17,14,25,23,44,""
30,63,54,56,61,60,60,47,53,41,35,34,30,31,23,16,20,19,9,8,15,22,38,43,62,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
