apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,27,29,41,35,43,48,34,52,41,28,18,20,25,19,20,20,11,19,13,24,25,39,45,""
02,45,47,48,53,53,44,51,47,37,28,26,24,32,15,12,17,24,16,15,19,19,31,28,36,""
03,26,28,18,27,25,26,25,28,26,33,29,40,31,16,20,24,8,14,19,15,15,19,32,32,""
04,40,48,37,39,37,32,44,41,49,31,33,30,25,21,22,14,12,12,15,22,19,28,40,34,""
05,38,41,29,41,39,35,42,29,36,37,29,32,24,25,14,22,16,17,13,8,24,33,43,26,""
06,38,34,40,33,32,33,32,43,32,24,38,31,23,26,20,22,19,10,13,13,23,34,36,30,""
07,43,42,41,42,45,42,46,66,34,51,31,34,32,26,19,17,11,11,9,17,18,17,33,26,""
08,31,41,43,37,36,36,45,52,29,45,40,23,32,26,24,19,17,14,7,18,15,29,39,40,""
09,40,55,42,54,41,29,36,43,44,38,26,21,26,25,19,21,18,14,9,16,15,29,40,36,""
10,35,39,31,35,34,52,36,45,47,37,31,36,30,42,14,20,26,17,13,11,22,26,38,27,""
11,30,30,33,25,40,47,39,54,39,56,46,40,38,41,24,20,17,18,15,14,21,30,34,37,""
12,40,37,36,35,37,40,43,57,59,42,39,36,32,26,26,18,10,24,16,16,21,21,27,31,""
13,37,46,50,34,37,44,46,46,36,26,40,26,22,29,22,14,15,15,18,15,10,18,27,47,""
14,31,33,31,32,28,45,43,47,43,40,33,29,19,17,16,12,13,13,9,14,18,21,22,31,""
15,36,44,49,38,35,47,70,50,48,44,50,33,36,25,31,17,27,17,12,13,22,28,26,39,""
16,43,44,32,37,43,36,47,43,44,26,46,42,38,34,19,11,17,10,17,10,21,28,19,34,""
17,24,26,27,23,19,26,40,31,37,32,35,25,29,42,35,18,28,20,22,27,23,19,52,48,""
18,49,48,34,44,46,48,47,56,44,38,41,37,34,32,26,21,19,14,20,29,24,29,43,40,""
19,40,41,27,31,35,42,43,50,39,51,28,32,30,38,26,19,22,19,25,26,30,32,40,32,""
20,32,44,43,35,33,45,52,63,53,54,35,42,23,36,24,40,31,17,21,23,20,28,35,43,""
21,46,49,47,52,48,68,62,55,43,50,46,44,48,51,37,36,20,21,16,24,28,29,47,53,""
22,57,45,42,52,52,62,54,56,68,49,40,42,48,44,37,26,33,26,16,20,36,34,36,67,""
23,66,74,60,64,59,63,43,61,54,50,55,29,35,49,56,35,54,40,38,24,31,36,53,49,""
24,46,36,49,42,52,48,51,54,51,58,47,50,49,38,53,58,48,50,28,30,32,34,50,41,""
25,39,47,49,47,54,47,49,53,55,48,50,49,41,45,53,57,54,39,35,23,38,43,40,41,""
26,44,47,54,44,53,63,52,49,36,55,55,45,41,36,25,35,30,32,20,19,18,31,37,42,""
27,37,41,41,44,56,61,75,64,47,37,42,25,35,32,28,18,12,14,18,23,21,25,18,17,""
28,31,23,17,36,46,50,42,56,55,30,32,36,30,37,26,20,26,28,17,18,22,40,47,48,""
29,28,40,41,42,48,60,63,51,51,54,35,31,29,38,40,31,25,20,17,26,25,35,47,38,""
30,63,43,56,41,63,54,68,64,61,59,49,28,46,31,33,25,29,19,16,24,16,33,29,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
