dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,41,55,62,127,151,195,180,192,205,187,181,251,240,214,182,150,132,100,88,90,63,49,56,""
02,53,50,76,102,115,165,200,191,202,254,300,270,279,258,260,190,137,153,172,125,123,113,58,54,""
03,73,59,140,80,132,130,113,183,191,219,302,282,282,247,261,246,232,214,127,133,129,69,46,46,""
04,33,40,50,82,132,186,216,214,234,275,319,298,255,282,228,209,172,140,109,83,93,73,42,27,""
05,34,26,44,69,110,159,141,191,206,303,330,308,298,254,250,223,213,171,112,140,89,69,41,33,""
06,28,25,38,65,85,134,185,196,220,254,284,299,268,202,228,220,193,180,121,103,73,69,48,42,""
07,29,30,34,63,80,115,186,212,256,299,303,319,271,264,196,168,130,97,123,148,126,93,57,58,""
08,50,29,48,97,97,116,201,203,247,329,352,295,268,241,252,215,170,102,123,141,131,83,68,48,""
09,32,50,54,86,107,197,231,274,235,286,278,274,260,280,248,202,186,177,141,124,116,86,40,31,""
10,22,23,39,86,179,259,255,270,365,341,299,387,369,374,373,226,140,146,141,152,81,82,52,52,""
11,39,36,40,65,155,296,311,366,284,271,266,278,284,291,272,211,183,137,125,151,118,90,61,62,""
12,43,45,80,153,302,430,516,491,439,397,430,398,450,423,398,308,235,210,168,136,105,85,71,27,""
13,20,26,79,199,393,423,559,497,346,306,386,485,532,542,431,294,222,149,130,141,90,70,62,31,""
14,22,39,130,276,443,589,596,574,500,297,213,265,282,274,278,286,174,160,134,88,96,49,48,43,""
15,21,48,70,125,177,197,203,207,130,170,219,239,238,214,187,160,125,63,60,59,53,64,46,23,""
16,25,30,46,70,114,142,134,140,130,144,246,268,241,290,250,230,173,113,99,92,111,72,37,43,""
17,29,16,34,68,116,143,120,168,202,233,291,186,200,179,169,210,163,121,111,114,126,76,54,31,""
18,26,18,52,64,104,155,190,225,222,255,316,267,218,198,247,224,203,194,178,165,115,94,71,56,""
19,33,39,36,61,96,139,164,117,122,203,311,357,315,317,245,243,214,186,159,117,111,84,57,55,""
20,28,35,41,66,107,153,142,199,246,262,304,312,335,364,359,292,249,193,142,125,74,47,45,27,""
21,25,23,44,66,92,124,123,112,144,200,228,241,249,280,246,237,188,166,116,131,95,76,132,64,""
22,49,53,83,87,147,144,139,132,173,186,271,248,246,291,247,261,215,201,274,166,129,108,89,164,""
23,155,66,61,97,111,151,150,151,181,222,287,235,203,201,215,163,317,267,146,144,94,73,71,33,""
24,78,118,2,321,450,295,124,125,126,158,215,198,158,114,101,100,43,35,36,40,51,57,43,35,""
25,23,27,44,70,90,121,121,131,131,146,155,154,152,130,108,47,57,41,40,81,65,73,56,36,""
26,22,30,46,61,110,116,133,118,126,102,86,102,72,62,56,45,25,24,56,25,9,25,93,164,""
27,80,42,24,38,63,64,33,35,22,24,19,8,12,10,12,8,15,3,5,3,9,5,9,13,""
28,17,19,105,157,192,124,122,148,182,278,286,271,293,316,231,153,179,191,197,166,115,76,54,36,""
29,29,35,47,59,138,150,173,178,228,271,255,301,291,283,299,240,212,213,145,131,122,80,68,36,""
30,41,36,35,66,93,114,138,173,192,278,262,247,263,297,308,276,271,239,205,143,118,109,64,48,""
31,33,36,43,61,76,104,145,173,213,253,314,283,306,260,248,261,175,171,135,107,154,100,50,-1,""
