dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,6,6,6,7,11,9,10,9,19,22,9,-1,5,5,4,11,9,14,4,9,12,12,12,""
02,12,15,10,12,11,15,24,17,20,20,15,17,16,10,20,17,11,19,18,13,13,11,17,10,""
03,7,12,9,14,20,15,22,14,22,18,20,22,20,21,22,13,24,18,10,9,12,11,10,7,""
04,10,8,4,9,7,5,11,10,17,16,22,26,12,15,11,23,6,9,9,9,14,5,8,7,""
05,4,9,7,15,8,10,16,17,19,16,17,17,16,17,21,9,17,16,11,9,9,4,5,3,""
06,6,6,4,2,3,11,7,13,23,8,20,9,18,14,14,15,9,3,5,4,7,12,4,7,""
07,2,7,2,5,5,7,7,9,8,11,10,16,18,16,17,9,10,19,21,10,9,6,8,5,""
08,12,8,7,9,8,12,16,15,13,26,21,29,19,12,11,1,15,15,6,12,5,8,4,6,""
09,5,7,5,11,10,13,23,12,13,14,21,28,17,18,15,21,17,16,16,2,4,3,2,1,""
10,7,11,10,8,8,12,11,10,22,11,18,16,12,8,27,19,21,17,14,10,17,5,6,4,""
11,4,8,7,5,8,12,6,16,19,21,27,23,23,26,33,21,16,13,17,13,9,11,9,5,""
12,13,15,14,14,22,20,18,20,28,31,25,23,46,31,31,23,15,11,17,14,8,11,11,6,""
13,6,8,13,9,7,7,4,10,14,31,25,28,35,21,47,29,18,8,8,3,6,13,2,9,""
14,20,27,22,30,59,54,58,61,65,88,83,101,83,84,91,66,25,18,14,11,10,10,8,22,""
15,26,26,23,23,36,26,39,22,21,24,31,27,24,31,26,23,14,19,22,23,9,6,8,5,""
16,3,5,10,5,5,10,12,17,13,14,17,18,15,11,13,17,10,12,11,10,6,7,7,1,""
17,4,1,3,2,5,7,9,10,7,9,10,7,12,12,10,16,13,20,14,10,9,7,5,3,""
18,3,2,4,1,3,3,8,11,8,11,13,13,13,15,19,14,23,17,12,11,16,12,6,9,""
19,8,5,5,7,5,11,6,11,19,16,17,11,13,18,18,17,18,16,11,12,8,15,4,1,""
20,7,4,11,8,9,6,3,10,10,11,15,10,8,15,15,14,18,14,13,10,3,8,7,3,""
21,2,2,10,4,6,2,4,3,10,8,13,10,10,15,9,9,11,10,11,11,6,3,3,1,""
22,1,4,3,1,7,5,1,10,8,11,12,13,18,15,10,13,15,16,19,12,17,10,15,15,""
23,22,21,9,6,5,8,12,15,12,19,18,16,14,11,15,15,14,20,15,17,15,9,5,10,""
24,3,5,1,-1,2,5,11,9,4,12,7,11,14,17,7,13,12,6,18,12,12,11,4,3,""
25,-1,24,2,10,6,-1,8,5,6,12,8,4,10,3,8,7,3,6,3,6,2,0,2,10,""
26,8,4,10,2,8,6,7,16,15,17,12,11,19,18,13,19,21,18,19,18,8,15,7,5,""
27,2,6,8,15,5,13,12,10,10,20,17,10,16,17,21,26,13,13,10,17,13,9,8,4,""
28,4,6,7,10,4,7,12,9,9,18,10,15,20,18,26,14,31,19,18,11,10,10,9,9,""
29,5,7,9,8,6,13,9,7,8,10,25,14,13,10,18,13,19,29,9,16,13,5,7,4,""
30,1,2,8,4,5,3,5,8,9,9,15,10,13,12,10,23,15,8,7,7,5,2,3,2,""
31,4,7,7,3,5,14,10,15,15,12,12,6,14,9,20,12,4,1,9,2,8,4,10,-1,""
