dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,52,64,63,82,49,66,74,93,134,163,161,138,123,127,103,118,95,105,103,101,75,70,54,43,""
02,44,38,26,42,38,61,68,52,70,71,80,102,91,96,52,65,82,101,99,80,62,67,58,44,""
03,50,42,42,45,59,52,31,52,61,113,138,118,101,114,79,91,88,97,107,115,85,69,72,64,""
04,70,87,56,87,87,83,91,123,112,157,175,152,134,118,122,130,118,89,67,63,49,73,37,53,""
05,40,41,47,41,53,49,57,83,101,103,93,111,87,101,78,83,95,97,97,96,73,73,73,67,""
06,66,69,62,64,61,49,51,62,91,136,140,132,111,110,51,54,64,58,57,66,73,42,38,45,""
07,66,72,54,67,70,77,85,95,130,153,178,143,129,133,119,85,66,81,67,32,30,29,23,12,""
08,12,18,20,18,26,20,21,32,49,66,86,96,108,80,74,42,49,62,67,73,58,41,37,53,""
09,50,52,64,56,66,62,93,81,113,80,95,110,81,70,69,72,89,60,22,13,4,27,40,67,""
10,74,77,70,76,78,65,91,107,-1,195,219,213,198,183,160,145,152,121,102,97,77,82,88,61,""
11,100,80,94,93,97,102,106,129,184,243,275,256,209,206,161,154,159,102,118,89,75,69,70,60,""
12,51,60,81,65,49,61,47,52,101,208,225,211,157,169,101,101,90,82,88,50,65,61,38,22,""
13,80,96,91,89,88,66,61,93,143,235,303,267,206,137,85,66,64,48,59,53,42,50,33,65,""
14,140,149,169,211,148,148,92,157,257,284,292,289,237,186,156,119,99,91,70,68,56,45,53,63,""
15,73,80,61,60,62,67,51,77,105,152,130,137,122,98,114,85,64,81,64,57,58,30,53,46,""
16,41,33,45,44,42,61,84,86,96,114,144,123,118,113,108,104,108,99,87,75,69,53,51,51,""
17,51,46,47,53,48,55,75,103,113,127,157,162,136,135,101,123,126,112,108,78,61,64,52,46,""
18,46,46,40,53,57,63,53,71,93,110,125,132,105,124,106,117,149,108,101,72,71,48,50,41,""
19,36,37,32,28,30,28,35,52,62,80,82,68,48,57,47,57,59,48,65,49,31,23,23,19,""
20,19,26,14,30,27,22,38,45,72,83,65,86,84,104,75,60,45,54,37,40,37,47,41,47,""
21,-1,46,54,61,52,60,54,66,91,128,111,94,94,112,96,116,114,92,69,61,45,58,56,40,""
22,42,33,43,62,67,70,77,81,101,135,160,123,154,133,157,153,117,109,84,88,54,58,0,80,""
23,101,70,51,66,52,60,81,80,100,109,115,98,93,119,115,108,99,103,93,72,68,51,67,49,""
24,48,40,40,56,44,52,61,77,101,131,136,133,114,126,124,115,100,93,86,89,69,60,45,63,""
25,59,52,44,51,43,60,70,90,118,123,140,141,143,130,83,108,106,112,94,76,64,57,43,37,""
26,33,31,32,36,46,46,50,59,63,92,117,87,102,95,103,101,75,80,70,80,69,46,45,41,""
27,35,38,31,38,50,35,59,43,71,96,103,106,97,76,128,98,93,110,67,81,64,60,30,25,""
28,35,24,29,32,27,33,53,64,72,87,145,125,129,103,123,140,101,111,100,82,70,69,41,39,""
29,38,33,41,37,37,50,53,59,84,107,116,95,82,92,77,66,66,65,68,52,59,25,37,30,""
30,26,26,24,26,33,19,38,54,74,49,40,63,74,54,43,46,23,25,35,23,16,5,7,5,""
31,8,15,18,17,16,32,28,32,51,68,95,76,87,94,109,89,82,80,71,89,66,41,46,35,""
