dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,-1,4,6,6,1,1,1,3,3,2,5,11,8,9,4,8,9,10,16,10,7,5,3,""
02,8,1,2,-1,4,2,-1,-1,-1,3,4,7,7,9,6,7,7,9,12,5,4,3,-1,0,""
03,-1,3,2,3,2,-1,-1,6,2,11,3,5,5,7,5,2,4,6,11,24,13,11,10,22,""
04,16,11,13,9,6,1,2,1,4,-1,1,5,6,11,5,9,5,7,15,9,16,9,12,8,""
05,5,4,7,3,3,2,5,-1,2,3,4,4,5,5,11,3,7,9,11,14,5,6,2,4,""
06,2,1,1,7,3,10,5,3,-1,2,4,4,2,5,4,4,15,6,22,19,25,17,26,12,""
07,12,6,9,4,1,8,3,1,1,1,2,4,5,7,8,1,7,10,2,1,2,4,-1,0,""
08,-1,-1,-1,4,5,3,4,4,3,2,4,8,8,7,7,14,25,25,14,46,13,12,14,10,""
09,12,8,2,5,5,4,2,3,1,3,7,9,9,13,12,6,19,19,22,8,13,5,12,11,""
10,14,9,4,11,7,5,3,-1,2,3,4,5,7,6,14,13,7,9,17,13,18,9,12,7,""
11,11,11,8,5,4,4,1,2,1,3,3,7,10,6,11,10,6,5,12,3,21,18,32,16,""
12,12,9,14,8,5,2,2,3,1,1,10,19,13,20,15,25,7,8,9,11,14,16,27,13,""
13,12,6,9,1,3,4,1,3,2,1,12,18,23,24,39,24,9,13,21,25,35,33,49,27,""
14,21,6,6,5,2,6,-1,3,2,5,19,42,24,32,63,77,39,44,22,36,25,38,21,16,""
15,11,4,6,6,2,3,1,1,4,5,12,12,13,14,13,10,8,6,12,19,15,11,27,14,""
16,11,11,13,2,4,4,1,-1,1,2,3,5,11,6,7,7,4,9,8,4,7,8,12,13,""
17,12,9,6,7,2,1,1,1,1,3,2,4,2,2,1,2,10,8,12,10,17,22,10,11,""
18,5,6,9,7,-1,-1,-1,2,1,2,1,1,2,8,7,10,13,27,28,17,20,48,15,10,""
19,8,8,2,1,4,-1,-1,-1,1,3,1,2,4,3,7,5,7,10,10,3,12,5,21,15,""
20,14,5,11,3,14,3,2,4,4,2,3,4,4,7,5,3,11,6,12,9,10,11,19,8,""
21,8,8,10,8,7,2,2,3,6,9,3,8,13,5,10,10,10,11,10,15,10,12,5,9,""
22,13,3,5,2,2,-1,-1,5,1,3,2,1,4,5,7,17,8,3,15,9,10,9,19,15,""
23,15,9,9,4,4,3,3,1,4,4,3,7,4,8,14,10,8,13,10,7,10,9,11,15,""
24,11,10,12,8,6,6,3,1,4,5,2,10,2,8,6,11,13,6,11,15,12,8,10,17,""
25,13,12,6,7,5,5,1,1,3,4,2,18,13,8,3,7,5,5,13,11,30,30,14,13,""
26,11,6,4,2,5,1,1,3,3,2,2,4,5,1,6,4,8,11,11,12,13,10,14,9,""
27,8,6,7,4,3,1,2,1,1,4,10,25,3,5,5,3,6,5,7,11,18,12,14,9,""
28,24,8,3,5,3,4,3,2,3,-1,9,1,4,4,8,10,40,13,15,11,11,8,9,12,""
29,11,20,13,10,8,2,3,4,1,3,3,3,4,10,4,5,6,8,7,8,8,16,14,13,""
30,14,16,11,10,9,1,4,1,3,3,2,3,9,12,11,3,9,10,18,11,23,12,15,14,""
31,12,6,5,4,3,2,7,3,5,4,7,3,7,1,9,6,8,18,11,17,18,14,22,1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
