dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,21,22,17,21,21,28,22,12,8,11,6,1,0,11,22,17,20,17,13,17,11,18,20,""
02,13,12,15,20,19,24,27,12,20,17,26,22,16,17,7,16,9,16,17,9,23,12,15,9,""
03,19,14,17,16,12,24,16,22,11,19,19,14,24,16,19,16,35,11,20,12,19,17,14,18,""
04,17,17,22,15,23,21,54,49,28,17,18,18,17,36,18,14,11,12,16,19,19,11,25,17,""
05,13,25,12,23,19,23,28,25,21,23,26,14,16,13,23,19,16,8,14,12,19,18,12,15,""
06,12,24,12,16,21,17,22,21,17,11,14,22,32,15,17,21,14,9,20,12,14,10,23,15,""
07,13,15,16,12,18,13,15,14,16,16,20,15,12,19,17,11,11,6,10,20,13,3,4,5,""
08,1,13,12,13,18,21,15,15,19,12,15,14,14,12,7,10,10,13,18,11,17,15,23,17,""
09,22,17,16,22,19,16,22,24,10,14,12,14,13,11,12,9,11,10,26,13,15,17,17,16,""
10,15,17,15,8,14,16,33,28,20,23,15,9,12,10,14,14,7,13,11,8,7,8,3,2,""
11,6,1,13,8,4,4,1,5,0,4,4,5,1,3,2,3,2,4,5,28,22,19,33,24,""
12,16,26,20,10,11,21,41,31,26,17,14,13,12,18,30,5,12,14,40,38,33,37,21,20,""
13,20,17,24,18,19,20,49,53,58,25,15,15,9,16,11,10,15,34,46,68,77,74,56,39,""
14,56,65,66,56,61,65,86,87,61,27,15,19,11,10,18,12,21,25,39,75,72,-1,50,51,""
15,38,26,29,30,23,28,46,33,23,13,14,8,25,8,18,9,10,23,17,17,18,20,14,11,""
16,10,10,20,17,18,22,16,19,21,14,11,8,12,19,12,11,6,16,17,10,8,19,7,19,""
17,8,13,12,11,15,14,17,19,21,20,17,15,16,10,15,14,12,12,14,10,16,12,12,9,""
18,11,20,12,12,12,17,16,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,14,15,""
19,18,7,16,14,17,20,21,14,16,19,19,15,16,14,9,12,12,13,0,10,15,19,13,11,""
20,11,14,21,9,13,14,12,16,20,14,10,15,14,7,10,10,11,13,11,9,8,14,15,14,""
21,15,12,10,10,15,10,15,10,22,9,18,13,13,13,13,7,14,8,14,6,13,8,15,20,""
22,17,12,9,13,21,18,19,12,10,19,7,8,12,14,10,12,15,12,11,12,21,16,24,34,""
23,30,17,15,16,13,16,27,17,31,22,20,13,19,11,12,13,20,21,5,8,13,12,14,13,""
24,15,13,16,16,15,14,21,20,18,13,20,19,13,19,19,9,15,5,8,9,12,10,10,10,""
25,17,16,13,18,21,13,13,16,16,19,17,11,12,10,12,7,5,8,15,13,14,7,13,9,""
26,15,12,15,12,14,16,13,20,14,16,15,25,15,7,6,7,9,9,7,11,16,11,11,23,""
27,24,17,17,15,11,14,20,19,13,14,16,11,8,14,13,18,9,8,15,11,21,18,7,20,""
28,15,27,13,15,17,19,38,29,26,20,20,24,20,19,14,12,15,20,11,16,17,11,19,17,""
29,19,27,25,15,19,13,23,25,16,16,13,18,23,26,16,20,14,8,9,15,14,18,9,13,""
30,13,20,13,19,17,25,18,20,17,27,14,16,39,17,15,19,12,15,18,20,13,16,18,17,""
31,24,21,21,16,18,24,20,23,33,29,31,18,17,18,19,16,21,-1,21,21,21,18,-1,-1,""
