dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,32,34,36,37,33,30,41,51,34,35,37,35,22,29,30,33,16,45,39,41,50,45,47,""
02,38,61,50,101,104,111,77,47,86,67,60,36,50,90,61,35,22,25,38,24,62,96,50,48,""
03,48,54,40,36,54,52,62,38,31,24,31,51,45,50,22,39,34,19,20,18,25,24,31,15,""
04,45,50,62,72,77,73,55,49,54,68,63,70,54,49,38,72,41,58,59,65,121,80,33,30,""
05,31,38,33,44,52,50,59,109,123,94,58,47,26,25,23,24,25,22,28,27,24,33,28,19,""
06,25,17,23,29,34,31,27,30,45,21,38,19,22,24,42,60,14,17,14,36,17,26,27,26,""
07,23,21,21,36,29,31,39,26,22,28,22,30,26,21,22,17,13,16,22,29,22,21,33,25,""
08,23,23,25,28,35,34,55,43,29,26,27,26,22,26,9,8,29,11,24,34,25,20,40,17,""
09,25,45,30,43,33,41,36,38,46,41,35,44,22,31,15,10,21,21,21,23,30,38,26,33,""
10,27,34,31,32,36,79,96,84,54,23,29,16,23,20,13,15,14,28,19,29,28,33,46,36,""
11,29,28,38,36,44,43,40,59,52,56,45,34,23,26,16,17,12,16,21,27,29,43,39,39,""
12,37,34,37,34,46,44,73,68,42,38,28,28,25,21,17,9,22,25,45,68,61,83,79,75,""
13,55,35,35,51,53,77,90,89,76,58,33,30,17,16,13,9,14,35,38,54,101,97,96,121,""
14,75,44,78,100,145,115,116,109,95,60,47,33,19,19,8,9,18,40,51,70,69,64,67,58,""
15,60,45,54,48,36,68,59,38,35,35,41,28,11,15,14,11,16,17,7,14,20,20,19,29,""
16,17,16,33,32,19,32,42,43,30,22,23,17,17,12,20,17,13,6,8,10,17,11,21,21,""
17,19,34,30,29,24,21,14,20,23,21,33,28,38,16,7,11,9,10,7,8,18,16,6,17,""
18,19,19,20,25,21,23,19,14,20,22,27,17,19,13,15,5,12,11,12,16,12,11,16,17,""
19,10,18,24,21,19,19,22,28,23,38,33,32,14,25,10,13,8,7,16,9,12,15,16,15,""
20,12,17,33,19,24,37,27,41,21,27,32,20,26,22,8,13,7,7,12,13,12,26,18,12,""
21,24,23,20,20,31,29,20,19,34,25,39,32,26,12,16,11,3,10,17,7,15,11,23,20,""
22,27,23,43,21,32,21,26,24,35,38,46,43,37,18,21,20,14,19,9,14,20,23,22,60,""
23,42,29,25,33,35,27,33,22,23,27,26,23,39,16,16,22,11,12,13,11,11,19,15,16,""
24,30,20,21,22,20,34,36,25,31,27,33,26,29,18,12,10,9,12,7,11,15,9,15,17,""
25,14,31,17,11,24,18,31,24,29,42,54,39,24,9,12,15,14,10,10,11,11,11,17,13,""
26,17,16,20,22,27,24,18,23,26,23,26,30,34,15,12,18,11,13,6,10,9,11,15,8,""
27,14,24,23,18,16,25,27,35,32,35,29,35,19,6,16,4,6,4,3,6,7,4,12,9,""
28,19,18,12,23,17,9,23,22,31,27,19,14,25,19,10,5,7,14,6,8,13,10,11,13,""
29,16,12,22,20,16,19,25,25,14,27,26,22,16,21,10,4,6,10,4,12,13,7,13,11,""
30,22,13,30,10,18,25,19,22,21,27,18,16,8,13,14,11,6,6,22,9,14,13,23,17,""
31,17,34,26,17,28,20,30,32,28,45,26,8,-1,15,20,16,17,11,12,8,14,19,16,-1,""
