dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,2,4,2,3,7,7,10,2,0,0,0,0,0,2,2,2,2,1,1,1,3,2,3,""
02,1,3,3,4,5,3,1,6,5,1,1,0,4,5,2,3,1,2,1,1,3,1,1,2,""
03,4,0,5,2,4,3,3,5,4,2,3,5,3,2,3,3,3,3,0,3,3,2,3,0,""
04,2,5,3,4,6,2,5,2,4,1,5,0,5,0,0,1,2,2,1,4,1,0,2,2,""
05,3,4,4,3,5,3,1,3,0,0,1,1,2,0,0,0,0,0,0,1,0,3,0,3,""
06,2,1,4,1,0,3,1,2,3,2,2,4,3,2,2,1,1,0,3,1,1,0,1,0,""
07,0,2,1,5,4,4,2,0,2,1,3,1,1,2,0,1,0,0,0,1,3,3,0,0,""
08,3,5,2,2,2,0,1,2,1,2,2,4,2,3,0,2,2,1,0,1,3,3,1,2,""
09,0,2,4,4,5,2,2,1,5,3,5,1,4,3,1,0,1,1,2,1,3,3,0,2,""
10,3,3,0,1,3,2,7,6,3,2,0,0,0,2,1,1,1,2,2,3,2,0,0,2,""
11,1,0,2,3,1,4,5,2,6,1,2,0,0,1,0,1,1,2,1,1,3,1,3,5,""
12,0,2,3,2,6,2,3,1,0,6,7,2,2,0,3,2,4,1,4,4,11,7,6,11,""
13,3,0,2,2,8,12,13,8,5,0,3,1,2,0,1,1,3,2,2,12,15,26,13,18,""
14,13,12,4,23,42,43,26,20,15,10,2,3,2,2,3,3,2,4,9,17,18,24,23,16,""
15,8,8,7,15,13,12,15,9,4,3,1,5,1,4,1,1,2,4,4,2,0,4,4,4,""
16,4,2,3,6,5,5,4,5,6,1,4,3,2,3,3,0,5,2,0,2,0,1,1,3,""
17,4,4,1,4,1,1,1,3,1,2,3,4,1,0,0,1,1,0,1,-1,1,3,1,0,""
18,0,3,1,1,0,2,7,2,1,4,0,0,1,1,1,1,1,-1,2,3,0,1,0,1,""
19,1,1,1,0,0,2,1,1,3,2,0,1,1,1,0,0,2,1,2,0,1,0,1,1,""
20,5,6,0,3,2,0,3,2,3,1,2,5,5,1,0,0,0,0,0,0,0,1,0,0,""
21,0,0,1,5,1,0,2,4,3,3,1,1,5,2,1,0,1,0,0,1,0,0,1,0,""
22,2,1,5,0,4,1,1,1,0,6,4,1,7,4,4,0,0,0,0,0,0,0,0,1,""
23,2,0,2,1,1,0,2,1,0,0,0,5,1,7,2,1,0,2,3,1,1,2,2,3,""
24,0,2,0,1,4,0,0,2,1,2,3,8,2,5,4,3,0,1,0,0,1,2,2,1,""
25,4,4,5,4,6,5,3,8,5,4,1,0,2,3,1,2,2,1,0,0,0,0,1,6,""
26,3,1,2,3,4,3,4,7,5,7,0,1,2,1,0,2,7,0,3,1,4,2,4,5,""
27,7,4,2,3,9,1,5,2,3,6,6,3,4,5,4,3,2,2,3,1,3,2,3,3,""
28,1,3,3,2,7,2,10,2,7,8,6,5,7,5,2,6,1,1,2,1,1,2,5,2,""
29,2,3,7,9,3,3,3,3,4,6,7,5,0,0,3,2,1,2,1,3,0,0,1,2,""
30,2,4,3,2,5,3,5,2,2,4,1,4,3,2,0,3,2,6,2,2,1,1,0,0,""
31,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,""
