oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,20,27,28,26,34,45,46,48,70,81,76,65,70,76,70,74,79,85,92,76,42,32,24,""
02,27,14,28,23,34,42,37,41,58,73,85,84,60,67,79,84,94,89,61,72,67,48,30,24,""
03,23,25,26,35,59,43,38,48,73,80,86,102,74,79,75,90,99,88,89,75,53,43,29,30,""
04,20,19,20,36,31,54,45,51,53,62,65,90,106,74,82,77,68,67,55,54,45,50,31,20,""
05,16,26,22,24,31,33,28,36,58,60,71,75,77,94,101,79,64,65,43,51,46,23,27,12,""
06,23,17,16,20,24,36,36,22,43,51,75,67,68,88,81,86,65,61,58,45,40,45,35,36,""
07,18,20,30,29,37,33,21,39,53,54,69,54,64,67,71,86,77,59,50,47,46,35,21,13,""
08,22,17,24,31,32,34,32,57,36,52,74,85,58,69,56,77,78,77,58,55,49,33,30,15,""
09,21,15,14,20,29,34,47,45,49,49,81,82,81,94,90,77,81,78,55,68,50,29,31,20,""
10,18,23,63,39,30,39,30,40,61,76,88,79,81,81,81,105,98,77,81,63,52,30,33,19,""
11,23,14,21,36,35,36,52,53,57,68,90,85,89,75,95,78,84,59,57,53,43,31,28,18,""
12,18,11,13,21,32,33,30,47,43,44,76,58,58,59,78,75,74,64,51,55,46,40,23,20,""
13,17,34,38,33,34,41,36,40,46,85,76,268,129,78,76,73,65,59,67,40,41,37,34,21,""
14,23,18,16,40,38,37,34,47,43,89,84,102,86,93,88,110,107,84,58,51,52,82,19,3,""
15,5,6,2,6,9,11,6,13,14,14,14,13,20,72,79,32,28,16,21,38,42,41,32,29,""
16,23,21,25,26,29,28,15,17,19,30,27,19,16,17,81,100,84,76,64,57,58,47,37,29,""
17,19,10,28,31,33,47,49,49,62,73,89,82,80,78,109,56,27,64,70,66,64,40,25,19,""
18,20,18,26,31,37,36,41,59,65,81,94,110,91,112,108,113,91,68,70,57,56,51,39,41,""
19,18,19,20,43,46,29,52,62,81,94,101,76,101,100,113,116,115,96,69,45,41,28,27,19,""
20,27,27,24,19,39,36,47,48,60,85,101,97,77,96,106,113,99,77,74,60,56,32,22,30,""
21,12,24,23,33,44,44,54,53,64,77,87,84,119,121,130,119,82,19,19,9,16,30,22,15,""
22,7,8,18,12,32,33,14,35,28,19,27,25,25,30,24,22,24,36,74,39,33,33,24,29,""
23,17,25,16,33,29,29,51,46,82,95,98,88,101,99,105,113,93,91,72,54,50,39,43,25,""
24,16,17,14,15,23,34,41,59,91,94,107,121,93,119,134,108,82,81,74,68,59,38,26,26,""
25,23,26,16,35,20,31,23,45,51,82,83,102,87,87,93,105,92,70,79,48,50,52,25,34,""
26,17,31,36,36,35,42,40,46,50,73,73,98,85,95,91,100,90,94,79,77,61,30,35,26,""
27,28,21,20,33,24,36,57,28,50,72,76,75,91,95,102,102,108,96,71,69,41,47,26,24,""
28,11,18,16,20,21,29,32,29,41,42,57,69,63,75,89,91,66,51,46,43,31,44,19,16,""
29,13,14,14,20,18,31,21,23,33,59,68,94,65,79,87,96,68,80,68,47,43,19,26,24,""
30,15,14,25,22,32,23,24,40,44,52,62,66,75,79,95,93,88,64,52,69,44,41,31,21,""
31,18,13,14,21,13,21,29,19,39,58,57,85,63,45,61,74,70,52,39,35,23,18,30,-1,""
