oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,15,14,9,10,15,19,15,19,9,7,23,27,19,12,13,13,23,24,9,8,7,9,15,""
02,20,14,10,10,6,17,20,20,15,12,20,16,23,34,28,22,15,25,11,10,15,10,8,12,""
03,11,13,10,17,9,17,18,17,8,12,18,11,13,23,20,20,11,22,7,20,14,8,26,19,""
04,15,8,15,20,12,11,14,12,45,60,52,23,26,11,11,24,11,18,13,11,13,11,7,11,""
05,9,10,17,15,11,10,14,18,22,15,19,16,6,17,25,27,12,16,13,15,15,16,16,11,""
06,18,11,23,21,11,10,18,20,10,14,11,12,14,9,23,19,18,18,17,13,23,22,14,22,""
07,13,16,11,20,16,13,13,16,22,23,10,7,10,24,23,41,35,32,18,18,11,14,17,5,""
08,16,9,11,6,14,19,9,12,18,13,10,21,12,14,17,23,15,13,12,17,15,16,12,6,""
09,12,6,5,9,20,12,15,16,20,18,11,14,8,9,15,14,16,16,16,17,19,17,5,13,""
10,15,15,11,16,16,19,18,36,22,28,8,10,13,16,14,10,16,15,23,14,19,21,10,12,""
11,11,5,15,15,10,15,24,31,36,24,16,25,18,29,16,36,13,26,16,15,20,23,38,15,""
12,26,22,28,34,16,12,26,22,28,24,19,14,39,35,41,32,47,65,34,55,18,27,10,31,""
13,30,36,16,53,20,36,18,70,64,41,17,50,42,44,20,19,40,22,25,29,15,17,16,14,""
14,14,16,15,12,13,25,30,27,82,14,9,19,15,19,11,25,19,6,14,12,17,8,15,13,""
15,14,10,18,18,11,20,12,21,20,22,18,17,17,20,19,29,17,17,17,13,24,21,13,5,""
16,5,17,13,15,15,16,13,22,26,22,14,9,15,19,18,22,12,16,11,19,19,20,15,19,""
17,10,21,19,12,11,11,14,17,10,10,17,14,18,14,16,11,19,19,23,18,17,22,17,15,""
18,14,18,8,17,15,14,19,24,27,21,12,14,22,16,14,28,19,17,18,11,17,19,10,27,""
19,14,14,14,20,17,11,17,24,28,12,15,12,16,15,14,25,19,24,26,25,20,17,20,6,""
20,21,11,28,12,15,16,16,22,19,18,19,16,29,14,12,25,12,16,14,15,15,22,18,13,""
21,16,14,12,19,16,13,14,16,26,21,19,21,17,20,25,19,17,12,17,14,11,16,15,16,""
22,10,9,14,9,13,20,19,17,30,19,7,17,17,20,18,20,19,8,24,20,6,19,10,12,""
23,12,9,14,11,15,14,16,18,16,16,17,21,14,14,25,21,13,4,22,14,12,10,11,15,""
24,10,18,12,20,14,18,14,23,11,21,16,9,19,20,27,11,11,12,15,15,12,13,7,19,""
25,13,11,11,10,11,11,16,15,22,23,14,21,24,43,16,11,12,16,17,11,12,17,15,10,""
26,10,12,16,12,17,14,19,16,18,17,17,18,13,20,16,14,14,10,15,14,15,14,8,9,""
27,12,22,18,15,18,11,10,24,15,11,13,11,25,20,14,12,8,10,10,8,12,11,13,14,""
28,14,11,5,17,15,20,19,26,11,7,15,22,18,18,14,14,9,21,26,15,14,16,10,17,""
29,18,13,16,14,13,10,18,10,20,12,15,12,18,22,15,13,21,15,15,17,13,8,18,13,""
30,5,19,16,11,8,15,17,17,17,30,27,20,27,28,18,21,14,19,18,8,19,8,21,17,""
31,14,10,8,16,9,10,12,19,16,16,14,14,34,17,15,19,10,12,16,6,14,16,13,-1,""
