oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,67,132,128,102,100,79,92,96,99,88,148,225,264,157,185,162,125,81,49,42,18,17,27,""
02,35,184,109,117,142,133,91,106,114,83,102,121,167,162,158,164,153,116,82,73,52,31,25,31,""
03,35,66,108,73,122,108,109,114,83,56,90,102,154,155,205,254,170,193,163,111,92,47,25,13,""
04,12,39,85,101,112,119,86,84,75,102,122,112,148,127,182,165,143,129,151,91,52,32,33,22,""
05,39,74,110,93,91,70,67,97,106,105,108,106,147,175,170,187,134,130,107,78,58,42,21,23,""
06,47,72,114,165,160,143,154,98,142,111,123,129,161,144,199,134,142,118,79,67,49,42,38,37,""
07,26,50,78,104,90,69,104,107,131,110,104,86,96,134,153,131,113,127,92,78,40,32,23,14,""
08,15,48,71,83,86,46,66,97,137,123,129,83,104,151,111,85,92,84,78,51,48,28,15,18,""
09,18,28,41,37,37,33,78,126,118,127,117,106,160,160,158,133,152,89,94,84,48,26,22,21,""
10,52,72,106,114,82,84,88,106,105,136,135,109,135,153,128,124,105,87,123,81,71,28,32,15,""
11,22,49,72,67,63,41,54,78,87,77,90,101,138,155,149,130,107,84,93,64,32,34,23,22,""
12,24,43,78,72,45,64,80,126,118,82,130,117,130,149,179,125,140,107,73,49,41,31,22,17,""
13,36,51,85,73,42,29,53,71,96,115,102,110,87,82,93,87,68,52,38,37,21,17,31,-1,""
14,41,88,70,23,31,36,62,110,103,112,111,110,124,141,89,99,104,93,85,56,48,39,21,13,""
15,13,57,73,52,46,50,56,86,101,77,116,116,140,158,137,99,70,65,38,43,37,25,42,13,""
16,32,51,90,119,106,93,89,86,89,68,69,60,125,103,135,122,105,84,66,53,48,3,2,0,""
17,0,18,20,26,22,17,18,15,10,14,6,13,18,28,29,16,19,6,17,6,4,12,5,0,""
18,3,7,4,1,3,1,4,3,11,8,8,13,20,25,35,23,32,19,12,10,11,15,7,4,""
19,3,13,31,22,32,20,12,16,21,13,23,40,35,29,18,15,16,12,14,11,3,5,5,1,""
20,2,3,6,1,7,9,13,11,17,13,13,22,42,33,17,8,10,6,5,1,2,5,3,0,""
21,2,10,13,3,2,2,25,15,13,29,16,15,43,26,13,31,9,7,3,6,4,3,1,2,""
22,4,5,5,16,75,74,83,63,67,68,96,101,114,124,97,91,63,64,65,64,58,37,48,50,""
23,72,97,70,62,64,77,73,71,89,81,103,117,105,113,111,98,84,61,67,64,68,55,71,51,""
24,64,44,77,80,68,89,71,67,81,90,116,75,97,116,109,99,73,73,53,58,64,41,38,43,""
25,50,71,75,73,85,85,75,66,79,86,79,86,98,118,73,80,71,61,63,65,50,43,57,46,""
26,48,69,57,70,82,94,171,149,160,176,188,254,450,403,439,433,397,426,371,345,362,330,292,355,""
27,336,254,338,357,286,262,247,212,267,295,311,344,444,469,408,312,431,337,286,357,265,237,284,293,""
28,303,333,312,305,331,267,263,253,241,310,293,302,389,414,432,382,340,370,415,353,338,344,288,379,""
29,306,395,291,273,358,257,281,317,329,352,392,388,516,524,451,410,308,352,346,227,242,199,197,171,""
30,228,303,274,271,274,253,228,245,257,299,317,310,398,358,452,359,291,346,272,250,261,182,274,247,""
31,236,365,332,339,285,281,235,246,285,335,255,329,376,412,449,384,323,355,-1,-1,-1,-1,-1,-1,""
