oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,13,10,6,14,9,14,14,10,6,5,6,5,4,5,0,3,8,4,7,15,17,9,""
02,12,8,20,12,6,8,19,15,12,11,10,6,8,5,8,3,1,2,8,2,11,9,13,12,""
03,16,10,19,12,13,11,8,13,12,11,8,8,5,11,1,1,3,6,2,8,6,7,9,9,""
04,11,11,17,20,8,12,9,9,11,3,4,7,6,5,5,3,4,4,3,6,3,6,8,8,""
05,14,16,11,9,12,6,12,12,13,8,6,7,7,9,10,7,0,3,3,5,5,7,9,9,""
06,14,12,15,13,10,13,11,15,14,7,7,11,4,10,6,9,3,4,5,5,2,15,17,7,""
07,8,21,23,12,6,12,14,13,11,11,6,6,9,12,2,3,6,5,8,4,8,13,9,11,""
08,9,13,17,16,16,11,12,10,9,12,5,10,12,5,5,2,6,2,5,6,9,7,7,6,""
09,13,14,17,10,10,7,11,11,14,12,11,8,6,6,6,6,5,5,7,10,11,10,13,11,""
10,20,21,12,7,11,9,11,10,10,7,5,8,10,8,4,8,5,5,5,6,16,13,19,11,""
11,12,17,15,20,12,12,13,14,5,10,10,2,11,11,7,2,5,7,4,6,4,9,15,18,""
12,8,23,22,13,10,16,7,4,9,6,9,3,6,6,7,8,4,5,2,4,5,11,10,17,""
13,21,17,18,14,11,19,12,7,9,9,4,7,3,10,5,3,6,3,7,7,10,12,12,9,""
14,8,14,14,15,9,14,10,7,11,10,10,12,9,6,3,5,8,2,2,7,4,18,11,15,""
15,11,19,19,24,16,14,13,13,13,16,6,12,8,4,8,4,0,2,7,10,16,14,18,10,""
16,14,23,15,14,19,11,13,11,19,9,10,7,5,5,4,2,3,4,8,4,12,12,12,14,""
17,21,22,19,19,15,16,16,18,9,15,11,10,7,7,1,4,5,5,8,6,15,12,14,15,""
18,17,15,14,14,4,12,13,15,6,12,6,14,5,14,6,3,7,8,4,11,12,12,18,9,""
19,20,20,15,16,13,7,17,20,12,2,14,10,4,1,7,2,3,10,7,7,8,11,14,13,""
20,16,15,15,17,13,10,10,16,12,11,10,12,8,8,3,5,3,3,9,11,14,14,23,17,""
21,12,20,17,28,12,25,10,13,14,13,7,13,6,7,4,2,4,5,8,8,7,16,12,13,""
22,26,21,30,25,9,14,20,13,17,10,17,11,9,7,6,2,2,7,1,8,13,22,11,18,""
23,15,15,27,17,17,20,14,12,12,12,12,8,9,9,10,4,6,7,5,15,10,15,16,17,""
24,18,21,14,13,11,12,14,16,14,6,7,-1,4,4,4,2,8,5,6,12,18,14,16,12,""
25,17,16,19,14,21,9,11,8,6,17,9,10,9,9,9,10,3,8,6,7,7,11,18,19,""
26,8,11,16,12,17,15,16,9,5,12,9,9,5,8,1,4,6,-1,1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,7,11,17,18,17,""
29,11,20,13,15,10,10,16,11,7,9,9,11,5,6,7,4,4,6,3,4,6,11,17,18,""
30,16,30,22,14,10,15,11,19,12,10,12,13,8,5,8,2,6,3,3,13,10,19,25,19,""
31,12,16,15,14,7,16,9,7,19,11,16,5,9,9,8,3,5,38,10,8,4,12,14,-1,""
