oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,24,90,27,98,103,120,107,112,152,189,118,103,66,132,188,118,134,86,49,147,115,43,106,""
02,72,25,86,100,83,177,82,95,125,109,152,182,109,100,103,95,119,100,71,117,108,70,49,32,""
03,38,22,27,27,58,151,136,158,136,176,160,85,65,61,237,95,168,79,83,204,142,59,92,67,""
04,37,46,24,23,32,108,94,84,45,70,194,247,58,218,139,167,161,76,76,45,83,65,97,47,""
05,48,29,35,55,35,94,88,133,126,141,185,167,235,117,142,71,116,152,111,86,109,66,103,38,""
06,43,36,55,45,60,91,131,9,0,0,33,193,98,161,399,142,174,86,176,64,92,127,151,87,""
07,30,23,90,78,78,212,71,126,109,183,240,231,202,320,161,181,135,81,138,121,112,105,66,73,""
08,30,46,35,22,29,114,83,154,101,152,287,246,157,197,150,98,162,111,86,112,128,82,34,73,""
09,37,33,54,50,94,123,159,121,120,152,285,122,170,214,229,138,225,108,98,87,79,90,61,28,""
10,32,33,37,64,34,126,82,143,125,103,152,335,96,210,112,166,93,127,86,41,83,33,56,37,""
11,36,21,26,17,24,82,32,81,79,73,112,122,112,142,140,94,147,75,56,110,85,106,49,19,""
12,64,18,16,27,31,73,197,215,55,70,218,185,46,83,76,143,120,107,85,63,58,29,38,30,""
13,22,40,25,34,31,107,30,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,43,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,116,94,96,57,101,109,110,61,""
16,50,31,57,57,57,141,139,81,142,123,217,137,68,58,123,103,148,108,64,132,82,70,65,51,""
17,37,15,66,105,27,142,69,79,107,165,194,206,136,157,162,122,96,79,63,115,66,48,86,33,""
18,25,23,34,46,68,68,80,115,55,118,92,143,179,113,88,76,181,85,77,193,100,63,36,21,""
19,37,39,32,30,32,93,100,39,117,72,115,135,91,195,165,81,112,80,102,68,97,35,44,54,""
20,28,33,40,42,42,133,29,65,90,123,137,213,81,248,186,62,121,78,73,47,55,66,53,16,""
21,29,25,23,20,25,136,38,113,54,136,87,99,172,124,84,143,75,52,79,34,62,33,55,21,""
22,31,33,22,15,28,76,68,40,150,67,178,193,93,85,102,88,65,116,88,118,127,133,118,154,""
23,45,23,21,81,43,89,109,58,80,73,215,119,123,109,82,132,128,114,101,136,163,112,161,80,""
24,44,58,42,69,76,82,52,95,68,130,213,221,152,93,199,102,98,74,63,61,110,88,129,24,""
25,18,28,33,24,36,44,68,88,92,147,153,160,167,188,132,69,228,92,81,90,151,137,90,28,""
26,28,25,50,54,30,86,159,107,127,174,101,138,155,203,302,150,163,120,163,75,122,159,115,35,""
27,26,54,119,93,27,118,95,148,98,73,205,154,71,114,195,183,156,106,96,44,54,97,96,18,""
28,88,66,96,60,76,148,133,47,149,204,235,132,162,143,152,113,120,102,46,92,56,129,57,70,""
29,23,92,66,58,32,115,72,101,102,115,75,57,108,68,82,195,96,51,42,57,66,131,95,80,""
30,38,80,51,67,72,94,37,45,55,103,34,196,103,93,56,128,57,173,108,68,99,103,59,18,""
31,25,48,19,92,41,62,116,55,133,137,96,104,230,119,184,147,33,155,121,70,152,41,27,78,""
