oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,16,20,16,14,14,3,9,2,3,4,6,6,8,6,7,7,12,14,12,13,17,15,17,""
02,13,18,18,14,9,13,8,3,3,1,2,4,10,4,5,4,11,13,13,14,14,29,18,26,""
03,21,18,10,10,11,10,10,7,2,2,7,8,2,9,14,4,7,13,12,16,17,22,23,11,""
04,21,17,8,9,8,9,12,5,7,1,3,2,7,7,4,5,2,11,5,13,12,16,17,12,""
05,23,15,11,5,9,6,4,5,1,7,2,4,8,10,11,6,2,13,7,6,10,19,19,22,""
06,13,18,9,9,10,6,3,1,4,4,1,2,8,8,8,3,9,7,9,6,15,15,18,8,""
07,9,17,4,9,5,4,9,3,5,3,1,3,2,4,4,4,6,9,16,9,6,6,7,16,""
08,7,10,9,8,11,8,11,3,4,4,8,5,8,8,4,2,10,9,8,9,7,18,14,15,""
09,20,18,15,4,4,3,7,5,8,3,6,6,8,10,7,4,8,9,13,13,13,19,19,16,""
10,11,10,5,9,4,8,8,6,1,-1,-1,6,7,8,4,2,6,11,9,11,13,9,12,16,""
11,8,14,19,18,2,5,7,6,3,2,8,4,8,6,8,2,6,12,4,8,17,11,26,11,""
12,11,10,10,8,6,8,4,6,3,2,6,8,3,7,8,-1,7,4,11,12,8,7,13,10,""
13,11,13,15,13,7,7,7,2,4,1,3,4,3,5,7,6,4,6,13,21,14,24,12,12,""
14,20,10,20,7,7,7,7,11,5,1,4,8,6,9,10,4,7,12,8,12,9,9,21,10,""
15,8,5,6,9,8,8,5,2,2,5,2,4,8,5,6,5,5,12,8,17,6,11,14,13,""
16,6,5,3,5,8,4,4,5,1,3,3,4,5,4,11,6,8,8,5,6,2,10,12,15,""
17,12,13,10,5,7,5,8,4,3,3,1,10,10,10,12,6,6,9,9,8,19,13,24,26,""
18,21,20,9,6,11,8,5,10,2,3,1,-1,8,8,7,6,15,17,11,17,11,15,21,21,""
19,12,18,12,11,9,9,6,6,1,2,3,3,9,7,6,7,15,8,10,10,13,15,25,12,""
20,11,8,6,7,14,6,4,4,-1,7,5,9,8,6,6,8,7,9,13,16,7,22,21,12,""
21,15,9,7,9,9,6,6,2,5,2,2,6,5,7,12,9,8,17,13,6,11,13,17,21,""
22,14,14,8,8,4,5,4,4,1,3,2,-1,4,13,2,9,13,13,8,4,10,12,14,5,""
23,12,8,3,3,3,8,5,2,1,-1,3,3,5,10,2,1,5,11,4,1,17,11,21,13,""
24,13,16,8,7,8,11,6,2,4,1,7,3,7,9,2,7,4,7,4,6,9,9,3,5,""
25,3,4,8,9,8,5,5,6,1,2,3,5,7,12,4,5,5,11,10,11,15,10,13,14,""
26,12,8,5,10,6,5,7,2,3,5,4,5,13,7,6,9,13,9,9,14,10,5,6,14,""
27,13,7,4,4,4,4,5,6,3,5,1,4,4,8,5,6,8,10,10,6,7,14,17,9,""
28,17,12,18,6,8,11,4,-1,3,-1,5,5,7,2,3,5,11,8,10,5,9,11,11,16,""
29,3,11,8,11,7,7,9,4,1,2,6,5,8,5,3,2,9,7,4,8,14,9,14,12,""
30,10,12,10,9,5,7,8,5,-1,5,6,8,8,15,5,4,12,6,5,5,10,11,7,9,""
31,9,12,10,5,12,11,8,6,3,7,1,4,2,6,7,6,7,6,8,6,5,11,12,1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
