oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,4,6,6,8,10,7,2,2,1,2,3,1,2,2,0,1,4,1,1,0,1,1,5,""
02,3,0,3,1,5,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,0,""
03,4,3,3,3,3,1,7,4,4,4,4,2,3,1,3,1,0,2,1,2,2,2,4,3,""
04,4,2,6,1,4,2,3,4,5,6,5,4,4,5,3,0,-1,-1,-1,-1,0,1,1,3,""
05,4,2,2,5,3,4,1,8,3,5,6,4,3,4,1,1,4,6,1,0,4,1,4,1,""
06,1,6,4,4,4,7,2,0,0,0,0,0,1,1,3,3,0,4,2,1,6,3,2,4,""
07,4,3,4,6,6,6,4,3,3,8,2,7,3,3,5,4,2,0,2,4,3,3,1,3,""
08,2,1,3,0,5,0,4,6,0,2,5,2,4,0,0,3,2,1,0,-1,0,3,1,1,""
09,3,2,3,6,2,2,0,4,4,4,2,0,2,1,3,1,3,2,0,0,1,2,5,2,""
10,4,4,3,5,3,4,3,2,5,4,6,2,2,5,1,4,3,3,3,4,3,4,2,5,""
11,4,6,1,3,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,1,9,3,0,5,""
12,2,2,2,4,2,2,5,1,2,2,4,2,3,2,1,3,1,1,8,1,2,2,3,4,""
13,7,3,8,3,4,4,4,5,0,3,5,2,6,0,1,1,0,1,1,1,1,3,1,0,""
14,0,1,0,4,8,2,3,1,2,3,2,1,1,2,4,2,3,1,0,-1,-1,1,0,0,""
15,0,0,1,1,0,1,0,4,1,2,2,1,0,0,1,0,2,0,3,0,0,0,0,1,""
16,6,5,4,5,3,3,4,3,1,2,2,4,1,0,0,2,3,1,1,2,3,2,2,2,""
17,4,3,4,5,4,2,6,4,2,0,2,1,1,1,1,0,0,1,2,3,2,1,1,1,""
18,3,2,4,6,3,4,4,4,3,2,3,3,1,4,4,4,0,0,3,1,5,0,1,2,""
19,2,5,5,4,4,3,4,5,7,3,5,4,4,0,2,4,0,0,0,1,1,1,3,1,""
20,8,1,2,3,2,1,2,3,1,2,4,2,2,3,0,3,1,2,1,2,1,0,3,2,""
21,3,4,3,3,2,3,2,1,4,2,6,3,3,0,0,3,3,2,1,2,0,2,1,4,""
22,5,6,2,4,3,4,3,4,3,3,2,2,2,2,2,2,2,0,2,2,2,0,1,2,""
23,1,5,6,2,2,4,5,5,4,9,5,2,2,2,1,0,1,1,2,2,0,1,2,5,""
24,0,3,1,1,2,1,1,4,6,1,2,2,2,0,1,0,6,1,1,0,0,2,7,5,""
25,3,1,4,7,2,3,9,5,1,8,4,0,1,3,2,1,3,0,1,3,2,2,3,2,""
26,2,3,4,4,3,6,2,2,3,2,2,1,4,2,1,2,3,2,3,2,1,3,3,3,""
27,3,2,5,3,3,3,6,8,7,4,3,2,4,2,2,2,1,1,3,1,1,1,1,2,""
28,5,2,6,8,5,4,4,3,5,3,1,2,1,3,0,2,1,1,2,3,1,5,2,3,""
29,5,3,3,5,2,4,8,4,5,2,1,3,7,3,3,2,1,1,0,0,4,4,5,4,""
30,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]chjx,"lzVdfeglIf{hgnl'o{"
