oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,2,1,3,0,3,4,7,6,6,6,4,2,2,1,2,0,0,3,0,1,7,7,3,""
02,6,1,3,4,3,3,3,9,3,8,5,2,5,3,0,0,3,0,0,2,1,4,5,3,""
03,5,2,5,1,6,5,5,3,6,7,6,5,6,9,2,2,0,2,1,3,2,4,7,1,""
04,2,6,4,4,1,3,2,3,6,1,1,5,3,0,2,0,2,1,0,4,1,1,2,4,""
05,2,0,4,2,4,2,6,5,2,4,3,4,4,5,1,2,1,3,3,1,3,1,3,3,""
06,0,1,1,2,2,2,6,3,2,3,0,4,1,1,3,1,1,1,2,4,1,4,4,2,""
07,3,0,4,1,4,3,3,4,5,5,0,3,1,1,0,2,2,1,3,1,1,3,1,1,""
08,2,2,4,3,1,2,2,3,3,1,3,4,4,1,1,0,0,1,1,0,0,1,4,0,""
09,1,1,2,2,3,2,5,4,3,5,2,2,3,2,3,1,0,0,0,3,0,1,1,0,""
10,2,1,4,3,0,0,3,1,4,1,2,2,2,1,0,1,0,1,3,1,3,2,1,0,""
11,1,1,2,2,1,3,2,3,3,3,4,4,2,2,2,1,0,0,0,1,1,2,4,3,""
12,1,1,3,0,3,5,1,2,2,1,4,0,1,2,1,4,1,1,0,2,3,3,3,1,""
13,7,0,2,1,2,4,4,2,3,3,1,4,1,4,0,0,2,0,0,0,1,0,2,4,""
14,0,3,1,1,4,2,1,4,7,3,2,4,3,2,2,2,0,1,0,2,1,6,4,2,""
15,2,1,2,10,3,4,4,4,8,6,4,1,2,1,2,8,0,2,0,2,3,2,1,4,""
16,9,5,5,4,1,2,2,3,3,3,1,0,0,4,0,0,1,0,3,1,2,1,4,4,""
17,6,2,7,4,3,2,2,3,11,1,1,3,2,1,0,1,2,0,0,0,2,2,2,0,""
18,2,1,2,8,2,4,0,5,6,5,2,3,2,4,4,2,3,2,3,0,2,2,4,2,""
19,5,9,3,5,10,3,8,10,5,5,2,5,1,2,4,1,1,1,1,0,4,1,3,3,""
20,3,3,6,5,5,5,5,5,4,3,3,3,6,0,0,3,0,0,6,1,2,2,3,2,""
21,3,4,5,20,6,7,5,2,3,4,4,3,0,1,1,3,1,2,0,2,0,3,0,3,""
22,2,4,6,8,8,5,6,6,5,4,3,1,3,1,1,0,2,1,0,0,3,0,3,3,""
23,2,3,7,3,5,5,3,4,3,6,4,7,6,2,1,2,0,0,0,1,4,3,1,5,""
24,7,4,6,6,4,2,3,8,4,4,1,6,0,1,1,1,1,0,2,1,0,2,5,3,""
25,4,3,0,9,3,4,6,2,3,4,1,1,4,4,3,3,1,2,0,0,1,2,5,5,""
26,1,4,3,10,8,4,3,1,3,3,1,4,0,3,1,0,1,2,0,3,0,2,4,6,""
27,3,2,3,3,5,0,2,5,2,2,5,3,5,6,3,0,1,1,0,1,1,3,3,2,""
28,2,3,8,6,3,2,4,2,1,2,3,7,1,4,0,3,2,1,2,2,0,2,2,4,""
29,1,0,6,5,3,5,4,2,6,0,0,4,2,1,1,1,1,2,0,1,1,2,4,2,""
30,0,5,3,3,0,1,0,5,5,6,4,1,0,3,1,2,0,1,1,0,2,4,4,2,""
31,0,5,4,4,2,2,4,5,1,2,4,1,5,2,3,0,1,0,1,1,-1,-1,-1,-1,""
