aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,255,282,284,266,283,275,175,159,153,186,162,94,80,81,85,93,95,56,57,89,85,97,122,186
02,203,228,219,292,273,235,204,160,-1,-1,157,127,104,114,118,81,83,75,63,71,91,114,170,221
03,228,240,249,273,293,251,201,159,220,208,170,154,114,101,92,101,63,67,55,52,101,100,162,171
04,244,284,231,286,294,253,208,188,212,-1,161,116,127,114,-1,-1,60,69,51,54,72,112,158,210
05,255,234,265,262,292,267,220,220,210,166,155,152,139,120,136,105,82,72,76,57,71,114,156,169
06,210,239,263,273,291,254,215,196,-1,-1,-1,136,122,88,-1,-1,85,128,80,34,116,108,151,163
07,193,238,242,278,266,241,229,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,69,113,-1,-1,0
08,205,223,221,252,268,235,242,175,-1,-1,-1,-1,-1,-1,-1,102,95,76,71,-1,114,135,129,173
09,165,221,213,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,140,161
10,173,192,214,244,233,232,215,-1,-1,206,169,141,129,123,92,135,65,87,59,76,102,120,158,180
11,183,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,126,136,105,101,69,84,-1,141,185,188
12,259,235,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,140,132,126,97,100,74,-1,-1,-1,-1,224
13,247,242,272,294,333,286,265,265,260,271,-1,-1,-1,-1,-1,-1,-1,97,84,91,92,126,159,188
14,204,235,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,68,73,94,126,146,147
15,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171,151,118,130,135,96,88,64,73,88,103,129,161
16,206,208,239,235,274,200,171,185,191,227,173,-1,-1,-1,127,120,96,80,-1,-1,75,103,109,141
17,168,172,166,195,217,205,206,197,205,201,175,-1,-1,178,93,111,77,64,58,65,129,150,184,210
18,178,148,172,197,207,207,164,166,153,193,140,-1,-1,-1,122,116,98,64,45,-1,-1,92,118,123
19,159,177,183,208,217,192,192,154,150,175,134,139,149,132,103,134,86,58,66,79,74,121,117,154
20,143,170,197,207,215,202,178,179,184,-1,-1,-1,-1,-1,-1,-1,-1,76,84,51,104,79,87,124
21,155,147,187,170,231,200,185,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,108,130,120
22,128,157,195,203,199,199,175,162,199,203,138,108,125,117,115,100,84,56,55,60,72,115,95,111
23,156,153,219,225,241,243,186,170,163,167,150,135,129,172,121,116,112,66,61,56,89,81,121,145
24,143,164,169,209,206,185,174,174,167,174,118,126,123,124,76,88,87,53,55,57,105,116,107,129
25,150,155,168,14,-1,2,1,-1,132,128,122,94,86,94,104,85,69,43,41,42,69,63,71,81
26,119,96,123,171,157,155,125,121,104,127,117,129,104,94,76,84,71,58,48,58,84,92,96,91
27,115,121,129,165,135,172,135,133,142,134,106,108,105,96,95,97,83,50,36,44,75,67,74,116
28,113,145,135,175,148,165,179,153,118,134,167,154,123,107,121,104,77,62,63,43,66,83,82,92
29,127,119,182,185,150,161,146,162,152,156,195,67,137,105,86,79,67,55,43,43,47,65,92,96
30,128,125,136,153,189,173,159,137,173,152,131,95,82,90,86,88,70,55,33,48,66,76,76,80
31,110,114,132,149,171,161,143,151,135,164,142,134,136,94,111,101,70,57,43,5,-1,-1,-1,0
