may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,9,14,13,14,23,29,12,24,21,17,23,73,10,26,11,18,7,18,9,7,8,9,""
02,14,13,7,15,13,6,11,20,15,12,19,21,11,10,18,6,17,3,7,8,0,0,0,0,""
03,0,0,0,0,0,0,0,0,0,3,29,16,13,16,11,6,9,9,10,8,11,11,9,5,""
04,18,13,14,19,13,26,19,19,15,26,26,19,18,29,12,8,19,5,6,6,7,3,4,9,""
05,13,22,13,16,13,14,22,28,28,43,27,11,20,34,14,9,14,6,6,6,9,12,6,10,""
06,10,15,10,14,18,15,30,41,31,32,18,21,15,9,14,14,13,12,9,5,6,13,14,9,""
07,16,16,12,19,11,34,19,27,38,18,25,24,34,32,24,13,10,11,9,8,4,7,12,4,""
08,10,18,23,16,12,24,19,27,33,41,29,22,16,27,12,6,11,7,7,5,7,6,9,7,""
09,8,9,13,10,8,10,13,20,23,15,22,16,20,13,12,3,12,8,4,9,7,13,9,13,""
10,11,13,16,6,8,23,16,20,18,19,19,1,0,9,14,5,4,6,1,7,6,8,6,6,""
11,12,11,6,9,18,11,16,32,22,21,18,13,6,11,15,12,7,9,2,7,3,2,4,10,""
12,9,12,10,17,13,16,19,29,24,21,14,19,11,17,10,8,11,3,2,2,6,9,8,9,""
13,11,6,12,18,12,20,17,24,17,10,13,12,15,15,12,6,10,3,8,6,6,3,5,5,""
14,3,7,9,9,13,10,8,25,16,9,16,12,8,9,9,7,4,6,1,4,6,12,4,7,""
15,14,8,7,6,6,9,12,15,13,13,14,17,14,12,15,6,4,5,4,2,2,2,8,7,""
16,9,10,8,9,11,13,10,13,9,16,9,10,13,10,13,8,1,0,4,4,5,3,5,8,""
17,10,7,6,6,14,15,10,30,22,15,21,16,12,11,10,7,9,5,4,4,1,6,5,5,""
18,6,11,3,12,10,10,17,13,26,21,8,20,18,14,18,8,21,5,4,6,10,6,11,7,""
19,10,9,9,9,11,7,15,19,28,13,19,11,16,12,8,10,4,7,0,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,""
21,11,15,24,18,16,21,26,38,46,23,5,10,22,11,8,16,13,11,3,5,10,5,4,5,""
22,13,7,13,10,12,14,17,14,12,21,14,14,18,33,14,11,7,6,7,6,11,6,7,12,""
23,6,8,13,9,6,14,13,8,13,10,14,16,10,11,12,7,9,3,8,4,1,5,8,5,""
24,3,8,3,4,3,7,5,9,7,9,13,8,9,9,9,26,14,11,9,8,11,4,8,6,""
25,9,12,12,14,16,11,10,16,17,14,8,13,11,28,13,17,59,37,24,20,10,23,19,48,""
26,42,19,8,10,12,33,18,33,19,25,18,47,31,34,21,29,34,20,15,7,10,8,8,8,""
27,15,11,13,14,9,20,13,19,22,13,11,17,9,13,24,9,7,11,10,6,12,8,10,10,""
28,13,7,16,6,9,25,9,39,11,23,8,17,11,11,34,4,15,12,18,9,16,14,28,35,""
29,9,10,22,10,24,13,16,12,15,25,38,14,12,15,30,13,9,7,5,17,11,19,27,28,""
30,10,7,21,22,12,43,14,33,14,17,30,19,15,18,13,15,13,13,19,10,30,9,15,31,""
31,22,9,27,26,40,24,28,21,26,12,34,34,26,22,9,23,13,7,10,12,7,-1,-1,-1,""
