may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,80,90,99,89,99,100,107,105,108,93,86,92,90,88,51,39,50,32,25,38,59,53,78,92,""
02,84,106,104,96,92,127,100,98,108,88,87,90,74,77,56,39,30,22,15,0,0,0,0,0,""
03,0,0,0,0,0,0,0,0,26,104,98,94,78,70,53,37,41,37,31,33,44,52,76,73,""
04,98,109,105,103,101,110,127,119,117,115,101,86,89,69,60,58,34,29,36,45,48,66,78,86,""
05,102,104,126,114,94,121,127,121,96,110,100,88,87,65,72,60,36,34,31,34,52,43,62,71,""
06,114,96,111,99,107,122,113,124,109,92,98,91,99,61,48,40,45,33,26,32,36,69,69,83,""
07,97,105,104,104,105,106,112,146,103,124,118,95,77,63,67,59,47,24,23,39,56,58,76,74,""
08,91,100,121,92,104,111,117,115,109,102,84,103,86,79,65,57,47,27,30,30,50,65,83,111,""
09,105,100,100,95,101,106,114,141,116,95,108,77,84,62,66,54,72,55,21,32,45,67,75,94,""
10,98,102,103,98,95,110,126,116,116,115,21,3,86,76,73,42,36,31,31,55,40,57,76,95,""
11,107,121,117,111,111,112,109,118,120,105,100,98,83,69,57,56,38,31,25,46,55,51,63,79,""
12,85,101,99,111,110,122,119,127,109,104,117,93,103,75,75,49,48,40,36,30,37,62,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,45,39,40,22,30,49,55,87,82,""
17,92,103,97,91,90,112,109,121,108,108,84,83,85,73,71,40,50,24,33,36,46,67,78,80,""
18,100,121,96,90,82,101,134,105,98,79,89,63,88,70,59,60,40,44,30,51,44,74,86,92,""
19,97,102,107,99,104,103,100,99,102,88,92,65,70,68,62,49,44,35,28,40,49,63,81,85,""
20,103,110,102,86,104,100,110,115,92,83,87,90,60,68,69,111,44,40,35,47,81,155,119,100,""
21,93,108,109,88,111,102,115,135,103,100,87,89,80,74,62,40,102,90,48,89,75,78,70,85,""
22,91,113,107,102,115,105,115,111,96,97,96,86,92,55,61,49,35,40,42,38,51,57,80,96,""
23,95,93,94,98,105,112,101,109,108,122,91,66,67,65,55,66,40,35,42,32,59,65,66,91,""
24,110,110,97,82,83,103,111,101,100,85,64,73,80,69,71,52,44,41,43,40,55,58,90,99,""
25,110,101,102,91,89,97,124,129,101,101,76,73,81,63,51,57,40,55,86,51,71,61,85,94,""
26,105,96,107,87,121,108,110,115,102,103,109,85,75,68,89,84,66,31,37,39,56,69,86,103,""
27,102,106,107,101,96,110,122,120,126,96,100,90,65,74,63,44,35,47,44,47,44,65,72,103,""
28,93,104,92,104,110,124,113,107,9,0,0,43,77,65,42,42,42,39,35,49,50,71,70,86,""
29,78,100,102,117,93,109,119,102,96,92,67,74,67,72,58,40,35,28,39,37,57,62,86,86,""
30,98,92,96,99,100,112,109,121,104,98,70,63,70,61,66,61,47,48,43,51,54,76,94,100,""
31,88,95,100,120,117,127,141,147,124,104,71,78,81,66,49,60,47,39,34,36,-1,-1,-1,-1,""
