may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""
02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,""
03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,28,""
04,26,34,32,46,51,51,56,67,68,77,93,129,130,116,83,74,57,60,58,74,52,32,26,26,""
05,22,18,28,23,38,31,48,46,68,100,121,135,117,82,87,79,60,51,84,74,44,24,27,34,""
06,33,21,34,38,52,36,45,57,99,114,105,129,130,130,74,63,60,65,53,46,37,27,23,20,""
07,29,30,30,37,45,64,59,70,70,101,104,116,110,87,90,88,66,51,45,58,51,28,22,36,""
08,30,30,35,36,48,54,41,32,70,79,107,80,131,127,134,105,116,91,126,139,130,70,68,38,""
09,36,17,14,4,10,30,14,2,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,83,37,37,""
10,30,31,-1,-1,-1,-1,-1,-1,-1,-1,49,108,113,112,109,90,120,109,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,112,107,122,155,141,128,125,133,164,148,130,72,49,31,""
12,28,26,40,50,59,50,49,33,52,58,75,90,100,109,90,102,104,120,173,152,125,75,40,46,""
13,34,27,47,41,49,36,47,27,76,81,100,96,92,96,75,66,47,54,57,81,46,31,16,15,""
14,17,20,27,42,50,36,65,68,75,82,88,86,69,56,45,56,30,54,69,64,45,35,17,28,""
15,38,35,34,49,44,39,55,60,82,96,119,124,102,93,86,85,76,96,92,74,70,71,25,48,""
16,33,49,52,48,64,72,63,75,93,102,111,119,137,145,114,105,104,113,139,122,119,77,51,52,""
17,41,41,58,68,53,54,66,64,71,70,102,130,140,136,137,137,114,128,176,173,157,104,58,45,""
18,54,48,65,59,66,65,59,60,60,48,77,100,103,102,115,84,100,120,136,148,72,63,39,28,""
19,15,25,23,30,31,43,52,46,55,81,74,90,109,109,103,72,69,96,81,119,-1,-1,-1,-1,""
20,-1,-1,-1,-1,39,33,47,35,56,55,64,94,88,98,58,59,82,74,103,111,89,51,30,31,""
21,25,41,34,39,26,33,40,32,55,63,81,75,76,84,74,38,31,37,37,45,45,17,24,21,""
22,17,17,37,35,33,42,31,31,50,55,73,89,110,84,82,70,84,67,84,60,48,31,16,13,""
23,12,32,41,37,43,50,37,49,41,58,63,66,55,56,48,30,40,39,49,74,48,33,20,21,""
24,39,32,24,45,35,31,36,29,45,50,64,79,77,91,63,67,50,53,82,85,58,33,32,27,""
25,23,22,33,35,27,40,48,44,33,65,65,83,68,86,84,68,77,64,95,126,102,71,40,26,""
26,24,36,29,36,35,29,36,38,31,50,48,73,79,85,56,70,102,87,125,139,109,91,78,46,""
27,26,34,43,38,30,60,45,30,31,43,47,66,78,94,59,59,50,80,97,116,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,31,31,48,55,52,64,46,50,48,-1,-1,-1,-1,-1,-1,39,""
29,40,29,42,38,47,50,46,54,48,68,72,106,110,91,83,65,77,87,127,144,117,80,71,34,""
30,33,26,45,46,45,43,32,35,45,60,72,61,69,82,63,72,66,101,121,133,120,75,43,34,""
31,34,24,-1,-1,-1,-1,-1,-1,-1,-1,92,107,113,102,93,72,74,140,-1,-1,-1,-1,-1,-1,""
