may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,17,36,25,35,40,25,39,40,27,32,47,45,43,60,38,33,18,16,51,24,20,42,12,""
02,26,26,26,40,33,28,24,26,31,31,37,34,51,46,38,51,40,36,16,6,6,42,0,2,""
03,1,0,0,0,0,0,1,0,4,18,29,35,34,32,32,21,13,15,19,12,18,19,5,5,""
04,12,19,14,16,21,25,30,35,36,37,54,37,30,37,19,17,23,11,6,0,8,2,5,12,""
05,12,19,20,15,18,24,39,27,41,31,30,31,39,39,42,27,14,11,9,10,9,9,10,10,""
06,15,17,17,27,34,41,53,40,40,24,23,36,32,36,34,23,16,12,9,11,3,7,9,5,""
07,15,12,25,14,33,26,35,42,36,20,38,42,35,34,33,22,14,12,7,3,6,11,9,8,""
08,10,19,17,19,20,28,31,31,35,34,29,21,30,28,15,20,21,6,11,4,8,5,8,6,""
09,10,21,15,20,19,19,29,22,26,22,15,22,24,24,27,13,13,10,8,4,8,6,9,8,""
10,9,16,19,18,21,23,25,22,18,24,8,1,17,30,31,19,13,12,10,8,10,4,10,16,""
11,12,10,22,16,27,21,17,19,21,26,25,25,45,34,30,21,18,9,7,9,5,6,5,16,""
12,13,15,18,15,28,32,21,32,14,17,18,26,31,37,33,36,15,12,1,10,6,7,10,11,""
13,11,20,22,20,30,34,32,27,28,13,20,24,24,33,30,31,14,17,11,8,9,4,4,14,""
14,12,12,14,19,20,23,27,21,20,24,23,24,32,20,26,12,26,15,6,8,8,4,4,15,""
15,10,6,15,17,26,20,21,26,16,21,14,31,37,26,28,26,21,12,9,8,7,11,7,10,""
16,12,23,21,19,17,22,25,34,24,10,16,22,26,28,26,32,13,9,10,7,10,20,10,7,""
17,15,15,19,13,15,20,31,41,24,17,16,22,29,30,32,19,22,23,13,7,37,28,10,8,""
18,9,16,15,23,32,26,29,89,32,19,24,27,36,30,25,24,14,10,8,7,4,14,70,7,""
19,9,23,19,16,19,24,25,23,27,21,21,28,20,21,23,21,19,13,7,6,5,2,11,5,""
20,12,19,19,21,21,26,20,27,21,23,12,28,16,30,19,20,12,9,10,9,2,7,11,12,""
21,13,14,19,24,12,16,22,22,22,24,17,22,29,33,24,16,14,15,13,8,3,5,15,9,""
22,9,12,11,20,17,20,10,26,21,17,16,18,20,28,32,22,18,20,9,2,7,1,4,6,""
23,9,10,13,20,20,25,26,25,16,11,13,30,19,24,14,25,17,11,5,5,6,10,5,3,""
24,12,13,17,10,12,18,23,19,19,13,12,18,30,19,21,28,17,10,9,6,8,5,11,7,""
25,12,20,12,13,15,21,22,20,20,23,22,30,22,27,26,23,14,8,10,9,18,9,11,8,""
26,17,13,18,24,20,20,29,29,19,19,18,24,20,26,29,14,18,21,5,6,5,7,9,7,""
27,9,19,19,18,23,31,25,33,27,20,15,19,25,32,32,26,16,17,10,5,35,22,11,19,""
28,13,21,14,22,19,31,15,28,6,0,0,9,34,20,28,24,18,21,13,10,10,3,7,3,""
29,16,20,14,20,19,18,25,24,25,14,12,19,16,26,21,29,18,16,6,10,4,7,12,12,""
30,17,20,22,15,20,16,26,30,30,18,16,21,23,22,22,21,25,18,5,6,9,7,7,11,""
31,17,20,13,22,29,26,24,36,35,22,9,25,24,23,32,32,26,13,17,11,5,-1,-1,-1,""
