may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,20,18,19,46,36,27,55,36,36,35,45,29,61,36,42,17,34,29,20,22,20,26,25,""
02,21,19,20,13,18,20,25,32,31,23,49,28,29,14,21,13,19,18,0,0,0,0,0,0,""
03,0,0,0,0,0,0,0,6,37,23,42,41,34,23,23,18,17,15,26,28,23,18,20,23,""
04,27,22,21,35,20,29,34,29,33,31,22,58,43,50,31,27,25,25,24,10,16,21,31,27,""
05,20,18,27,24,30,33,24,29,35,36,36,62,41,33,49,13,4,5,5,15,15,18,23,25,""
06,18,23,24,32,35,29,19,36,27,31,29,40,30,29,31,42,18,11,18,33,26,30,19,23,""
07,11,25,18,40,29,42,46,25,26,30,36,30,39,34,40,24,25,29,10,24,19,29,20,22,""
08,17,18,15,21,28,29,28,40,32,37,24,37,38,2,3,3,4,4,24,27,14,23,19,23,""
09,27,18,21,29,32,27,34,25,29,34,52,30,21,12,24,27,17,18,9,40,30,31,40,40,""
10,26,12,15,50,34,37,35,32,28,3,0,40,31,23,11,16,14,28,25,24,28,24,29,21,""
11,25,31,26,35,26,30,39,32,26,18,22,28,1,3,3,6,1,5,1,3,0,3,2,4,""
12,4,7,2,4,5,10,5,5,4,6,6,2,3,4,3,1,1,0,1,7,1,2,4,2,""
13,3,7,3,5,15,22,9,6,6,1,2,4,3,9,5,1,4,4,2,3,4,13,3,3,""
14,3,4,3,3,4,7,4,4,1,4,4,6,7,3,1,2,0,1,0,1,1,0,1,4,""
15,1,2,1,1,4,3,3,1,2,3,3,3,5,3,3,2,2,0,1,3,0,2,4,6,""
16,2,4,5,2,4,4,1,5,3,2,4,3,3,3,0,0,3,0,2,2,0,4,6,2,""
17,0,1,7,6,5,15,5,4,7,4,9,11,26,33,31,32,10,20,27,31,24,23,29,34,""
18,18,20,16,20,22,25,32,21,20,37,37,35,49,36,10,23,13,22,24,21,37,31,26,18,""
19,12,20,22,8,25,20,21,29,14,28,31,33,23,43,25,21,2,2,1,2,4,2,1,4,""
20,3,3,2,1,4,3,0,3,4,3,1,2,5,1,2,1,3,3,2,4,1,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
23,0,0,0,0,0,0,0,0,1,15,56,57,27,23,27,32,62,80,103,79,94,85,82,75,""
24,81,43,51,68,78,90,93,92,102,115,104,123,93,82,95,101,66,58,64,60,80,77,42,35,""
25,36,33,50,58,79,84,102,76,71,60,91,111,52,29,72,66,49,32,34,41,42,71,60,50,""
26,35,46,42,78,58,54,63,51,49,84,81,90,92,64,96,105,59,40,74,13,79,53,58,57,""
27,63,58,57,88,64,102,96,95,65,92,107,86,105,66,64,72,32,45,61,46,56,50,43,32,""
28,40,39,41,39,34,66,45,17,2,2,62,76,63,73,84,41,56,31,48,53,40,68,71,54,""
29,35,28,42,36,45,56,49,52,47,76,86,79,73,61,77,38,28,39,33,61,47,71,53,48,""
30,27,22,45,31,51,44,46,56,56,61,75,48,35,47,38,31,45,38,20,54,51,45,62,59,""
31,56,31,42,50,52,88,41,54,50,46,86,75,73,57,81,79,109,86,102,89,-1,-1,-1,-1,""
