may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,103,98,133,95,129,144,141,145,131,164,128,135,140,99,95,88,76,73,57,49,74,81,91,130,""
02,98,121,105,124,170,144,153,136,142,153,162,167,136,137,98,99,72,63,0,145,1,0,0,1,""
03,0,0,0,0,0,0,0,37,158,139,140,162,146,111,92,91,70,69,61,70,78,63,106,102,""
04,109,138,116,118,146,153,167,170,147,156,146,139,118,138,95,86,83,83,85,78,98,103,100,121,""
05,123,165,153,155,184,188,190,192,180,174,125,163,146,114,109,102,105,61,75,73,57,77,71,90,""
06,115,128,137,143,186,199,215,156,156,171,168,147,142,128,122,84,64,70,63,55,67,64,76,87,""
07,119,115,108,141,155,183,180,158,166,140,155,156,146,134,118,99,72,80,67,66,63,73,100,90,""
08,120,110,112,144,149,180,173,159,210,164,195,168,162,147,112,105,82,67,77,84,63,89,83,101,""
09,112,100,114,113,159,200,198,167,155,142,137,127,133,111,102,82,67,71,57,69,67,95,78,94,""
10,91,128,111,132,139,183,178,199,155,65,0,121,135,133,111,72,78,81,62,54,73,74,97,85,""
11,95,133,121,126,165,195,157,162,122,168,151,162,133,124,96,98,71,66,65,66,56,73,91,119,""
12,113,107,124,143,168,173,178,166,161,167,144,134,136,119,83,95,73,70,64,60,62,67,97,116,""
13,275,797,421,117,154,167,150,146,133,115,123,117,129,100,90,99,74,83,58,61,63,77,80,86,""
14,72,105,137,120,154,143,190,203,157,167,158,189,177,144,116,85,68,67,54,53,63,53,88,114,""
15,89,105,115,128,150,159,138,130,123,120,125,144,136,113,95,86,70,59,69,67,79,62,75,95,""
16,80,110,108,141,146,151,162,130,124,131,137,126,127,125,117,88,73,64,57,61,63,53,78,86,""
17,64,90,79,123,127,166,152,131,127,130,126,128,122,98,104,78,73,64,58,65,89,69,80,86,""
18,69,95,91,105,143,169,182,182,151,165,132,113,121,106,87,91,71,73,69,59,66,79,97,107,""
19,115,114,141,129,163,175,177,150,131,153,158,117,110,119,110,89,76,65,98,76,76,88,76,101,""
20,87,109,127,118,144,153,154,143,134,120,155,141,153,127,116,93,99,75,61,83,64,85,87,87,""
21,103,293,220,145,147,174,176,159,140,122,127,132,126,118,93,84,80,80,90,69,72,87,92,95,""
22,102,117,120,152,168,179,201,181,166,149,142,134,115,126,95,94,73,66,77,66,62,81,74,102,""
23,102,114,119,138,154,167,175,150,126,131,121,106,106,109,97,90,65,78,65,69,57,77,84,89,""
24,100,110,83,138,137,151,186,135,121,127,120,139,134,129,134,109,76,83,63,54,87,97,90,107,""
25,98,104,109,111,144,149,143,146,133,134,132,133,145,133,107,112,90,72,70,58,77,87,85,99,""
26,81,94,121,131,165,175,194,164,143,143,147,151,134,115,120,95,86,80,82,71,80,89,91,73,""
27,98,100,116,145,151,185,177,141,135,139,146,129,124,117,109,115,101,75,83,77,74,93,107,146,""
28,102,99,125,132,177,193,162,26,0,7,63,110,137,109,125,98,78,73,76,68,69,80,72,93,""
29,87,108,119,142,170,162,166,144,128,129,166,160,153,114,102,98,98,73,67,79,75,77,92,101,""
30,102,112,113,138,173,183,174,150,146,115,134,140,162,160,162,142,119,114,107,93,91,92,108,133,""
31,152,138,136,188,249,261,258,232,183,173,196,178,150,145,119,114,104,94,86,94,57,-1,-1,-1,""
