jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,76,83,33,34,46,70,92,106,106,97,108,149,148,157,149,163,128,142,109,91,63,31,52,85,""
02,114,105,73,112,100,100,157,166,188,211,180,213,238,238,236,239,222,225,166,141,111,77,70,75,""
03,64,61,80,65,96,116,151,176,169,167,170,222,202,255,272,254,277,246,209,150,112,105,122,61,""
04,84,91,106,95,109,113,151,164,172,159,199,220,250,244,267,283,268,236,183,180,137,149,134,137,""
05,100,112,74,72,100,109,150,168,178,197,197,234,262,284,264,323,298,255,205,165,116,84,114,113,""
06,95,129,57,89,80,101,135,288,138,181,176,217,257,274,291,300,309,263,220,182,137,123,132,70,""
07,42,71,54,77,82,90,157,165,198,185,184,221,256,280,279,300,288,254,192,141,112,119,148,152,""
08,107,99,81,83,105,127,188,170,216,182,205,238,285,294,300,300,217,238,184,113,125,124,133,117,""
09,113,76,79,77,79,108,121,164,168,183,175,216,234,298,312,287,261,243,188,136,113,122,141,115,""
10,103,85,69,85,107,130,135,149,176,160,216,260,278,277,303,313,284,224,201,121,109,119,127,130,""
11,122,86,78,107,95,126,140,180,181,183,337,328,328,282,337,0,252,244,236,132,135,125,147,123,""
12,109,79,79,94,102,129,155,196,184,237,220,241,273,324,332,346,296,241,172,155,131,112,118,75,""
13,63,60,69,89,112,126,215,124,114,158,158,187,253,274,286,284,0,284,0,106,119,102,135,150,""
14,90,65,64,92,101,114,144,191,198,176,226,276,299,226,273,308,0,0,0,154,97,128,153,143,""
15,104,75,82,98,101,118,146,178,205,213,221,246,254,276,293,304,300,255,176,154,124,126,131,155,""
16,111,92,76,88,93,139,183,176,195,212,209,266,273,322,335,279,296,258,219,168,160,135,147,134,""
17,139,119,98,86,87,131,163,175,206,206,252,268,295,329,345,335,318,282,224,165,132,143,120,88,""
18,101,88,70,88,105,113,162,196,213,241,226,257,272,285,313,308,317,219,242,136,122,114,112,127,""
19,104,78,66,85,92,131,169,178,208,203,246,272,254,313,287,306,298,227,170,138,128,101,97,107,""
20,85,98,84,107,120,191,161,174,199,192,225,251,240,259,264,276,293,232,185,152,102,98,103,142,""
21,85,162,142,103,108,130,167,185,175,173,186,221,247,296,183,266,237,231,185,143,77,119,119,81,""
22,104,80,80,103,111,129,176,192,202,235,234,267,244,271,276,246,250,234,174,156,123,80,101,79,""
23,89,77,102,127,95,144,295,197,210,212,214,201,209,274,306,270,275,226,143,114,56,39,33,27,""
24,41,44,33,51,115,121,168,178,269,220,222,253,251,253,278,277,256,253,176,128,75,88,103,116,""
25,99,91,80,87,131,176,279,307,241,232,199,259,282,277,284,265,268,237,213,138,107,110,156,159,""
26,141,134,131,128,123,150,271,300,254,258,257,286,293,311,289,281,228,154,153,122,129,99,102,109,""
27,117,104,123,128,125,126,189,204,225,239,219,268,288,282,270,266,263,237,129,116,96,108,129,141,""
28,121,121,115,136,145,149,207,244,276,254,257,278,269,244,259,270,262,288,200,199,155,143,122,124,""
29,129,115,122,141,159,196,252,253,282,274,253,279,278,325,269,261,256,242,204,138,89,79,101,114,""
30,100,70,74,113,109,138,207,230,267,256,241,281,256,254,261,223,206,187,158,125,121,92,116,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
