jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,16,20,26,26,36,40,31,29,19,30,26,23,28,18,15,12,17,11,14,15,15,22,29,""
02,26,27,24,31,36,23,31,31,27,22,29,28,27,28,17,17,9,10,15,16,19,20,21,17,""
03,26,17,24,24,23,27,35,37,28,27,21,20,27,27,29,16,20,10,10,17,13,14,19,20,""
04,31,24,16,26,32,35,37,46,29,25,40,43,35,24,22,18,13,10,9,15,12,16,18,25,""
05,31,22,15,37,42,30,46,36,41,38,29,34,45,23,22,15,15,7,14,11,9,19,17,33,""
06,17,16,26,21,28,28,39,43,36,28,41,26,34,38,25,19,14,12,13,15,12,16,23,22,""
07,21,18,22,37,40,39,38,51,43,42,47,35,29,26,32,18,21,11,14,17,16,12,23,18,""
08,10,21,26,23,27,29,44,53,38,29,39,45,43,38,19,20,11,6,10,10,14,20,15,20,""
09,16,17,22,35,44,46,52,46,39,45,43,39,34,42,25,29,13,8,11,10,13,20,28,23,""
10,30,23,17,30,42,41,45,45,42,41,43,50,33,41,28,20,10,9,10,7,11,17,16,21,""
11,14,16,28,31,43,52,64,33,32,34,42,42,37,23,21,18,11,12,9,7,23,10,19,21,""
12,25,21,28,29,38,49,54,55,43,46,51,44,33,42,29,25,19,13,13,14,16,16,24,23,""
13,23,21,30,30,40,41,47,52,37,30,45,52,48,30,35,23,22,13,10,10,12,16,27,14,""
14,28,20,15,26,31,39,53,53,36,32,25,31,30,38,29,27,22,15,17,11,14,15,20,24,""
15,34,24,31,33,40,35,55,55,33,42,38,35,41,32,27,14,14,5,6,14,16,17,16,30,""
16,22,19,31,22,42,37,46,54,36,29,27,42,37,28,22,15,15,10,8,18,11,15,18,20,""
17,24,25,24,35,37,47,42,45,30,38,36,48,49,41,19,20,18,17,8,13,13,18,20,24,""
18,28,21,25,33,46,36,43,43,34,31,37,37,32,26,23,18,12,13,10,14,14,16,20,17,""
19,29,18,21,23,33,43,40,46,35,34,35,35,37,38,20,17,11,16,13,16,12,18,18,29,""
20,22,16,25,18,26,33,32,34,31,23,26,23,36,36,15,20,16,9,6,14,10,12,15,13,""
21,24,25,34,27,28,33,30,24,25,26,36,34,27,17,19,18,13,10,10,10,9,14,28,23,""
22,25,23,20,24,30,37,29,35,31,30,30,32,20,28,27,19,12,18,10,11,18,16,29,27,""
23,23,35,19,24,41,33,37,36,25,29,17,32,24,28,23,17,21,9,12,13,12,19,16,24,""
24,27,19,26,33,40,27,34,39,27,34,24,39,20,18,22,21,15,12,12,19,10,11,22,22,""
25,20,29,27,37,42,44,35,30,22,28,17,23,19,16,16,18,18,6,8,16,13,23,16,17,""
26,19,14,26,20,30,26,25,23,16,19,28,20,20,26,22,11,11,9,10,8,7,18,25,23,""
27,29,19,18,25,34,26,30,29,23,24,23,27,22,13,13,17,11,13,7,10,11,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,30,26,20,11,23,20,20,22,14,-1,-1,-1,-1,10,16,17,12,""
29,20,22,17,24,30,27,30,24,25,18,25,19,30,19,25,13,12,9,7,9,15,19,16,20,""
30,19,19,22,14,28,25,27,41,28,24,21,24,27,25,14,10,11,7,10,8,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
