jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,28,25,35,33,45,55,60,43,56,57,42,51,45,41,27,24,20,18,17,20,24,24,25,""
02,26,22,38,36,42,48,66,55,67,83,71,55,55,50,41,43,22,34,16,19,24,28,24,24,""
03,22,16,26,42,46,43,128,141,75,88,75,60,40,58,34,41,29,50,24,16,17,24,19,15,""
04,25,15,24,34,46,45,52,74,63,71,56,63,29,10,8,4,25,14,15,13,21,21,25,17,""
05,28,20,13,27,35,47,58,53,48,49,48,49,59,42,37,27,15,15,21,16,19,23,36,28,""
06,21,24,42,38,47,51,80,81,84,75,89,75,71,63,33,28,25,17,23,18,19,29,25,24,""
07,25,26,30,43,50,66,64,93,91,86,93,101,84,70,66,40,35,23,14,17,14,17,17,33,""
08,21,34,37,47,54,60,77,110,105,116,91,90,81,81,77,46,30,17,23,21,27,29,27,36,""
09,23,29,32,34,56,78,81,102,88,93,112,99,77,81,92,54,32,41,53,15,21,31,25,24,""
10,23,25,25,46,62,77,93,112,97,130,124,145,113,104,110,110,15,70,114,69,33,43,35,25,""
11,23,32,36,53,49,80,163,157,149,120,67,101,78,81,74,52,33,33,27,12,37,24,29,26,""
12,24,31,35,58,58,92,96,102,108,126,112,77,87,87,62,80,42,46,75,21,27,19,29,24,""
13,25,33,38,52,45,76,97,109,95,99,118,108,81,63,69,55,41,18,22,24,20,21,28,29,""
14,31,27,38,52,64,70,101,94,116,89,99,109,80,49,62,59,39,37,20,15,14,21,32,24,""
15,23,21,42,48,64,95,80,91,105,91,107,106,86,73,69,54,48,57,16,19,17,23,27,24,""
16,24,29,35,40,71,69,94,86,90,82,77,73,77,60,60,26,31,30,13,31,12,24,23,17,""
17,23,33,28,39,62,82,80,97,81,93,76,82,62,61,49,50,30,36,20,14,40,23,24,22,""
18,25,29,27,30,56,65,75,93,79,90,90,69,72,91,64,49,88,133,29,9,50,22,26,34,""
19,30,21,30,45,58,75,82,86,105,92,93,87,87,78,62,47,55,21,28,16,23,35,23,33,""
20,30,33,29,43,52,70,74,69,77,80,78,60,66,49,50,37,32,16,21,23,18,22,30,19,""
21,28,35,27,37,43,44,63,73,81,73,66,87,57,99,103,43,33,29,28,15,21,28,40,20,""
22,23,31,29,48,42,56,69,68,54,66,73,70,58,44,38,35,34,25,29,19,15,29,34,29,""
23,36,28,29,37,64,62,57,80,44,61,61,58,58,52,46,39,38,33,22,15,32,29,29,29,""
24,30,29,31,47,72,56,67,73,51,64,73,56,58,56,39,33,17,29,33,13,21,23,28,23,""
25,39,31,42,43,64,55,76,68,68,67,59,64,60,51,39,39,31,29,39,26,18,26,24,29,""
26,27,32,36,31,46,49,60,59,72,96,61,68,49,56,40,38,27,16,19,10,22,20,26,21,""
27,26,25,23,29,40,52,50,41,48,45,54,58,73,48,124,129,32,70,3,47,37,79,27,52,""
28,38,14,17,20,31,26,41,99,167,37,98,82,0,1,0,4,59,30,11,13,98,0,0,0,""
29,0,0,0,0,0,0,0,28,104,111,24,14,5,0,4,15,0,15,10,2,3,2,3,1,""
30,0,0,2,10,23,13,15,25,17,18,6,1,9,31,38,27,21,21,19,14,35,27,28,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
