jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,27,41,59,46,60,55,40,71,65,62,46,37,22,40,22,23,35,50,33,49,68,48,10,""
02,14,16,15,22,18,24,63,58,44,62,46,12,22,25,40,27,24,37,57,65,51,39,76,20,""
03,17,22,26,26,39,35,32,32,30,51,83,49,14,32,29,24,25,24,21,34,38,65,38,23,""
04,20,14,13,20,21,25,36,27,48,36,40,32,20,24,21,11,6,29,10,17,63,70,57,36,""
05,40,15,17,27,45,89,73,76,68,29,30,28,22,28,21,26,22,61,95,90,56,55,75,12,""
06,22,24,39,31,41,35,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,15,41,20,30,37,19,18,19,8,17,24,27,61,56,43,14,12,""
16,5,13,18,25,24,34,20,56,79,49,27,5,19,42,73,22,19,3,18,85,23,45,30,16,""
17,12,13,23,19,13,13,71,21,34,32,6,13,14,49,22,28,70,119,24,40,161,68,45,35,""
18,25,30,22,43,18,44,43,30,23,59,52,103,11,64,49,81,130,41,29,40,49,64,25,8,""
19,15,6,16,27,32,30,23,12,55,23,5,13,21,8,45,7,39,19,34,21,54,98,32,19,""
20,16,11,15,11,10,27,166,49,32,50,67,66,40,65,54,48,61,47,26,85,39,64,28,10,""
21,11,33,34,28,36,92,142,70,96,75,25,21,10,19,14,27,17,7,30,35,19,33,34,9,""
22,12,13,19,24,22,69,16,28,68,90,41,67,43,115,81,23,71,43,80,91,99,50,44,16,""
23,22,29,22,47,16,40,99,41,42,24,50,60,35,69,26,26,34,37,120,90,72,43,55,22,""
24,22,14,29,46,70,137,129,17,47,62,53,19,17,26,32,18,12,10,65,72,89,64,42,17,""
25,12,11,16,46,29,42,101,58,33,19,16,2,0,2,5,0,1,2,21,91,139,115,46,51,""
26,18,20,35,22,30,61,115,25,12,18,26,33,55,33,52,30,43,80,112,80,108,67,34,20,""
27,25,27,23,21,46,68,118,99,89,128,30,58,24,29,160,48,47,18,100,80,60,68,33,11,""
28,8,26,32,28,36,41,54,61,61,60,64,70,24,23,25,21,50,15,114,111,34,83,68,53,""
29,19,27,52,42,84,198,132,137,147,125,44,20,9,4,22,4,7,34,36,84,77,73,60,14,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
