aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,11,11,7,10,8,6,4,12,7,7,6,2,3,3,1,3,4,1,2,3,3,6,8,""
02,13,8,18,10,6,6,2,11,5,5,3,3,5,1,5,2,2,1,4,0,5,3,6,6,""
03,8,11,12,10,10,8,4,5,3,2,1,0,4,3,7,2,3,0,2,1,0,8,4,9,""
04,8,14,8,11,14,10,7,10,7,6,3,3,3,3,1,4,2,2,2,0,1,1,6,10,""
05,10,14,11,9,9,13,5,7,6,13,8,6,2,2,8,1,4,2,3,5,2,7,3,2,""
06,8,10,7,12,14,12,8,8,4,6,2,8,4,4,5,3,3,2,4,4,2,1,5,6,""
07,9,22,10,12,16,11,12,11,7,9,8,8,11,8,4,3,2,5,0,1,3,3,1,8,""
08,13,11,14,13,12,10,9,8,8,16,7,11,9,3,6,5,3,6,3,4,4,9,7,9,""
09,11,12,11,22,24,15,12,13,9,7,8,8,7,6,2,4,4,4,2,2,2,2,5,6,""
10,9,5,16,19,17,14,14,6,9,12,7,3,5,5,2,4,5,4,8,4,5,6,8,12,""
11,10,13,18,22,14,15,14,11,13,13,16,11,7,8,6,4,1,5,3,5,9,10,10,14,""
12,12,8,18,26,32,32,19,34,43,20,24,31,19,19,11,24,14,6,6,12,6,10,20,22,""
13,31,39,33,49,69,60,41,30,33,18,15,12,5,13,2,1,1,6,3,3,6,2,4,12,""
14,8,11,16,21,7,12,9,6,7,7,5,10,7,6,6,1,1,2,2,4,4,2,3,2,""
15,7,4,9,12,14,8,4,1,7,7,6,3,4,1,5,4,4,2,4,2,3,2,3,6,""
16,8,7,9,15,7,6,12,7,10,11,8,5,2,1,3,4,2,2,4,3,2,0,7,7,""
17,8,7,5,12,9,8,11,7,8,11,6,3,3,4,2,2,1,2,0,4,0,1,4,2,""
18,6,1,4,5,5,7,7,3,8,3,5,4,4,2,1,1,3,1,3,2,3,2,0,3,""
19,4,4,10,8,7,7,5,3,2,1,1,2,3,2,2,6,1,0,1,2,0,4,3,7,""
20,10,6,6,4,8,6,3,2,3,3,3,1,5,3,3,3,2,2,2,4,3,1,4,2,""
21,3,5,4,6,3,2,6,3,3,7,4,4,3,4,4,5,7,2,0,0,0,3,3,4,""
22,4,8,9,11,6,7,4,6,3,7,1,3,2,1,3,4,2,2,2,3,1,4,1,3,""
23,3,9,4,4,12,7,5,10,4,2,2,4,1,2,7,0,4,2,2,5,1,3,5,9,""
24,3,2,7,6,3,8,1,6,4,4,2,4,1,8,2,2,2,2,4,2,0,4,1,2,""
25,6,5,13,7,4,5,8,4,6,2,8,2,5,4,3,4,3,3,2,1,2,3,4,0,""
26,1,5,3,5,5,5,0,2,3,6,1,3,2,2,5,2,2,1,2,3,2,1,5,5,""
27,5,4,3,5,7,5,4,3,7,5,5,4,4,5,0,0,3,2,1,2,0,0,2,6,""
28,3,5,4,9,4,6,3,5,7,5,4,2,6,3,3,1,3,1,2,2,2,2,4,2,""
29,5,4,2,7,8,6,6,4,4,4,0,2,5,2,0,1,1,1,0,3,2,1,1,3,""
30,10,7,4,8,6,7,6,6,6,4,3,0,1,1,1,1,1,0,2,2,0,6,3,4,""
31,4,3,3,4,8,4,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
