aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,111,135,123,118,69,100,86,89,78,68,69,57,64,148,68,100,25,45,11,113,82,112,160,162,""
02,177,155,152,192,106,74,81,63,65,53,57,42,15,86,50,27,24,31,13,33,40,100,70,204,""
03,113,99,104,93,116,86,146,31,6,6,138,73,6,7,45,11,18,10,7,50,223,87,172,173,""
04,414,146,95,92,96,65,51,140,111,130,173,174,88,100,32,38,54,29,17,37,53,58,101,111,""
05,112,113,81,75,70,116,90,84,63,15,23,76,28,83,28,25,39,15,59,85,58,168,126,85,""
06,88,93,84,82,71,46,23,110,83,125,117,42,21,34,21,46,45,24,21,39,31,122,99,93,""
07,85,153,114,82,121,132,132,81,64,70,90,76,56,190,47,35,261,73,34,37,47,48,119,116,""
08,77,88,93,81,88,94,111,144,61,74,64,66,30,52,30,24,50,23,15,28,81,74,119,140,""
09,94,122,143,125,105,118,135,119,110,106,154,88,81,76,47,42,26,40,33,-1,-1,-1,-1,-1,""
10,88,88,106,157,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,142,178,141,128,122,90,142,172,125,128,60,56,49,33,51,42,31,33,23,51,58,88,107,108,""
12,106,150,141,147,186,153,175,179,233,187,129,108,94,95,100,83,90,80,40,63,33,104,169,157,""
13,169,200,180,218,209,178,201,242,208,168,7,47,44,32,54,50,60,77,103,105,-1,-1,-1,-1,""
14,104,114,113,117,98,117,98,79,142,108,76,72,44,62,51,46,22,31,39,114,66,86,106,120,""
15,90,91,94,95,84,100,90,127,112,109,68,58,65,72,48,36,97,20,28,52,68,78,88,124,""
16,98,88,72,112,124,90,87,185,99,88,91,77,91,120,84,35,32,42,68,65,93,42,131,100,""
17,87,103,111,92,102,84,102,135,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,24,79,83,62,32,40,33,27,18,23,25,241,163,34,46,85,108,59,-1,-1,-1,-1,-1,-1,""
19,39,48,34,67,58,81,50,71,77,58,38,20,51,26,22,22,19,22,11,23,40,50,78,75,""
20,68,57,49,53,58,66,65,73,72,35,114,70,94,88,35,53,42,15,33,33,45,55,68,51,""
21,60,62,63,62,63,64,47,80,66,49,64,54,39,39,19,17,17,99,24,118,60,73,55,69,""
22,78,60,44,54,47,78,69,57,75,48,70,52,48,26,27,32,23,224,144,396,49,127,197,60,""
23,49,62,53,83,64,62,84,64,68,56,30,30,13,24,23,21,10,20,16,20,47,57,61,36,""
24,54,40,59,49,53,61,59,62,50,45,34,25,27,28,11,30,15,20,19,25,42,53,61,40,""
25,36,48,49,86,65,71,82,89,62,50,55,37,52,28,26,23,15,12,22,20,38,225,64,85,""
26,221,41,74,61,78,60,73,71,70,48,69,95,92,35,20,144,6,6,127,174,92,56,71,58,""
27,58,55,46,83,54,55,66,70,50,14,58,109,36,132,43,22,24,21,18,79,123,129,63,72,""
28,41,50,43,60,42,72,51,63,69,88,67,56,46,24,35,39,99,88,241,135,40,74,78,67,""
29,46,43,25,48,76,58,68,57,66,63,67,65,31,25,53,45,24,22,23,27,26,41,65,54,""
30,41,60,35,68,92,61,80,90,73,52,57,53,23,32,16,22,64,45,19,66,40,55,54,71,""
31,46,49,31,73,66,60,71,59,66,43,56,57,38,33,39,17,28,20,17,24,45,53,50,-1,""
