apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,8,8,10,17,19,15,25,18,17,23,29,19,14,23,17,22,5,4,1,5,7,14,24,18
02,18,14,10,21,23,15,19,32,25,30,22,20,49,96,85,80,16,4,4,2,4,4,6,6
03,48,35,47,52,46,43,48,55,37,31,25,36,12,18,21,17,11,8,4,9,7,11,12,7
04,6,15,10,16,25,20,20,25,22,20,25,13,13,21,9,14,6,17,69,5,1,7,12,16
05,16,10,14,12,18,16,15,20,21,18,14,12,13,17,21,9,8,6,36,72,34,61,14,5
06,5,7,6,14,8,11,8,20,19,16,13,23,15,11,6,10,2,4,5,5,4,9,2,46
07,70,49,56,73,52,36,36,47,68,130,140,65,77,75,69,82,16,9,6,4,3,4,6,5
08,4,17,14,11,17,7,36,20,15,15,9,5,21,20,12,20,9,12,1,7,12,7,12,7
09,6,12,16,18,15,16,25,13,19,22,30,17,19,33,18,11,9,9,2,3,20,6,6,9
10,12,10,10,23,18,13,14,16,31,49,25,25,74,85,65,19,12,5,2,8,7,7,17,9
11,12,9,12,10,17,18,24,19,17,18,15,16,13,13,16,8,9,75,94,75,8,20,14,9
12,23,21,16,13,8,13,20,14,16,24,28,17,16,18,23,18,88,2,6,1,4,4,13,3
13,12,12,13,12,18,16,15,26,29,17,20,15,22,28,16,10,7,11,10,5,8,13,7,12
14,10,9,10,12,8,12,20,11,41,39,34,27,26,12,18,7,5,8,8,26,22,19,18,11
15,10,11,11,13,9,16,13,17,42,31,76,84,111,82,107,22,8,14,8,10,0,8,6,10
16,3,9,6,13,15,6,15,16,14,25,27,58,46,39,52,34,15,10,13,7,29,99,65,30
17,7,10,19,24,14,23,24,15,37,33,47,88,101,145,127,151,27,7,3,11,0,8,10,4
18,10,12,13,16,17,12,16,27,25,30,18,19,18,20,10,18,9,14,25,7,5,7,13,8
19,13,16,18,11,13,17,14,29,18,17,14,18,19,16,9,15,6,6,7,44,3,4,6,12
20,16,6,9,14,4,13,26,19,106,105,81,111,111,92,92,108,82,9,3,3,4,9,11,22
21,11,12,18,22,22,17,18,11,23,18,13,13,12,15,25,10,13,9,6,10,8,26,19,25
22,24,26,17,41,18,33,61,48,38,27,24,15,25,19,16,12,9,25,41,23,22,29,37,56
23,61,57,63,82,61,53,58,76,59,53,87,112,110,64,23,25,29,6,8,2,19,15,10,29
24,37,15,18,15,11,11,17,28,13,18,15,16,107,141,19,14,5,8,5,3,4,9,8,10
25,7,7,14,10,13,21,21,15,14,24,9,0,0,19,24,68,71,97,81,153,187,88,28,26
26,6,11,7,8,22,12,48,13,20,18,6,6,16,19,105,102,105,22,9,11,3,3,13,46
27,10,10,8,12,10,16,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
