oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,64,51,76,146,153,213,225,317,383,353,316,350,367,357,320,257,192,155,129,154,130,113,66,""
02,102,76,79,90,186,201,226,273,393,440,475,438,379,365,381,327,267,206,178,134,153,128,89,65,""
03,67,62,66,74,122,217,151,192,251,289,307,340,318,324,298,262,238,198,186,188,180,120,84,60,""
04,63,66,93,147,194,161,176,179,191,320,332,274,235,246,262,300,218,194,234,179,134,111,79,79,""
05,81,89,96,120,156,192,185,198,245,227,226,324,349,231,190,190,177,183,190,155,141,106,101,57,""
06,51,63,78,122,188,202,218,201,211,300,313,333,321,298,211,213,229,200,206,182,163,96,103,74,""
07,67,78,104,169,186,236,246,221,253,346,390,358,341,300,256,238,222,195,170,152,108,100,95,76,""
08,63,75,93,137,183,234,195,197,164,239,226,295,291,277,258,237,203,185,182,159,132,130,98,79,""
09,80,60,103,160,207,211,219,195,259,344,385,333,253,186,229,240,217,211,172,145,106,106,104,64,""
10,55,53,75,122,180,208,187,170,197,324,395,373,386,341,282,287,305,182,187,201,155,171,121,78,""
11,61,100,144,184,295,308,290,295,345,432,456,429,398,408,396,338,289,255,229,186,192,144,122,111,""
12,101,75,124,186,272,281,289,282,393,477,481,417,426,429,383,384,303,271,240,213,180,167,137,92,""
13,95,102,136,208,260,276,284,320,373,448,463,390,376,378,378,375,314,238,255,261,227,166,136,94,""
14,86,61,135,162,180,272,241,241,336,359,456,359,333,314,287,251,208,176,140,111,118,102,92,74,""
15,77,58,82,154,193,256,281,174,382,485,507,472,381,379,372,357,314,212,183,152,107,112,109,79,""
16,66,55,85,122,170,149,187,262,342,444,429,384,347,350,295,302,235,160,151,161,144,111,80,65,""
17,45,49,73,111,149,164,245,216,301,345,406,395,372,388,342,308,247,218,192,165,125,118,57,35,""
18,31,66,71,145,148,231,228,237,246,362,365,378,317,375,390,369,268,198,188,176,154,104,58,47,""
19,54,59,78,120,148,118,206,284,323,352,363,357,357,301,301,253,243,124,121,110,113,126,63,58,""
20,45,50,92,118,125,198,197,259,319,364,348,317,341,344,319,254,197,162,156,127,107,99,92,71,""
21,112,-1,-1,101,119,236,243,241,320,381,364,350,358,354,323,345,247,223,194,211,123,83,79,58,""
22,70,61,107,122,145,139,216,245,301,374,345,297,329,324,266,276,228,167,133,132,122,86,80,58,""
23,42,43,72,108,138,178,267,287,351,409,401,376,370,397,328,277,232,181,138,142,154,126,84,65,""
24,70,47,73,86,169,200,277,250,335,410,360,368,362,346,379,355,301,247,157,147,138,71,72,65,""
25,55,39,58,103,141,130,236,279,315,339,420,393,404,402,429,336,292,136,157,150,135,136,113,66,""
26,70,66,103,133,170,186,263,272,345,400,456,414,429,398,312,248,277,208,167,154,99,90,87,70,""
27,40,51,74,113,143,200,231,281,350,413,437,423,369,374,337,332,279,189,125,93,98,97,79,59,""
28,56,42,67,113,107,196,259,261,267,361,372,364,304,310,350,302,241,181,134,149,141,92,79,40,""
29,51,55,141,180,140,214,237,262,291,379,437,407,357,284,278,330,238,219,134,124,110,106,88,72,""
30,30,62,86,106,162,170,206,242,210,328,368,322,265,248,252,255,212,196,145,137,104,82,75,77,""
31,52,58,77,110,145,170,212,269,289,374,372,318,286,232,230,263,217,168,140,124,135,102,66,-1,""
