oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,46,35,65,54,67,67,82,86,74,60,52,47,78,82,89,105,92,91,83,69,67,42,28,25,""
02,31,73,87,0,0,0,0,0,0,0,67,91,95,99,99,103,82,82,85,75,61,46,49,44,""
03,52,56,75,53,69,41,83,69,103,69,74,68,68,93,99,124,135,127,108,82,62,72,61,51,""
04,51,44,27,53,65,80,115,142,134,89,110,79,104,117,109,108,77,99,93,93,74,59,59,47,""
05,52,54,73,75,72,94,119,113,106,98,71,101,104,98,106,96,124,96,101,74,62,61,59,60,""
06,66,72,49,45,88,81,99,116,64,60,42,68,61,79,101,112,121,118,72,65,57,68,41,45,""
07,63,72,56,57,65,72,103,88,75,68,69,60,84,90,92,94,86,85,72,69,63,57,48,55,""
08,39,48,47,56,69,84,105,103,69,55,49,43,76,54,85,75,70,78,59,63,44,41,35,53,""
09,43,59,65,49,49,68,88,83,107,70,58,38,58,95,97,81,100,96,90,66,78,69,50,61,""
10,47,60,63,66,64,84,86,103,126,73,68,67,72,69,82,112,89,95,75,77,65,45,63,44,""
11,40,47,65,57,53,79,76,94,63,68,56,46,72,61,70,60,68,70,71,47,56,40,39,34,""
12,27,30,49,69,54,62,96,70,65,55,50,52,51,53,85,82,89,91,81,75,57,59,44,43,""
13,37,44,34,51,53,80,73,89,62,65,58,48,84,108,99,80,117,112,104,62,70,77,54,58,""
14,64,56,71,82,89,74,89,80,79,47,62,56,73,87,84,101,95,79,74,50,53,52,39,42,""
15,42,52,57,49,63,69,86,61,64,53,50,59,73,86,83,93,98,3,0,0,1,34,62,55,""
16,60,73,73,85,82,77,98,99,81,84,68,70,89,93,86,95,88,80,78,54,64,70,59,47,""
17,61,66,57,77,69,86,103,104,100,82,78,80,59,71,66,70,67,90,62,73,75,87,57,52,""
18,67,64,80,93,92,89,109,91,122,66,94,84,77,111,90,95,76,86,81,81,52,53,46,53,""
19,55,70,59,77,86,100,100,106,101,84,65,67,65,95,118,84,90,72,78,67,56,59,61,56,""
20,55,66,56,55,62,62,90,90,76,74,51,62,60,67,90,83,71,65,73,68,54,65,57,45,""
21,56,75,81,87,152,120,108,86,128,94,78,94,85,75,85,80,73,118,108,70,60,61,45,29,""
22,55,52,53,79,88,73,93,108,96,90,59,72,63,69,69,84,66,79,93,77,84,84,55,46,""
23,67,78,97,116,95,135,135,138,120,91,104,122,88,87,92,112,101,82,100,91,71,76,50,84,""
24,65,53,75,75,112,129,117,132,135,78,103,103,106,108,97,100,99,81,89,62,77,52,54,53,""
25,73,61,83,84,95,116,128,132,136,97,112,103,102,119,125,110,116,88,100,92,85,68,49,50,""
26,60,70,62,88,105,113,123,123,147,123,94,91,81,80,92,97,87,67,76,83,60,67,59,45,""
27,53,69,62,91,99,77,120,101,101,91,75,96,91,81,84,86,82,83,61,50,40,46,38,46,""
28,45,49,58,65,81,62,86,105,97,72,60,79,70,69,77,71,74,65,66,57,58,72,46,39,""
29,35,46,65,77,87,99,103,93,122,84,69,76,67,69,88,80,59,47,67,63,49,45,37,39,""
30,40,40,44,62,60,82,94,94,94,74,52,69,68,69,67,76,75,48,51,51,43,38,30,36,""
31,34,52,62,93,64,84,102,104,104,56,69,64,87,86,74,85,83,62,80,55,68,69,42,-1,""
