oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,7,10,9,8,8,9,7,11,11,15,4,10,7,4,6,4,6,6,4,5,12,6,10,""
02,7,7,10,5,12,11,15,13,11,12,10,9,9,7,5,5,5,8,10,9,4,15,7,5,""
03,7,2,8,8,9,8,11,13,10,8,8,9,6,11,7,5,9,7,10,8,3,3,3,3,""
04,2,1,2,6,7,0,5,-1,-1,-1,-1,6,0,6,3,1,3,5,2,1,3,8,4,4,""
05,1,4,1,4,4,4,3,4,2,5,3,5,1,1,1,6,6,2,4,2,3,6,4,5,""
06,4,4,2,1,4,4,3,5,6,5,2,4,2,2,0,0,0,3,5,4,8,5,4,3,""
07,3,7,4,2,3,2,3,5,4,0,3,7,1,3,3,3,2,1,4,2,3,6,5,1,""
08,2,2,2,7,1,3,3,3,3,3,4,4,2,6,1,1,0,1,0,0,2,1,0,1,""
09,1,3,0,0,2,3,5,3,2,1,0,3,8,3,2,0,1,1,1,2,4,1,2,0,""
10,1,0,0,3,8,5,4,6,4,4,1,4,2,2,3,5,4,3,6,6,10,3,1,2,""
11,0,2,2,1,2,1,1,3,2,3,0,1,3,4,0,2,2,2,7,3,6,11,14,8,""
12,7,6,7,7,10,11,5,5,9,5,6,14,5,2,3,1,2,0,2,4,0,3,2,3,""
13,5,1,4,1,2,7,3,1,4,5,2,1,5,3,1,2,1,7,1,2,3,2,4,5,""
14,2,1,2,2,1,2,2,5,3,7,1,1,3,2,2,5,0,1,2,1,5,2,6,5,""
15,3,2,4,5,6,3,5,3,3,3,8,12,9,6,8,6,4,3,11,3,7,5,6,8,""
16,11,7,11,5,13,11,9,8,7,7,14,6,5,2,9,4,3,5,4,4,9,4,4,5,""
17,4,4,11,5,9,13,6,11,10,6,6,6,2,4,5,3,4,8,5,5,6,7,4,6,""
18,9,7,9,9,5,2,3,2,1,6,11,7,9,10,8,5,4,7,5,4,6,8,7,6,""
19,6,7,5,9,7,7,11,9,12,1,2,3,1,3,0,5,4,2,9,9,6,3,0,0,""
20,1,8,5,15,13,10,4,9,10,8,7,9,1,4,6,7,7,9,3,7,6,4,5,1,""
21,0,0,1,0,2,5,2,2,4,0,5,8,1,0,0,5,6,3,3,6,7,8,7,1,""
22,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
23,6,4,3,6,10,7,7,8,8,11,8,6,4,5,3,4,8,0,6,7,5,10,5,4,""
24,4,10,5,9,12,9,8,12,5,11,10,7,12,12,2,5,6,6,9,8,9,7,13,13,""
25,9,9,3,11,7,7,10,8,7,14,6,11,14,2,5,8,3,3,9,14,12,7,5,2,""
26,3,4,10,8,12,8,3,10,5,9,7,7,7,7,5,6,6,6,5,5,6,4,8,8,""
27,8,11,10,14,7,12,10,10,10,8,3,5,7,4,6,5,6,4,7,7,6,7,11,5,""
28,5,9,4,22,10,7,7,13,10,7,3,6,4,9,10,6,7,8,3,7,9,13,9,7,""
29,4,9,9,12,10,12,16,6,3,9,4,6,8,4,7,7,6,4,6,7,3,8,11,10,""
30,6,8,14,9,12,5,9,10,5,5,3,7,5,5,5,1,4,1,4,6,6,3,5,10,""
31,8,7,11,6,2,5,6,6,7,6,7,6,6,5,8,6,7,6,4,9,6,7,6,-1,""
