oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,78,101,157,141,140,154,174,204,248,256,225,225,219,264,256,187,181,166,169,173,121,83,62,56,""
02,79,102,138,3,0,0,0,0,0,26,216,203,227,249,257,241,183,155,188,157,128,103,100,62,""
03,180,132,137,127,126,140,147,196,229,271,265,259,246,256,219,188,210,200,162,135,133,139,77,21,""
04,14,84,125,126,130,82,166,179,230,206,202,199,191,176,192,195,161,157,171,164,119,100,77,69,""
05,51,92,119,129,103,117,159,201,213,188,210,200,210,200,195,188,126,134,154,117,117,76,47,60,""
06,70,99,103,111,101,110,125,153,223,203,193,159,226,225,194,144,128,107,134,111,79,73,75,52,""
07,56,70,88,125,92,47,55,155,185,204,185,195,190,228,173,171,158,129,144,132,89,80,57,69,""
08,65,94,123,110,101,97,126,158,214,210,122,218,239,247,249,151,92,36,39,25,30,26,31,47,""
09,58,116,133,141,130,134,191,202,27,43,239,156,185,219,184,177,108,129,127,129,101,95,77,65,""
10,68,102,123,128,112,99,138,169,209,229,193,226,223,212,225,167,135,150,142,121,94,99,74,59,""
11,78,112,133,127,127,127,184,257,226,237,220,202,187,232,235,209,165,138,143,138,-1,86,13,71,""
12,93,116,137,135,133,118,187,234,270,259,263,250,233,262,225,200,141,129,157,145,108,52,46,61,""
13,63,79,94,108,145,104,152,220,234,230,261,184,222,253,230,236,194,145,169,149,115,125,96,73,""
14,93,120,172,164,0,0,44,277,285,287,250,246,246,308,278,225,171,180,183,151,92,108,84,152,""
15,104,108,183,189,170,166,214,222,279,273,271,275,242,259,253,181,163,286,229,184,151,84,126,70,""
16,111,144,138,178,128,145,186,228,289,262,230,272,282,155,0,0,0,0,0,3,99,108,86,73,""
17,82,133,151,134,123,148,181,229,258,296,224,202,254,296,253,209,166,233,183,106,48,126,147,12,""
18,4,39,208,7,17,0,6,0,105,290,252,281,255,244,239,224,167,153,136,132,117,96,118,84,""
19,86,111,142,148,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
20,42,143,141,153,127,149,172,189,245,251,237,253,254,251,221,177,90,-1,-1,101,87,91,84,64,""
21,84,105,114,130,133,146,159,229,214,253,230,223,238,225,95,200,158,193,190,149,127,102,86,77,""
22,87,110,75,120,119,131,172,193,225,229,232,228,273,289,165,191,144,151,182,153,116,-1,116,60,""
23,73,87,0,0,0,0,0,0,0,33,212,187,232,230,202,153,122,147,180,157,117,97,85,60,""
24,94,150,130,124,118,151,167,219,227,243,234,227,251,218,234,171,125,121,163,171,128,78,69,62,""
25,73,103,115,130,115,146,169,213,224,238,244,218,225,241,207,185,129,60,88,131,127,92,83,59,""
26,108,105,105,106,104,113,136,185,231,196,224,189,212,226,176,144,149,111,118,141,99,92,82,40,""
27,55,75,93,109,89,98,129,164,191,184,169,172,237,231,112,189,231,157,126,125,94,85,64,62,""
28,145,184,172,124,128,134,165,204,236,234,193,219,234,220,216,167,111,153,163,132,115,93,94,65,""
29,70,70,97,144,112,99,157,184,233,245,199,214,-1,-1,-1,-1,-1,-1,-1,-1,96,74,67,52,""
30,92,73,107,114,97,105,154,176,227,232,185,215,225,231,197,157,132,117,236,252,100,102,68,113,""
31,104,85,169,169,125,106,141,166,195,199,189,197,189,221,237,143,138,110,125,133,127,67,51,50,""
