oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,51,80,77,74,92,111,125,153,144,142,146,149,126,122,167,163,159,155,151,137,103,99,74,""
02,60,74,103,102,77,100,91,110,138,184,166,159,135,154,154,192,154,150,168,127,125,129,83,78,""
03,56,83,73,82,84,83,95,79,102,154,142,90,87,87,120,147,133,133,122,106,91,23,19,0,""
04,13,23,32,27,62,85,83,93,126,190,171,150,149,164,135,110,142,126,138,132,114,97,96,71,""
05,82,79,70,84,99,100,127,135,145,160,169,158,162,153,145,115,119,123,103,121,119,124,79,70,""
06,64,69,88,103,93,96,103,103,117,126,112,78,107,113,108,100,90,83,58,62,74,71,72,70,""
07,72,63,29,50,44,34,75,105,140,129,136,117,95,109,108,81,96,81,84,79,84,71,63,81,""
08,22,29,70,91,87,94,87,-1,-1,-1,-1,134,115,125,117,101,112,111,124,133,114,67,103,66,""
09,67,71,79,79,69,69,88,112,115,166,124,142,112,85,75,75,97,106,110,84,107,90,71,64,""
10,68,50,81,72,72,95,83,116,127,112,121,112,99,118,85,106,94,91,127,130,93,83,67,65,""
11,69,69,68,87,83,88,70,103,115,130,136,117,104,135,143,119,128,105,105,99,104,86,78,77,""
12,67,42,66,76,81,72,52,124,140,171,164,150,134,126,134,158,146,129,128,117,133,117,91,61,""
13,78,84,66,79,92,91,77,74,124,139,134,129,125,124,155,132,115,133,133,120,106,92,71,66,""
14,65,60,56,95,93,86,82,121,124,166,134,130,118,101,120,118,119,102,104,92,79,76,65,59,""
15,54,50,57,71,71,69,65,-1,-1,-1,-1,-1,-1,-1,121,102,98,87,94,92,83,71,65,57,""
16,46,44,55,59,64,81,110,104,143,148,131,141,136,148,139,124,136,116,114,98,114,101,65,70,""
17,49,87,82,91,85,93,100,116,141,157,146,150,154,143,159,177,130,109,118,123,130,103,78,69,""
18,62,60,64,74,83,103,102,112,136,152,150,155,150,167,161,139,115,130,112,134,129,94,88,69,""
19,75,76,78,90,96,104,101,98,136,157,182,162,150,136,166,127,142,115,143,131,121,102,75,66,""
20,71,78,68,79,65,69,65,82,105,145,131,124,115,106,138,120,124,114,132,117,97,85,73,75,""
21,61,79,71,78,85,91,106,121,151,167,177,130,140,146,143,138,142,114,115,121,123,117,101,64,""
22,71,84,96,102,96,92,110,130,175,161,188,160,139,148,218,143,122,117,133,122,128,113,85,105,""
23,123,-1,-1,124,94,108,103,131,166,169,179,133,113,138,143,142,142,147,129,123,108,104,86,81,""
24,90,95,95,83,84,96,98,122,157,140,146,156,148,124,155,139,112,106,114,110,94,90,78,85,""
25,77,87,82,75,88,66,79,97,117,120,150,114,93,111,116,110,122,94,112,104,131,95,78,64,""
26,74,80,85,76,92,90,117,175,143,166,157,169,134,140,131,155,118,111,126,122,123,110,75,66,""
27,93,72,69,73,75,79,94,118,145,173,152,154,132,142,126,124,115,122,128,131,111,98,66,56,""
28,52,74,55,38,43,52,64,98,128,132,129,117,96,98,118,117,114,110,130,134,113,108,93,64,""
29,56,73,82,93,84,79,80,116,117,131,128,118,106,115,120,109,112,102,98,104,95,111,80,82,""
30,73,79,74,73,73,82,87,103,152,185,152,138,136,134,137,134,111,95,102,98,89,100,78,70,""
31,68,78,77,79,68,83,95,98,156,149,146,130,126,126,114,123,105,113,108,122,93,88,73,83,""
