oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,84,76,95,111,107,140,146,151,148,139,127,111,96,73,42,32,18,27,38,45,52,88,79,80,""
02,82,80,70,94,98,108,119,102,117,107,98,77,48,29,13,4,12,18,27,34,50,25,32,58,""
03,69,51,71,73,67,88,90,105,112,98,87,85,52,32,14,11,11,29,28,38,28,50,35,45,""
04,48,47,47,52,73,108,118,107,76,75,76,59,45,39,40,22,22,13,23,27,29,48,46,49,""
05,67,63,68,109,91,114,123,126,91,91,80,90,81,75,54,53,52,59,38,37,46,61,90,66,""
06,98,94,99,113,110,119,132,114,114,106,104,86,64,57,66,51,55,44,33,46,61,74,69,83,""
07,76,87,111,112,110,125,118,109,116,87,94,75,72,85,64,70,48,58,54,47,63,58,89,91,""
08,96,113,92,90,105,113,109,123,89,98,77,65,73,64,90,94,69,44,51,61,59,74,86,89,""
09,95,92,104,102,107,99,98,118,99,107,117,82,81,74,93,84,56,59,69,66,73,90,98,111,""
10,101,100,103,121,131,131,130,114,121,115,111,95,95,103,76,62,62,69,69,68,83,102,104,96,""
11,103,99,111,119,113,116,126,111,110,108,97,91,78,91,79,71,65,57,55,77,79,107,100,103,""
12,93,95,108,103,104,119,119,116,116,113,123,98,76,83,82,87,66,67,77,68,61,96,82,85,""
13,89,98,108,121,114,131,132,117,126,112,102,97,111,85,77,76,62,59,58,70,63,80,93,106,""
14,95,83,82,103,99,96,126,109,107,115,110,98,82,93,72,87,60,69,82,62,61,106,89,90,""
15,98,114,99,129,123,111,119,132,117,124,127,120,99,108,77,89,77,75,73,68,81,87,106,116,""
16,94,95,107,103,101,111,106,105,100,87,89,81,59,65,81,59,59,56,47,61,91,80,84,77,""
17,97,88,80,91,120,121,111,100,100,110,102,95,76,69,80,69,55,59,52,63,70,91,90,88,""
18,87,73,100,142,137,109,101,99,95,79,106,90,84,71,36,49,53,44,51,67,94,76,103,104,""
19,96,79,80,116,135,116,119,127,121,117,117,78,107,74,52,61,43,59,61,55,73,77,82,78,""
20,96,95,87,118,107,115,111,105,126,96,97,73,15,61,73,60,54,60,69,58,85,81,90,112,""
21,89,100,104,114,123,134,124,126,74,0,91,91,10,0,0,44,77,56,56,61,86,78,94,94,""
22,95,91,98,110,123,111,111,97,99,114,102,100,21,58,71,58,58,33,47,46,70,84,90,101,""
23,79,97,110,111,113,132,125,126,121,69,102,79,67,86,74,58,61,50,64,63,75,96,101,99,""
24,100,82,105,118,139,153,125,124,117,107,106,82,51,71,80,89,57,65,65,69,72,83,107,96,""
25,97,91,96,124,112,109,126,119,112,100,98,97,88,61,69,63,59,40,73,63,63,87,77,91,""
26,88,100,108,118,109,121,113,124,101,100,77,92,57,63,65,48,54,53,47,54,60,82,76,82,""
27,69,71,107,96,130,114,108,104,97,86,73,84,74,63,47,46,45,38,42,65,56,81,84,84,""
28,94,90,99,128,121,106,116,106,121,87,96,85,73,59,67,47,57,51,70,66,61,75,94,82,""
29,88,80,91,101,106,105,100,116,95,103,98,81,68,58,72,52,41,43,57,49,67,71,91,99,""
30,82,85,84,100,107,115,96,103,92,104,97,84,89,52,67,52,46,51,48,66,49,76,226,153,""
31,70,89,113,102,112,128,92,116,92,96,108,64,63,42,52,39,34,22,30,48,66,58,77,-1,""
