oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,7,16,15,12,18,11,16,13,16,12,7,6,3,9,5,6,2,6,3,7,7,8,6,""
02,10,9,12,14,17,16,10,12,12,7,13,20,15,10,9,4,2,5,5,4,6,4,9,3,""
03,10,7,15,17,13,10,4,7,8,7,16,11,12,15,11,1,6,7,4,4,2,8,7,5,""
04,2,10,2,4,9,7,9,5,12,5,11,12,14,10,7,7,8,3,5,9,11,8,9,6,""
05,23,12,12,10,12,17,14,20,10,13,14,12,7,6,12,6,12,8,10,3,4,5,7,10,""
06,12,7,15,14,13,17,8,13,12,8,9,6,9,8,18,8,8,9,9,6,8,7,14,3,""
07,-1,-1,-1,-1,-1,-1,4,17,12,9,11,15,10,20,12,11,5,9,7,13,8,11,6,7,""
08,14,16,20,15,14,7,17,12,13,9,13,13,16,11,17,12,13,10,13,7,13,13,13,8,""
09,6,13,15,19,13,9,9,5,7,14,10,8,9,6,11,7,8,4,4,6,6,8,11,11,""
10,8,17,9,14,11,13,9,10,15,23,9,8,1,10,10,9,6,4,5,6,3,13,11,15,""
11,15,14,18,14,12,16,14,11,15,16,9,10,12,19,10,12,5,9,10,10,12,8,11,20,""
12,13,22,11,14,11,7,16,15,12,14,9,8,13,15,13,6,14,10,4,7,2,10,5,15,""
13,18,17,17,22,16,19,9,8,7,13,4,8,8,11,13,8,9,4,9,6,7,8,9,6,""
14,20,14,16,15,13,12,15,6,6,12,7,8,13,11,7,10,3,8,7,10,5,6,8,10,""
15,8,11,12,8,20,17,17,14,12,13,21,11,5,9,10,10,12,6,7,14,14,10,4,15,""
16,15,17,13,13,15,15,15,7,8,11,4,14,15,8,3,8,6,8,11,6,8,2,12,10,""
17,16,13,9,10,12,13,15,3,10,5,11,14,7,12,5,7,3,10,9,13,8,9,6,11,""
18,11,11,11,15,6,10,8,6,5,7,8,10,8,9,10,10,12,3,5,5,8,6,6,6,""
19,4,7,10,7,7,9,13,12,9,8,4,7,3,4,6,11,5,2,4,9,6,6,10,6,""
20,11,10,16,12,13,8,10,14,8,5,5,8,2,3,7,6,4,2,5,11,10,8,10,10,""
21,10,11,17,14,9,11,12,10,10,-1,13,6,1,-1,-1,3,7,2,7,8,9,7,7,8,""
22,6,19,11,25,16,13,18,8,10,2,6,10,3,7,3,6,9,3,9,7,6,12,9,7,""
23,18,14,15,19,19,14,20,15,12,13,19,13,9,7,13,15,13,8,8,9,6,5,13,8,""
24,16,14,17,11,14,17,13,9,8,10,4,11,3,9,5,3,5,8,7,12,7,7,9,10,""
25,10,20,14,13,17,16,12,13,17,14,11,12,10,12,13,9,6,3,6,4,12,6,6,9,""
26,13,10,9,12,13,19,6,15,17,13,7,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
