oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,71,64,78,68,57,59,62,42,65,34,34,24,28,33,38,28,25,25,-1,-1,30,27,58,69,""
02,43,64,66,68,64,46,58,48,66,66,49,40,40,46,36,19,19,17,-1,21,19,28,40,50,""
03,43,48,54,58,49,51,38,50,48,38,49,53,44,48,38,41,29,29,-1,-1,34,35,32,45,""
04,55,49,62,68,56,61,69,40,42,33,31,42,46,52,29,33,26,37,35,33,36,29,42,49,""
05,70,66,54,44,68,66,54,59,39,36,35,32,37,33,27,24,25,17,-1,-1,30,36,37,47,""
06,44,61,64,63,79,61,44,52,44,31,31,33,32,31,24,37,24,15,-1,-1,33,29,41,45,""
07,61,58,63,56,60,48,58,48,52,41,39,46,43,31,40,26,24,20,-1,-1,-1,33,40,46,""
08,68,62,76,71,66,45,38,64,56,38,31,34,39,34,41,32,24,21,-1,-1,23,43,40,52,""
09,48,69,54,46,39,58,37,32,48,40,36,50,32,24,39,29,33,15,-1,-1,12,38,46,42,""
10,52,53,62,49,56,41,52,43,46,55,45,38,40,44,24,29,32,15,-1,-1,-1,39,53,55,""
11,54,63,69,58,62,72,45,41,29,28,26,25,25,25,24,25,20,18,-1,-1,23,37,47,37,""
12,55,48,59,68,56,44,38,29,41,25,25,20,18,28,25,27,16,12,21,24,27,30,40,70,""
13,57,57,61,69,72,49,38,31,40,28,32,33,39,39,25,-1,19,20,21,24,27,28,41,47,""
14,53,57,58,56,56,60,42,43,50,55,49,46,29,38,30,33,34,21,16,29,35,35,41,58,""
15,57,48,63,71,59,44,47,46,59,44,47,39,28,49,24,36,34,17,16,21,33,43,52,58,""
16,65,66,71,78,76,58,51,36,36,42,40,49,47,39,29,20,25,20,14,35,25,29,46,76,""
17,59,61,71,59,55,47,43,42,48,50,42,41,25,37,24,27,24,16,19,20,24,48,29,50,""
18,56,67,70,57,56,52,48,38,34,38,28,24,28,21,23,19,23,17,14,20,23,29,44,50,""
19,48,63,61,71,63,52,44,36,56,27,25,32,28,24,12,28,20,15,24,17,37,52,50,54,""
20,49,63,73,78,79,61,49,39,58,43,40,59,38,37,37,40,29,16,15,26,29,39,46,50,""
21,64,71,74,73,74,66,41,50,52,38,41,56,46,34,57,27,22,40,-1,-1,43,62,65,62,""
22,52,67,80,84,68,67,71,51,49,49,41,34,54,38,42,38,15,21,19,29,22,23,37,62,""
23,66,68,65,77,68,59,58,40,47,53,39,38,30,34,32,30,18,23,23,19,28,27,30,64,""
24,64,68,61,56,59,47,56,36,49,49,28,38,41,31,23,22,21,17,17,33,37,46,40,43,""
25,70,67,66,61,57,65,57,48,41,34,33,31,25,27,28,22,19,19,19,20,30,46,52,56,""
26,59,65,53,65,59,67,59,47,40,40,28,17,25,21,24,25,21,21,15,22,34,40,50,45,""
27,40,57,72,67,60,66,68,43,34,39,42,34,37,31,31,27,26,21,16,35,20,31,28,31,""
28,68,50,58,70,55,63,55,51,29,37,48,41,45,39,44,21,16,25,35,-1,29,41,59,52,""
29,48,64,65,75,46,63,72,58,45,51,39,42,34,40,28,27,24,27,26,24,31,36,42,33,""
30,60,50,79,72,68,51,46,41,31,56,39,30,31,26,25,26,25,20,24,19,31,26,41,49,""
31,54,64,65,52,60,59,47,36,39,31,25,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
