Jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,-1,1,2,2,6,7,29,32,8,11,7,2,4,1,1,1,5,8,-1,1,4,1,-1,1
2,1,1,3,4,5,2,12,11,6,8,7,1,-1,2,29,113,31,2,1,-1,49,9,1,12
3,7,1,16,9,18,7,4,25,6,3,6,17,44,15,1,-1,3,1,1,-1,-1,-1,9,1
4,6,4,11,16,28,56,82,55,17,5,7,1,3,5,1,1,3,1,46,7,3,-1,2,3
5,-1,3,2,1,1,2,5,6,4,11,8,5,7,6,11,51,10,12,27,56,82,28,28,21
6,11,35,20,34,81,73,4,5,13,4,14,7,43,31,11,4,1,1,-1,1,2,-1,3,7
7,10,6,2,4,7,34,36,17,18,17,28,13,14,8,4,2,4,10,-1,1,2,-1,2,3
8,1,1,4,2,7,9,1,3,3,9,9,26,26,94,112,117,31,9,-1,3,1,7,14,4
9,4,9,7,12,12,8,36,27,22,3,7,4,8,5,4,2,5,10,8,8,11,13,14,10
10,27,16,29,54,53,94,27,37,27,26,14,18,12,21,22,63,19,11,20,43,40,91,59,39
11,73,42,37,46,68,66,63,59,41,37,28,27,27,22,17,14,12,43,80,69,62,14,38,22
12,10,12,20,26,53,49,43,42,37,21,24,34,19,21,16,11,20,11,13,13,23,17,20,27
13,38,16,100,73,28,32,69,64,75,67,19,23,8,12,12,13,18,10,12,8,9,14,8,25
14,21,24,26,36,42,47,76,105,87,29,42,18,16,22,42,32,10,8,13,24,11,32,19,10
15,12,17,11,18,9,17,25,26,40,27,38,21,25,10,7,9,7,5,5,40,14,14,14,13
16,11,14,19,33,23,6,35,25,34,44,21,35,10,8,3,4,8,8,6,1,1,5,23,36
17,78,28,12,37,72,128,105,91,86,106,101,23,20,10,12,8,15,11,5,6,17,15,43,21
18,39,14,33,15,22,21,20,33,32,18,25,17,9,15,16,3,2,5,8,4,15,17,30,21
19,21,5,7,12,15,23,30,13,20,33,28,9,19,13,3,2,-1,1,2,12,7,50,37,31
20,19,52,63,44,96,94,37,12,6,7,1,3,3,-1,1,1,-1,1,2,3,2,-1,1,2
21,39,54,50,53,57,15,56,14,89,34,8,1,1,3,2,9,2,63,7,-1,-1,11,24,23
22,39,6,22,26,17,21,107,139,154,145,94,87,182,133,112,53,1,3,1,5,48,78,84,129
23,33,70,91,69,12,28,86,6,34,13,9,11,10,8,5,9,3,4,4,1,3,1,7,11
24,45,45,64,88,66,51,28,17,37,14,4,7,3,-1,-1,2,-1,1,1,2,2,-1,2,7
25,5,37,11,11,32,13,30,75,89,64,17,6,18,2,5,1,2,1,1,-1,3,2,6,-1,-1
26,2,19,11,9,9,5,16,21,21,9,4,11,5,12,3,6,4,5,3,6,1,3,5,2
27,2,3,11,19,30,20,31,43,41,16,16,11,4,8,3,7,5,6,13,10,5,5,6,13
28,5,8,15,16,9,19,12,8,27,63,6,41,3,8,2,-1,-1,-1,-1,1,-1,-1,4,10
29,11,8,9,14,3,6,29,34,76,28,8,11,6,2,3,2,3,2,-1,8,6,17,10,16
30,2,7,38,77,46,25,29,45,16,68,62,10,5,4,11,2,9,8,2,-1,1,1,2,3
31,50,60,8,14,16,48,31,54,58,74,51,18,36,4,13,2,1,1,2,-1,3,8,6,8
