oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,12,19,13,12,16,15,13,16,10,17,26,14,22,17,9,17,8,8,14,7,11,9,11,""
02,15,15,13,15,16,14,14,18,19,10,18,14,20,19,19,15,12,10,7,13,7,11,8,12,""
03,13,15,14,15,16,14,14,12,21,14,19,16,15,4,10,11,7,16,5,6,7,14,5,7,""
04,12,11,11,19,17,9,20,13,15,16,12,12,18,15,8,13,5,11,6,9,15,9,11,9,""
05,10,11,8,8,16,15,13,11,5,3,12,18,19,10,15,5,7,12,7,10,11,7,11,6,""
06,15,13,13,17,12,11,12,16,11,15,12,17,17,10,8,9,13,9,10,5,5,6,9,9,""
07,8,13,12,7,15,6,11,8,12,11,8,12,14,19,8,9,8,6,10,5,11,13,5,10,""
08,8,7,7,14,7,7,9,10,8,4,9,17,11,12,12,13,11,10,11,10,9,12,12,5,""
09,10,13,14,16,12,10,3,9,9,7,10,13,10,14,17,9,4,6,13,9,15,15,12,10,""
10,13,16,10,15,8,16,6,11,10,14,12,14,17,11,11,9,8,8,15,9,19,13,9,10,""
11,6,11,17,17,9,13,20,16,10,14,17,15,15,14,14,13,8,10,17,11,10,7,7,11,""
12,11,13,12,15,10,11,6,11,8,14,8,13,14,16,20,17,9,12,10,4,5,6,12,18,""
13,7,20,14,17,20,16,7,13,12,12,11,12,13,22,18,10,11,5,7,7,10,12,14,6,""
14,8,15,18,15,15,14,11,10,9,13,14,6,16,6,14,10,18,18,8,9,13,13,10,4,""
15,10,9,16,14,18,7,16,11,10,9,9,11,19,7,9,14,14,9,11,14,11,13,14,9,""
16,15,8,11,14,10,18,19,12,9,13,7,15,10,14,6,10,11,12,9,14,13,8,10,10,""
17,18,19,16,11,13,13,12,14,13,7,10,15,12,18,10,12,4,13,5,11,8,9,10,5,""
18,8,20,24,15,15,11,13,9,22,14,18,11,17,13,10,10,11,5,8,12,16,17,14,9,""
19,17,18,15,14,12,13,12,15,14,20,15,16,13,11,12,5,5,7,6,6,14,10,6,5,""
20,18,11,18,21,15,17,15,14,19,10,15,17,15,17,8,6,7,9,8,8,8,7,10,8,""
21,6,20,14,18,9,16,12,13,13,12,12,13,13,17,12,14,9,5,9,9,5,17,6,8,""
22,12,9,33,18,13,16,16,10,14,10,13,16,16,6,12,8,11,6,9,12,7,9,10,13,""
23,12,20,20,18,11,15,15,13,20,9,14,19,20,9,10,12,7,4,11,12,9,10,9,13,""
24,12,11,17,20,18,13,18,8,24,16,20,11,12,7,12,11,9,7,10,4,5,9,6,12,""
25,16,8,18,19,18,15,12,9,10,9,16,15,17,13,13,16,8,8,3,12,6,3,5,7,""
26,14,19,20,16,17,12,14,17,12,13,8,20,7,20,11,7,12,12,15,12,11,14,17,10,""
27,7,14,26,16,14,16,9,11,20,12,15,13,19,14,12,12,13,14,15,10,12,17,6,9,""
28,15,19,17,21,15,9,11,17,12,20,12,19,12,16,14,5,10,9,8,15,12,10,16,7,""
29,13,15,20,23,14,17,13,13,14,15,15,18,11,11,13,17,8,8,12,8,6,5,9,10,""
30,12,10,14,22,14,16,6,12,8,13,20,14,14,17,17,11,8,8,9,8,8,8,10,7,""
31,7,16,18,21,21,26,19,11,16,10,24,11,13,19,8,3,11,12,8,11,8,8,14,-1,""
