oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,1,1,4,3,1,8,3,7,2,3,2,2,2,1,0,2,1,2,3,1,1,0,1,""
02,3,1,3,1,4,4,4,4,2,5,4,4,2,1,3,0,1,0,1,0,3,2,2,4,""
03,4,4,4,2,5,3,4,5,11,6,6,7,2,3,1,3,2,1,1,1,1,1,0,3,""
04,2,6,5,3,3,5,2,5,3,4,3,3,3,0,2,4,2,3,1,2,1,4,3,3,""
05,0,1,0,6,4,6,4,8,4,7,1,5,4,1,2,0,3,1,0,2,2,1,4,0,""
06,4,6,5,6,3,3,2,2,2,6,3,4,8,6,4,1,3,5,1,5,1,5,3,3,""
07,2,3,4,2,1,3,2,1,2,4,4,1,5,3,3,3,0,3,1,1,3,5,3,1,""
08,3,5,2,1,6,4,3,3,3,4,7,6,5,3,2,1,2,0,1,0,5,3,4,1,""
09,3,2,2,3,7,5,5,5,5,5,5,2,4,0,0,1,2,1,3,1,1,0,1,2,""
10,3,2,1,1,1,6,4,4,2,5,0,1,0,3,0,1,2,2,2,1,5,4,1,3,""
11,3,3,2,4,2,4,3,2,2,3,2,4,7,4,2,1,3,0,0,2,5,4,4,1,""
12,4,1,3,6,2,2,3,5,5,2,1,1,5,4,1,0,6,3,0,0,1,4,2,5,""
13,2,6,5,2,3,5,8,4,6,5,3,5,3,3,2,3,2,0,0,1,3,3,2,3,""
14,5,5,3,5,4,3,2,4,2,7,5,5,4,1,5,4,0,0,2,3,2,2,4,2,""
15,5,6,4,4,4,8,3,7,8,2,4,7,2,2,3,2,5,1,5,3,1,3,2,7,""
16,4,6,4,4,7,9,6,5,4,4,4,1,4,3,1,1,3,4,2,4,1,6,5,1,""
17,6,4,3,7,2,1,3,3,0,2,2,2,1,1,0,1,1,1,1,0,3,1,3,5,""
18,1,5,7,4,2,5,5,10,6,4,3,2,4,3,1,3,3,0,0,0,3,1,2,3,""
19,2,3,8,1,6,9,4,5,1,5,4,3,6,2,1,3,1,4,2,0,3,3,3,3,""
20,1,3,6,8,4,3,6,7,3,3,4,1,1,1,1,0,1,0,1,0,3,3,0,4,""
21,6,3,7,7,6,2,9,6,4,9,3,2,3,3,1,2,3,0,1,2,3,1,4,4,""
22,4,6,8,7,6,3,3,5,7,1,5,3,2,2,1,4,1,4,1,4,1,1,5,6,""
23,6,1,5,6,8,5,7,4,3,7,5,1,7,3,2,1,1,1,2,1,3,7,3,2,""
24,1,8,9,8,8,3,3,9,8,5,5,5,8,1,0,1,0,2,2,1,3,3,2,4,""
25,4,2,4,6,5,3,6,4,2,4,4,6,6,3,1,2,0,2,2,1,2,0,4,4,""
26,7,3,6,3,11,3,5,4,3,6,2,5,3,1,1,3,0,0,2,1,2,3,4,3,""
27,3,10,1,5,8,5,4,4,10,3,2,3,1,3,2,3,1,0,2,2,4,3,10,4,""
28,0,3,4,4,4,5,3,5,4,6,5,3,2,1,4,3,3,2,3,1,0,3,1,3,""
29,7,6,3,11,8,3,4,4,3,7,2,0,6,4,3,1,0,0,5,2,1,5,3,6,""
30,3,2,5,3,4,4,9,3,7,2,3,6,2,3,7,6,0,4,2,2,2,1,2,2,""
31,0,4,1,9,8,4,6,3,4,1,0,2,3,3,1,1,3,3,2,4,2,-1,-1,-1,""
