oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,59,53,65,63,73,51,62,57,55,56,44,45,44,39,42,25,34,-1,-1,-1,39,41,43,53,""
02,58,75,64,69,63,43,74,72,56,50,45,47,51,48,42,33,34,-1,-1,-1,29,29,41,63,""
03,49,57,57,61,63,49,43,55,68,43,55,61,50,41,40,26,26,-1,-1,-1,31,26,34,49,""
04,31,53,51,52,50,45,39,40,46,36,39,33,47,32,36,32,33,-1,-1,-1,35,36,54,32,""
05,65,47,56,56,49,45,40,56,36,56,53,47,35,35,31,21,41,26,30,38,44,39,44,46,""
06,51,60,53,68,58,49,63,57,50,49,42,49,35,36,34,40,27,35,29,-1,22,43,40,45,""
07,54,61,62,64,61,47,39,-1,-1,-1,42,45,32,36,35,44,36,-1,-1,22,29,44,49,37,""
08,57,65,63,64,62,37,38,61,52,53,48,44,43,39,31,25,31,-1,26,25,23,46,39,62,""
09,57,50,47,73,70,49,43,49,57,58,45,48,33,21,21,19,16,-1,-1,-1,50,40,55,50,""
10,55,62,59,65,66,49,37,51,45,44,40,34,32,37,39,20,19,-1,19,-1,50,38,34,47,""
11,58,56,74,76,71,47,59,55,62,49,61,37,41,40,26,16,21,-1,-1,-1,32,40,44,51,""
12,60,61,65,73,65,67,62,55,50,41,-1,-1,-1,-1,23,23,20,18,20,-1,30,29,30,46,""
13,54,69,70,86,63,60,58,57,-1,-1,31,26,31,37,27,29,23,19,17,-1,34,46,58,45,""
14,57,71,66,74,76,46,-1,-1,-1,47,54,41,44,36,36,39,24,-1,26,20,28,36,45,52,""
15,54,76,60,74,64,57,40,57,51,47,52,37,38,35,32,36,22,-1,18,-1,34,34,41,48,""
16,54,61,65,68,57,53,55,48,49,39,47,-1,33,30,-1,14,27,-1,-1,-1,20,36,47,55,""
17,67,60,70,66,69,52,40,56,59,47,42,37,50,43,27,38,32,-1,-1,-1,26,35,41,47,""
18,50,57,65,73,61,49,60,58,47,47,50,36,37,40,42,19,-1,-1,-1,-1,35,32,42,52,""
19,53,74,70,77,72,65,59,46,44,39,27,36,28,25,25,24,12,20,-1,-1,23,34,37,39,""
20,51,43,46,61,50,46,60,46,49,35,32,28,31,29,19,12,26,14,-1,22,32,37,46,38,""
21,53,50,61,62,49,53,43,-1,38,45,26,29,27,31,35,32,15,-1,-1,25,25,39,41,53,""
22,60,70,87,78,81,45,47,67,57,54,39,48,41,28,39,36,-1,-1,-1,-1,-1,36,41,49,""
23,52,53,52,56,53,47,-1,32,38,48,45,42,39,31,21,33,25,-1,-1,32,43,49,61,45,""
24,59,57,51,65,72,55,46,49,39,42,42,42,50,47,36,30,25,22,-1,-1,27,36,36,46,""
25,53,58,65,50,67,52,-1,54,37,51,38,37,36,35,24,-1,31,-1,-1,-1,25,24,41,44,""
26,62,58,66,52,65,48,61,43,37,29,25,30,31,26,17,26,16,-1,12,11,-1,33,37,32,""
27,51,55,58,75,70,60,60,50,46,-1,34,34,30,24,26,16,20,17,31,31,22,48,33,47,""
28,55,49,53,64,62,49,51,43,50,38,51,42,31,36,28,23,23,22,-1,-1,19,28,45,45,""
29,57,73,61,71,71,70,54,50,47,35,31,37,-1,-1,28,-1,18,24,-1,28,22,44,46,33,""
30,47,54,53,64,71,62,50,51,41,-1,-1,-1,-1,-1,-1,-1,-1,20,15,-1,21,25,31,33,""
31,38,64,68,76,59,70,66,49,41,46,46,38,36,36,30,19,21,16,-1,-1,-1,-1,-1,-1,""
