oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,5,4,8,21,19,12,11,12,32,28,20,22,39,55,34,31,20,40,25,21,16,11,8,""
02,5,5,9,7,30,32,10,14,15,19,26,26,39,54,56,38,29,12,13,24,9,8,6,5,""
03,6,3,5,4,9,18,6,7,13,10,19,17,16,27,26,29,13,8,10,16,9,12,7,3,""
04,5,7,9,13,31,24,18,16,17,23,17,13,15,26,28,9,13,9,13,13,13,9,5,5,""
05,5,3,5,24,32,24,18,7,20,18,29,32,26,23,27,22,18,9,16,14,19,12,4,6,""
06,7,5,2,11,21,27,14,14,15,31,23,-1,14,13,26,22,12,8,7,8,10,7,3,6,""
07,16,7,10,14,24,25,19,7,13,27,20,27,12,38,21,36,16,15,8,15,7,1,3,7,""
08,4,7,5,10,20,28,16,11,12,17,15,12,9,10,8,18,6,7,9,10,11,6,4,1,""
09,4,2,3,8,20,20,20,17,13,29,21,23,25,13,18,25,21,15,14,12,8,8,10,3,""
10,2,8,10,7,22,23,12,9,22,33,32,30,22,27,29,29,21,13,8,15,15,8,10,8,""
11,7,9,4,10,18,21,19,20,25,30,33,42,30,44,29,35,19,9,10,17,18,12,5,10,""
12,9,2,3,17,30,30,20,5,17,37,25,24,46,21,27,28,22,15,14,7,8,5,10,2,""
13,6,9,6,12,22,27,16,17,22,50,33,32,32,37,37,34,21,17,13,16,15,16,13,9,""
14,8,6,10,22,32,18,20,12,22,33,30,29,22,39,23,23,17,10,5,5,3,12,5,3,""
15,9,10,3,4,20,19,16,8,21,24,27,38,27,25,28,25,23,5,7,12,8,6,8,6,""
16,8,3,8,13,33,39,27,25,29,33,35,42,35,29,32,25,13,14,14,12,7,11,12,10,""
17,8,6,3,16,37,31,19,23,39,34,43,43,27,29,27,20,6,8,10,20,9,8,11,10,""
18,6,7,9,12,28,33,7,10,25,28,27,25,32,40,40,17,20,10,-1,16,5,6,13,6,""
19,4,3,6,11,26,28,23,18,23,26,37,33,34,38,49,17,22,17,13,16,10,8,3,10,""
20,7,10,7,7,17,25,14,5,20,27,40,26,24,24,34,35,32,14,12,24,17,9,4,7,""
21,2,2,3,8,22,23,18,14,30,39,26,30,35,62,46,36,18,9,9,16,7,2,6,3,""
22,5,1,2,11,25,28,16,8,26,36,31,28,41,37,40,37,19,10,13,13,5,1,5,5,""
23,0,1,4,6,16,24,26,29,31,30,22,24,27,23,30,23,14,9,14,9,15,4,2,0,""
24,1,2,4,10,16,10,5,7,24,14,15,7,14,16,24,16,13,6,6,3,2,0,0,0,""
25,0,0,0,0,0,0,0,2,26,31,28,17,26,22,11,9,15,5,4,1,2,0,4,8,""
26,6,35,25,13,10,22,10,8,2,25,20,16,37,36,41,19,12,13,11,12,8,5,3,5,""
27,48,31,5,30,12,23,9,14,14,21,27,14,14,25,24,23,24,15,12,9,9,4,4,7,""
28,3,3,5,4,8,12,6,9,11,25,19,22,26,34,27,18,10,13,7,11,11,3,4,3,""
29,3,6,2,5,10,9,3,3,6,23,21,14,19,23,28,20,16,7,14,5,12,8,2,2,""
30,1,2,3,2,11,13,4,3,17,23,14,17,10,15,26,23,7,6,1,8,9,3,6,6,""
31,2,0,2,5,6,10,12,5,4,17,22,19,22,21,29,19,14,8,8,17,11,9,5,-1,""
