oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,2,6,10,11,11,4,9,14,7,18,12,18,14,21,9,20,15,14,23,22,6,4,6,""
02,7,13,12,10,20,19,31,31,30,35,36,27,21,25,25,35,29,23,42,38,25,27,12,17,""
03,13,10,8,17,23,25,31,43,32,33,38,33,26,35,36,27,37,21,34,28,31,22,14,15,""
04,8,16,15,17,19,33,34,34,46,31,27,39,28,18,32,35,29,36,31,18,14,19,12,9,""
05,13,16,17,25,23,42,30,39,40,33,33,34,31,27,36,27,33,38,35,20,32,10,20,12,""
06,12,6,8,19,27,35,33,38,31,33,29,38,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,34,32,26,18,20,21,13,12,""
08,10,14,9,20,36,30,44,38,39,38,34,28,35,32,27,30,34,22,27,23,33,17,15,6,""
09,3,5,10,16,22,27,31,35,53,28,23,26,23,25,27,28,27,34,17,23,25,15,18,6,""
10,10,17,15,21,16,24,38,38,46,31,31,35,30,23,31,26,24,30,27,16,15,23,12,15,""
11,10,11,14,10,22,25,35,39,45,38,35,28,27,29,35,30,30,25,31,27,31,15,14,7,""
12,15,8,17,21,29,35,54,36,50,33,43,26,34,37,28,26,22,30,27,27,23,1,18,11,""
13,8,14,11,20,35,36,46,37,45,41,58,41,27,31,27,33,45,34,24,21,27,11,17,12,""
14,11,18,15,21,25,34,42,41,40,35,45,21,25,20,25,35,34,27,19,18,23,12,12,17,""
15,10,11,9,17,17,25,41,39,38,34,49,24,27,17,27,38,29,22,27,19,26,17,22,14,""
16,12,20,13,11,17,31,33,31,42,40,36,36,33,25,28,30,32,22,15,21,30,16,21,6,""
17,17,10,18,24,29,42,37,37,41,33,45,31,27,25,39,34,39,36,21,20,29,14,14,15,""
18,8,14,15,29,20,34,33,58,38,46,42,32,30,28,35,35,25,18,22,27,25,13,16,11,""
19,10,9,18,16,26,33,34,46,36,52,46,37,40,43,43,22,39,39,19,19,19,13,11,13,""
20,8,7,11,28,27,32,51,40,65,42,46,34,46,33,27,48,40,32,24,20,28,23,13,13,""
21,9,11,21,25,40,39,42,44,44,52,50,44,24,33,38,44,32,36,25,23,32,23,16,13,""
22,10,13,13,20,22,33,55,52,44,44,46,40,29,23,47,42,37,23,26,22,29,22,11,16,""
23,13,11,12,20,24,24,32,42,39,44,43,48,33,36,44,38,39,21,16,21,26,10,13,14,""
24,8,8,15,17,26,36,45,54,56,37,28,35,26,28,33,41,41,35,31,20,12,13,12,11,""
25,5,11,12,16,29,33,37,49,56,44,49,47,31,33,36,29,36,31,24,30,19,24,9,8,""
26,13,12,17,21,18,40,38,56,58,43,46,40,48,35,29,45,25,28,28,14,20,16,21,9,""
27,9,7,6,14,28,38,55,45,46,52,42,34,39,32,37,21,39,24,35,28,16,16,11,8,""
28,13,7,13,23,35,31,37,40,45,50,32,50,39,26,19,44,37,24,18,19,20,13,14,6,""
29,14,16,15,15,30,25,49,38,31,38,49,18,26,28,27,16,40,37,16,25,15,13,9,11,""
30,9,13,7,9,17,35,44,33,40,40,24,24,27,22,17,21,23,16,30,20,22,22,11,8,""
31,8,12,12,21,26,28,34,27,44,31,48,40,34,24,32,32,24,34,25,20,26,19,18,-1,""
[E]{hzjynI}le,"z'gl}"
