oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,16,25,17,19,28,31,34,23,31,16,28,20,24,12,11,16,16,19,10,22,20,14,18,""
02,21,23,16,18,22,29,20,23,24,22,12,25,17,27,15,16,8,15,17,14,17,10,26,16,""
03,19,19,14,15,22,24,28,27,25,19,19,20,23,17,18,17,15,14,16,22,18,16,15,18,""
04,15,22,18,20,17,28,26,27,26,31,21,26,13,23,18,10,17,15,12,17,13,15,19,15,""
05,20,22,17,29,25,28,21,24,21,27,24,25,17,23,16,23,19,18,15,16,23,18,28,26,""
06,17,19,20,25,22,25,26,32,22,28,23,25,16,13,21,18,18,12,10,19,24,17,26,25,""
07,16,19,16,22,30,26,28,15,15,28,18,26,18,19,17,20,19,15,15,17,22,20,12,20,""
08,17,27,33,18,27,29,30,28,26,27,29,16,26,18,23,14,13,18,20,25,22,28,20,20,""
09,20,20,18,23,21,34,33,20,26,29,31,17,14,27,20,14,12,9,15,16,15,20,16,25,""
10,19,21,21,22,23,33,27,26,26,34,18,28,19,33,24,11,16,12,18,26,22,30,25,26,""
11,34,30,33,29,32,26,37,33,31,28,35,33,36,26,18,20,23,17,19,23,28,24,16,37,""
12,36,32,38,26,27,31,32,42,28,27,34,37,22,42,20,20,14,11,19,25,35,32,26,30,""
13,28,33,29,30,25,36,23,37,31,39,24,32,25,13,21,28,16,19,21,32,24,34,25,28,""
14,23,35,25,31,30,35,40,28,24,28,32,21,42,19,11,25,20,20,21,32,25,28,38,26,""
15,37,17,28,40,28,30,29,33,37,30,33,28,22,31,20,21,22,23,16,31,27,19,30,23,""
16,23,26,26,24,25,30,36,22,27,34,27,32,15,26,17,25,16,19,17,31,23,30,20,28,""
17,35,27,30,34,31,39,36,31,33,28,35,21,23,29,21,23,16,22,18,20,42,18,32,30,""
18,34,41,25,37,34,38,31,41,31,28,36,26,27,19,22,27,16,24,31,20,23,26,18,27,""
19,33,23,40,32,22,33,28,39,34,33,31,36,28,30,14,19,19,24,24,28,20,23,33,30,""
20,30,31,30,40,35,33,31,33,41,16,41,29,22,18,25,26,12,26,18,18,31,30,31,35,""
21,27,24,31,35,31,35,35,30,36,33,27,26,24,24,31,23,21,25,25,26,36,26,19,22,""
22,31,29,43,37,35,27,42,31,27,23,31,24,22,17,23,18,15,36,17,26,27,29,25,12,""
23,23,18,23,26,20,21,20,17,19,27,18,20,12,20,22,16,20,15,16,26,22,18,20,24,""
24,20,31,23,22,25,26,16,15,26,25,20,14,16,22,16,12,15,12,24,24,26,26,19,24,""
25,26,21,25,12,10,27,19,25,27,25,20,21,23,18,20,13,21,9,15,17,19,21,21,16,""
26,24,22,22,26,27,17,20,22,19,15,20,20,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,20,17,21,""
28,14,21,23,31,21,23,24,25,21,19,23,24,17,21,9,11,7,6,19,14,11,22,13,15,""
29,26,26,20,28,19,30,39,20,23,20,18,20,27,21,11,17,10,22,16,24,19,20,18,25,""
30,14,26,23,24,29,17,21,17,21,26,23,24,11,9,17,11,20,10,21,27,13,21,21,20,""
31,13,27,18,21,14,22,10,23,24,21,19,20,15,8,14,15,14,11,8,20,21,16,13,2,""
