oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,16,14,13,36,35,51,44,56,85,78,62,73,68,77,61,63,36,64,45,27,31,17,7,""
02,13,11,17,22,39,47,50,45,60,69,84,66,65,125,91,80,56,65,53,38,37,36,20,15,""
03,6,14,10,19,32,37,45,49,43,56,62,50,54,73,84,64,45,38,36,28,33,23,22,11,""
04,5,17,17,24,46,62,44,48,37,54,63,36,50,42,48,39,46,32,38,33,23,19,18,12,""
05,12,9,18,26,59,50,61,50,61,53,49,55,52,33,48,43,33,33,51,36,22,22,11,8,""
06,12,7,15,18,40,39,40,45,43,71,69,73,58,51,61,43,46,35,35,32,23,16,15,11,""
07,17,11,13,26,43,38,41,39,42,57,50,67,62,64,53,61,46,40,30,25,16,13,19,1,""
08,10,10,20,28,40,34,50,43,54,69,52,39,52,43,41,49,38,36,37,29,19,25,17,8,""
09,7,8,11,22,41,49,50,48,40,69,86,56,58,47,59,43,28,35,27,23,28,17,19,11,""
10,12,19,13,-1,-1,23,59,40,54,76,55,52,66,50,64,35,32,36,29,29,27,15,23,11,""
11,5,6,17,32,24,37,42,47,56,80,94,66,59,50,75,61,46,42,30,34,45,16,14,11,""
12,12,12,20,32,38,61,58,60,63,64,81,63,67,55,63,54,46,41,34,32,27,21,18,8,""
13,11,6,31,33,44,62,50,52,60,71,83,63,74,72,48,58,57,34,42,50,32,24,27,26,""
14,7,13,23,32,50,58,50,43,68,89,79,85,72,74,58,55,45,40,34,41,23,14,17,16,""
15,12,14,12,38,44,60,51,52,65,88,78,76,78,59,51,63,52,40,36,38,31,22,14,12,""
16,12,11,16,53,48,46,55,43,62,77,101,73,54,55,55,55,40,33,31,23,21,16,16,12,""
17,10,12,15,31,45,54,57,64,77,77,85,64,54,51,53,40,39,31,23,33,25,19,18,12,""
18,8,9,22,32,49,60,42,53,69,66,78,49,54,67,62,37,37,34,23,21,23,14,9,14,""
19,12,10,14,26,44,43,44,65,53,67,90,70,64,58,63,37,51,24,21,31,22,15,10,11,""
20,17,12,15,33,31,44,43,52,73,72,61,60,54,68,81,68,47,39,9,35,31,15,14,9,""
21,12,7,10,20,30,39,44,65,63,81,77,58,62,86,47,52,34,35,20,17,16,14,18,10,""
22,11,13,12,27,40,42,59,54,88,81,89,64,74,80,92,70,46,36,39,33,22,18,15,11,""
23,11,12,20,21,28,48,57,61,72,96,95,76,84,60,67,77,49,25,32,22,83,13,15,9,""
24,10,6,15,31,26,38,49,66,71,77,81,62,61,72,49,44,47,23,26,21,23,18,11,10,""
25,10,13,13,27,43,50,48,60,60,71,66,59,57,80,71,33,34,31,26,21,14,11,7,3,""
26,4,8,14,19,42,35,60,55,56,61,60,81,61,42,47,56,29,22,28,19,21,13,11,4,""
27,35,17,28,21,26,37,36,52,70,63,87,72,61,68,61,71,42,30,37,25,25,15,14,19,""
28,15,14,15,20,46,38,41,35,67,77,76,69,61,56,55,41,47,22,27,19,16,10,13,9,""
29,5,9,8,29,38,43,37,40,62,64,65,52,63,76,74,46,44,45,41,23,16,17,12,9,""
30,3,5,8,18,23,35,41,47,60,60,68,62,33,41,45,43,40,23,24,17,12,9,14,16,""
31,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
