oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,31,39,41,42,41,34,36,33,39,28,44,32,30,27,20,25,8,27,24,52,31,25,51,""
02,54,59,55,53,47,38,38,39,44,29,26,30,31,33,34,20,23,15,18,27,25,20,35,41,""
03,43,49,50,47,41,29,35,45,38,36,36,44,30,27,31,13,17,10,23,28,38,38,33,50,""
04,37,61,53,48,39,54,33,33,37,26,29,26,27,15,22,16,24,21,14,29,27,34,49,32,""
05,43,38,40,48,47,30,30,46,25,36,37,31,24,20,20,16,24,21,17,28,37,35,38,38,""
06,49,56,48,59,44,37,44,37,26,30,41,39,27,30,27,20,18,29,27,30,31,38,37,33,""
07,45,35,50,52,40,39,31,33,30,28,20,29,14,21,27,22,18,15,13,20,26,30,43,50,""
08,45,49,57,46,48,39,25,38,31,23,33,28,27,22,23,15,24,20,25,21,21,36,43,55,""
09,36,49,46,61,54,41,38,40,38,42,36,33,29,17,11,21,18,19,28,33,37,41,44,41,""
10,47,60,49,43,50,47,28,35,21,27,23,23,18,26,30,17,26,13,23,25,34,39,36,35,""
11,47,46,70,45,59,37,48,41,48,32,33,39,29,32,17,27,32,25,26,31,34,46,32,62,""
12,55,57,54,57,42,38,31,36,38,29,28,31,34,20,19,27,18,23,24,30,33,34,44,55,""
13,40,56,58,60,43,45,42,38,33,29,32,23,27,33,23,15,20,18,19,20,31,34,41,37,""
14,40,55,56,43,45,44,34,32,32,36,42,29,28,27,31,21,15,32,31,31,23,28,39,55,""
15,46,65,52,58,58,47,36,56,47,30,36,36,28,30,31,20,22,18,27,34,36,40,47,44,""
16,55,52,48,50,47,49,44,33,29,18,23,35,37,26,22,14,23,18,25,30,31,45,40,41,""
17,53,50,68,53,48,39,35,47,32,42,45,30,25,18,19,28,20,24,23,30,37,33,50,49,""
18,43,50,52,57,49,39,46,49,42,42,27,22,19,21,37,20,20,18,27,24,26,33,33,45,""
19,43,59,62,67,50,45,35,31,28,27,26,32,18,23,20,23,21,21,20,26,35,33,34,43,""
20,54,52,50,52,46,37,46,48,39,35,33,27,23,18,24,10,23,14,23,27,40,44,45,37,""
21,46,44,63,55,45,46,41,27,27,41,23,22,30,21,21,22,25,27,27,27,34,35,36,36,""
22,49,48,69,41,69,39,42,38,32,35,18,27,20,23,24,20,19,28,15,25,26,30,28,44,""
23,47,63,38,65,50,38,31,30,27,31,29,30,34,16,20,17,14,18,17,30,27,42,52,37,""
24,48,55,47,57,56,50,26,34,37,33,20,26,20,19,15,16,15,17,25,21,32,35,40,28,""
25,44,48,54,43,54,42,40,36,31,36,34,24,24,25,21,14,22,17,18,33,36,39,36,44,""
26,56,47,46,37,47,36,33,41,34,30,21,20,34,25,19,20,21,18,27,24,27,40,35,36,""
27,50,51,52,49,52,41,32,30,33,25,25,21,24,21,29,14,20,11,24,28,31,41,33,41,""
28,42,48,50,50,45,45,30,41,34,26,46,30,19,20,19,10,24,15,22,22,23,34,55,41,""
29,47,64,55,58,52,46,39,34,24,27,21,19,28,23,22,8,14,18,30,37,31,49,33,31,""
30,57,44,45,46,47,41,40,35,31,29,26,32,31,26,21,20,17,19,27,17,28,38,35,31,""
31,36,51,47,50,42,35,41,23,31,26,25,26,31,27,33,16,15,17,19,34,29,-1,-1,-1,""
