aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,21,29,36,32,35,31,21,27,32,29,28,25,32,32,20,20,21,19,20,35,21,21,17,""
02,13,30,18,37,36,46,30,27,23,24,27,23,33,24,23,29,22,17,23,22,16,26,19,13,""
03,3,0,0,0,0,3,30,34,28,23,20,33,23,23,22,27,20,19,20,23,15,17,18,23,""
04,22,22,27,29,29,32,27,21,30,30,17,12,20,16,24,19,23,24,35,25,30,21,24,28,""
05,19,33,25,36,27,33,38,32,31,24,33,20,22,24,30,27,20,23,18,20,11,26,19,30,""
06,25,34,25,24,40,51,33,25,26,30,30,37,25,20,20,30,24,24,24,23,15,28,27,20,""
07,29,24,30,27,42,39,33,19,32,20,30,21,25,22,19,20,25,24,24,22,14,18,20,16,""
08,22,24,27,25,43,38,23,34,26,19,23,18,24,22,22,29,27,18,12,14,17,22,19,19,""
09,22,25,29,38,31,22,25,27,20,29,21,23,27,26,31,22,20,20,19,23,28,27,24,24,""
10,20,27,28,32,26,24,37,28,25,21,33,20,26,34,21,31,16,24,26,26,24,24,24,25,""
11,25,23,32,27,51,39,33,35,45,14,26,30,25,18,33,34,31,26,26,23,20,19,22,21,""
12,22,25,19,33,32,49,41,38,36,25,37,23,18,25,24,26,23,20,19,23,32,23,17,29,""
13,36,35,47,40,55,47,46,58,50,50,33,31,28,29,28,20,25,20,32,30,37,18,20,30,""
14,24,31,38,41,44,52,35,35,38,37,36,33,23,19,27,19,21,17,22,17,29,23,19,20,""
15,23,28,22,32,33,30,37,25,24,24,22,23,20,25,15,29,17,24,23,26,17,23,10,24,""
16,22,27,33,35,31,30,31,27,23,30,18,23,21,14,24,16,20,14,19,23,10,20,14,13,""
17,16,20,30,21,25,15,33,23,34,20,16,27,13,13,13,22,20,13,17,17,21,16,16,11,""
18,13,15,23,22,37,20,17,23,27,21,18,24,22,27,25,20,11,21,21,17,19,19,17,19,""
19,24,22,26,36,37,30,25,12,24,30,25,27,25,27,24,25,14,17,13,19,15,19,16,10,""
20,20,28,18,22,28,23,17,16,34,28,20,19,21,23,21,20,19,17,22,16,20,14,16,11,""
21,23,14,19,16,22,27,16,24,20,26,16,13,26,23,21,34,15,23,18,18,19,17,10,14,""
22,21,19,19,12,29,18,17,22,14,25,26,21,10,16,24,35,22,17,19,22,22,16,13,17,""
23,16,17,18,21,28,27,25,20,23,12,14,25,17,15,22,16,18,23,24,18,17,16,29,14,""
24,17,19,27,16,27,22,15,18,23,11,30,20,19,20,16,22,21,24,19,22,19,15,8,15,""
25,20,22,27,23,25,12,27,20,25,14,29,26,21,30,28,25,20,20,20,14,15,16,19,12,""
26,20,19,24,27,27,34,15,29,26,24,26,24,19,25,29,18,33,23,11,21,26,22,16,17,""
27,19,18,28,26,19,22,24,23,31,19,30,28,21,21,10,27,16,25,20,18,18,17,19,17,""
28,8,14,20,20,23,19,22,21,15,8,22,12,17,18,17,22,16,9,22,15,9,13,20,9,""
29,18,15,24,14,25,23,18,21,18,20,25,14,17,18,27,34,19,20,9,14,17,19,17,13,""
30,12,16,18,13,21,24,28,19,33,22,15,24,22,18,19,26,23,27,31,31,20,20,18,11,""
31,11,21,26,18,12,19,29,22,15,21,15,14,24,14,21,20,16,14,13,11,23,18,9,-1,""
