aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,38,69,40,57,44,24,33,33,22,23,15,25,24,24,19,19,11,8,11,13,10,14,19,""
02,33,47,54,57,71,41,32,36,43,17,28,15,27,28,21,25,31,13,12,10,17,18,4,23,""
03,0,0,0,0,0,0,3,24,31,21,13,14,29,26,27,15,12,4,9,9,13,9,15,18,""
04,18,28,40,43,55,51,37,26,23,25,22,20,17,21,34,18,12,29,12,14,14,14,18,15,""
05,23,30,48,51,50,29,33,35,14,19,28,21,28,29,29,28,18,15,13,10,8,17,20,20,""
06,20,33,44,39,49,42,37,41,46,25,30,16,20,13,18,33,24,14,9,12,7,9,9,14,""
07,21,31,36,36,44,40,43,23,29,27,26,19,30,25,21,22,18,12,15,15,13,9,11,17,""
08,18,22,29,39,55,43,48,48,32,32,17,17,22,27,13,26,8,16,11,18,13,12,20,20,""
09,22,29,31,42,56,60,42,47,28,22,26,22,27,25,28,26,21,15,19,21,11,12,23,18,""
10,12,30,37,42,47,54,33,25,27,31,24,20,22,27,34,28,27,16,10,20,8,20,16,13,""
11,24,31,52,46,35,64,46,46,35,44,44,31,40,32,40,37,18,25,18,10,10,20,19,28,""
12,25,38,42,56,62,54,74,57,50,36,58,63,64,36,68,32,37,41,15,12,16,24,27,41,""
13,46,69,82,122,103,88,100,92,76,97,75,70,55,44,40,29,29,31,24,24,19,20,19,23,""
14,24,50,32,62,49,57,58,66,55,48,28,42,34,34,35,26,29,16,19,13,11,15,23,15,""
15,18,29,43,30,43,40,38,17,44,42,31,33,17,28,23,18,18,13,14,13,7,10,9,15,""
16,15,20,24,35,34,24,34,21,27,21,9,20,23,15,17,17,26,11,17,4,9,10,5,17,""
17,10,13,19,27,24,26,37,19,25,16,17,16,18,7,12,14,13,19,12,13,5,8,8,9,""
18,19,16,20,19,14,32,19,21,18,21,25,15,12,17,23,16,10,14,9,6,11,14,9,7,""
19,9,17,19,29,26,29,26,26,25,20,16,18,11,14,19,11,14,11,9,7,9,10,12,10,""
20,11,18,20,18,20,19,30,12,17,18,10,12,17,19,20,17,15,11,10,16,7,11,12,9,""
21,15,14,23,18,26,31,13,22,28,11,16,14,21,11,12,17,11,8,12,10,6,4,12,11,""
22,8,16,19,21,20,20,12,15,12,15,16,16,16,8,8,11,14,6,12,5,5,7,9,7,""
23,18,17,25,36,23,32,25,29,17,18,10,28,14,13,18,21,12,10,12,3,3,7,5,7,""
24,14,7,15,25,17,16,13,12,13,11,9,10,9,10,10,13,15,16,3,7,7,10,9,11,""
25,6,15,25,21,15,21,18,19,20,15,16,13,13,13,18,15,4,6,8,12,7,7,15,10,""
26,13,22,26,20,26,24,24,50,33,57,9,19,12,12,26,13,12,15,10,6,8,13,6,10,""
27,10,17,20,14,30,24,31,14,20,21,14,13,21,19,14,19,17,20,10,8,5,3,13,9,""
28,13,19,13,29,22,27,34,11,21,16,11,21,18,22,16,10,10,13,7,8,5,9,6,12,""
29,12,17,15,27,26,23,18,21,26,17,12,11,10,27,20,20,19,17,6,14,7,8,11,10,""
30,15,14,29,20,15,29,20,18,20,10,11,10,15,17,20,14,13,8,8,12,10,9,6,8,""
31,9,15,20,20,21,19,28,19,15,15,12,16,17,20,9,15,12,6,11,8,5,10,3,6,""
