aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,0,61,60,65,65,80,55,47,43,35,50,49,41,31,32,46,57,48,36,""
04,27,43,62,85,46,71,63,65,53,43,47,95,53,53,76,122,68,28,32,34,60,86,44,42,""
05,41,55,41,52,58,66,77,58,47,59,47,13,16,27,25,30,19,32,20,23,54,67,70,66,""
06,67,50,49,42,56,43,64,52,94,70,56,64,90,83,90,102,107,97,111,89,88,113,78,47,""
07,52,85,56,86,82,97,86,61,64,52,90,26,32,35,17,19,26,18,42,48,48,49,7,18,""
08,20,26,23,30,43,63,48,45,44,47,45,15,12,17,29,21,41,40,35,24,18,20,24,22,""
09,27,34,40,31,41,41,51,48,48,77,80,87,84,114,102,156,71,89,156,83,92,66,48,58,""
10,43,54,53,85,69,71,101,79,80,85,99,76,74,69,66,148,110,111,80,74,106,106,73,67,""
11,60,50,86,82,59,77,68,73,92,80,88,88,79,50,71,61,89,86,94,77,104,102,64,70,""
12,51,65,67,-1,-1,9,67,71,29,29,27,34,33,35,34,32,57,44,41,41,49,38,40,50,""
13,49,59,68,99,77,113,122,94,70,61,9,61,44,37,18,37,58,52,35,65,18,70,35,30,""
14,31,55,67,75,62,78,68,67,53,64,69,51,42,64,37,41,42,23,39,35,51,39,34,24,""
15,42,29,38,56,47,66,48,60,24,63,51,50,49,36,51,36,38,44,56,34,36,28,56,38,""
16,46,32,48,44,58,58,53,52,54,55,30,34,60,50,38,47,33,43,53,49,39,32,29,21,""
17,33,35,26,45,40,41,57,37,55,17,24,40,35,27,29,42,28,41,37,34,53,41,44,26,""
18,31,36,37,44,46,62,61,36,17,51,33,53,28,27,23,52,35,25,37,39,54,37,41,41,""
19,34,28,55,50,52,66,60,46,37,61,55,45,45,55,45,66,43,36,45,53,51,42,36,37,""
20,48,38,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,26,38,35,33,36,36,47,27,""
21,31,29,33,65,68,56,46,35,50,31,48,58,45,38,15,16,36,24,57,28,32,30,34,40,""
22,36,26,49,46,69,54,66,44,49,53,52,54,51,50,45,55,36,23,38,68,60,43,46,38,""
23,29,36,38,33,84,73,59,36,38,38,66,70,25,31,44,33,38,56,44,39,38,38,24,33,""
24,27,37,28,47,61,59,24,30,54,35,60,45,7,9,30,3,21,36,23,51,39,47,58,27,""
25,29,38,26,47,46,62,56,52,56,45,43,40,51,47,37,42,20,41,30,34,45,53,44,42,""
26,27,46,45,41,47,55,31,54,37,41,45,26,27,20,24,57,34,36,19,45,50,40,45,44,""
27,31,41,51,42,49,61,55,56,53,60,55,73,22,17,48,47,74,41,4,29,35,50,33,22,""
28,26,30,20,36,48,31,48,51,32,22,25,37,33,24,36,37,38,53,60,42,47,30,22,19,""
29,19,21,34,32,34,46,52,51,9,10,12,18,5,11,9,9,8,14,5,9,12,12,1,6,""
30,6,6,5,6,17,7,22,9,5,10,11,9,10,14,9,9,8,10,14,13,12,9,17,19,""
31,14,9,21,17,15,19,14,18,16,16,17,10,21,15,11,16,14,16,14,13,15,22,12,-1,""
