aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,10,7,14,16,36,47,59,73,69,81,93,79,64,65,55,66,47,37,26,31,14,15,10,""
02,12,10,5,23,16,31,40,57,56,77,86,84,77,62,56,60,56,51,45,28,19,36,30,11,""
03,3,5,5,12,11,28,25,50,49,67,81,73,90,59,68,65,47,44,14,19,17,14,18,9,""
04,5,6,8,11,15,31,37,40,56,68,88,71,67,65,73,70,69,54,27,17,26,20,15,15,""
05,10,3,15,5,17,27,32,50,44,58,64,83,63,62,69,79,64,41,35,27,27,18,14,12,""
06,12,5,11,10,26,16,38,45,68,96,77,78,50,54,56,64,62,52,40,31,28,21,20,17,""
07,10,4,12,11,22,23,52,40,63,52,89,78,58,56,49,39,71,50,32,23,33,22,19,11,""
08,11,9,8,7,17,28,35,47,40,67,82,72,87,70,76,83,80,72,44,30,31,24,13,8,""
09,3,2,3,11,23,41,53,65,78,75,83,75,101,72,80,92,72,34,47,46,43,101,33,21,""
10,12,13,14,21,22,29,39,41,68,59,86,73,105,90,67,62,71,67,38,34,13,22,17,17,""
11,12,8,18,17,31,33,35,61,71,83,71,93,34,22,23,38,53,37,41,37,26,9,14,12,""
12,10,9,14,15,24,25,22,13,17,28,35,64,44,40,74,57,35,54,61,32,34,29,31,13,""
13,15,20,14,19,21,29,11,23,46,44,61,49,67,66,69,91,109,59,60,49,36,27,20,14,""
14,23,16,6,19,35,49,53,65,65,83,102,93,98,96,54,50,58,63,58,44,48,31,26,20,""
15,13,7,7,17,24,26,41,38,55,72,78,66,78,68,79,90,69,61,40,46,29,30,8,15,""
16,14,14,20,19,22,37,35,58,61,64,83,71,79,70,61,57,66,66,49,33,16,19,11,10,""
17,9,16,32,22,26,29,32,44,68,63,73,85,66,56,36,2,78,55,62,37,28,23,10,10,""
18,15,6,7,12,9,11,26,27,18,44,43,38,30,22,15,9,13,12,6,9,3,10,6,0,""
19,1,5,10,12,19,9,16,16,21,34,30,36,29,14,11,43,31,25,8,16,14,11,7,17,""
20,6,9,7,12,14,20,19,23,30,32,36,30,23,32,29,24,24,24,19,16,10,11,4,6,""
21,6,9,12,4,8,4,6,9,9,22,20,21,30,21,20,17,7,11,12,10,12,10,15,5,""
22,5,5,9,10,15,18,19,31,24,41,35,56,26,43,48,35,33,45,17,15,25,20,10,12,""
23,13,12,18,12,21,19,28,23,34,44,47,47,42,46,30,55,31,28,28,21,18,16,21,8,""
24,10,12,6,8,13,19,21,21,29,36,46,62,55,53,40,57,57,46,34,20,16,13,11,11,""
25,8,4,10,14,11,11,22,26,36,33,50,49,42,45,40,33,25,25,24,13,13,17,13,13,""
26,12,12,9,12,9,18,28,20,27,29,38,43,37,45,33,39,26,28,18,12,16,11,9,12,""
27,8,9,11,5,17,19,25,29,32,38,44,47,53,44,39,34,37,24,20,23,27,28,11,9,""
28,12,8,12,13,10,21,30,36,35,31,40,48,39,34,42,24,27,24,25,19,18,14,12,6,""
29,7,4,7,18,9,18,22,26,33,27,49,36,27,25,31,38,32,15,16,15,14,11,13,17,""
30,5,4,10,2,7,14,23,43,30,30,36,47,33,49,45,42,32,21,32,28,27,17,18,15,""
31,15,15,12,12,10,17,20,25,36,28,42,37,47,46,30,56,46,40,18,28,24,20,17,-1,""
