aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,3,2,2,2,3,3,0,2,1,2,6,11,19,19,21,25,22,22,23,14,10,11,4,""
02,4,1,1,3,1,0,0,2,1,0,6,9,14,24,15,16,18,16,28,20,17,12,8,8,""
03,8,5,5,1,3,2,1,5,2,2,6,4,14,14,19,26,17,18,24,19,15,12,10,6,""
04,6,2,1,0,0,3,1,2,3,0,6,6,3,7,21,17,17,16,22,18,13,8,6,14,""
05,2,4,3,1,1,0,2,3,0,0,4,3,2,11,10,15,12,18,15,18,10,3,10,2,""
06,6,3,0,5,3,0,1,3,1,2,2,2,3,9,23,18,20,11,22,12,13,16,10,6,""
07,8,8,3,0,1,3,3,1,3,2,5,1,6,5,6,9,12,13,19,20,15,12,9,6,""
08,8,4,1,3,2,3,5,1,1,3,6,7,5,8,13,17,12,19,17,17,15,14,12,9,""
09,14,4,7,4,3,2,1,1,2,2,4,6,12,6,9,11,5,22,17,11,11,10,10,6,""
10,8,10,4,7,6,2,2,4,2,2,4,6,8,17,13,18,14,16,15,23,15,14,7,7,""
11,7,8,3,3,2,1,2,2,2,2,4,4,13,13,13,13,9,18,20,23,22,13,11,11,""
12,6,15,9,7,4,2,4,11,0,1,4,3,6,14,11,19,19,15,35,27,28,27,21,17,""
13,13,15,11,6,6,5,3,2,2,1,5,8,9,12,23,32,20,22,20,29,24,13,16,17,""
14,14,13,7,3,7,3,2,3,3,5,1,7,8,13,12,13,11,20,9,16,15,15,10,13,""
15,9,4,4,5,3,4,0,1,1,5,3,5,11,9,18,18,10,17,9,11,10,9,7,8,""
16,9,3,4,1,2,6,2,1,4,3,3,3,10,12,14,13,14,7,12,8,16,8,12,7,""
17,8,5,7,5,6,3,5,7,4,6,2,4,9,12,11,6,15,11,13,16,15,8,11,5,""
18,8,3,3,4,1,4,1,1,3,4,6,8,8,16,7,9,12,13,6,11,13,10,17,5,""
19,9,9,5,2,3,2,3,0,5,3,1,5,5,6,7,6,10,12,10,6,7,6,7,9,""
20,1,4,4,2,5,3,2,8,13,2,6,11,8,14,9,10,12,7,13,10,9,12,7,8,""
21,9,7,4,2,2,4,2,4,4,4,6,4,6,15,6,13,4,7,13,8,10,13,6,5,""
22,9,2,2,3,2,3,5,1,3,8,5,7,5,8,4,5,9,13,6,16,17,10,8,14,""
23,7,3,4,3,6,3,4,3,2,4,1,8,15,18,12,11,9,12,17,10,12,7,3,12,""
24,7,10,4,1,5,4,2,3,3,5,6,13,4,4,7,16,5,10,12,5,8,8,15,5,""
25,10,5,7,8,4,4,3,8,4,4,6,6,11,7,7,10,8,11,15,13,7,8,16,13,""
26,11,7,9,5,4,5,1,3,3,3,3,9,6,12,14,19,13,18,21,10,10,13,7,10,""
27,9,11,4,2,2,3,5,2,2,3,6,7,13,10,6,13,13,10,17,19,10,14,6,13,""
28,14,9,7,3,10,5,4,5,4,4,8,8,9,10,8,15,13,14,12,14,8,8,14,15,""
29,12,15,10,6,4,2,5,9,4,7,11,8,11,7,17,11,12,19,3,10,15,8,10,8,""
30,10,11,6,2,4,9,5,0,4,7,6,12,8,9,9,11,10,8,12,9,15,10,20,12,""
31,8,6,5,10,2,1,8,1,4,2,10,9,12,12,14,14,11,7,4,11,4,8,11,9,""
