aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,42,34,49,33,42,19,25,19,14,16,21,13,13,12,15,15,10,21,17,23,21,29,26,""
02,36,41,24,32,22,35,26,19,25,26,12,24,40,19,19,18,19,14,20,15,13,22,21,30,""
03,40,20,25,15,20,5,23,23,25,27,29,17,17,16,18,15,25,18,13,18,11,21,20,20,""
04,40,31,30,33,32,29,23,31,17,20,18,9,24,21,14,11,14,18,19,18,18,18,33,36,""
05,30,36,30,26,33,37,21,29,25,27,26,28,20,12,15,16,11,13,27,37,17,25,22,25,""
06,29,29,29,25,32,29,30,34,34,21,20,32,23,20,18,20,20,17,22,9,18,16,23,29,""
07,24,29,33,37,20,37,25,21,25,20,25,22,19,23,15,22,13,26,13,23,18,20,28,19,""
08,23,35,34,31,39,33,15,29,25,20,16,22,11,19,17,28,22,13,19,21,17,31,17,19,""
09,24,37,30,28,40,28,12,30,25,25,15,25,11,12,15,25,18,16,11,11,25,23,23,21,""
10,28,23,22,45,43,28,22,29,24,23,25,16,17,14,18,9,11,20,13,25,18,30,23,37,""
11,32,33,27,39,41,44,38,33,48,20,17,23,21,22,34,18,16,27,25,24,18,20,32,24,""
12,34,41,45,54,49,53,64,26,35,36,30,30,19,26,27,13,11,28,21,31,31,36,40,65,""
13,64,58,57,76,81,83,107,94,79,40,44,29,32,24,32,19,26,23,24,22,31,25,35,38,""
14,45,53,43,63,59,69,71,53,61,50,49,37,25,19,24,17,19,12,11,18,19,16,23,17,""
15,25,24,21,32,34,35,34,41,25,28,22,20,18,16,42,17,15,18,13,16,27,30,17,28,""
16,27,20,27,24,36,28,36,28,23,27,22,13,17,18,24,23,14,18,18,15,17,16,26,31,""
17,27,21,25,21,24,29,22,18,30,14,18,20,6,12,25,17,14,6,17,10,12,14,18,17,""
18,18,19,21,26,20,18,13,29,33,16,10,10,9,18,13,19,17,17,18,15,18,16,22,16,""
19,14,18,23,28,24,23,20,30,16,16,16,10,15,11,8,13,15,11,13,16,15,12,16,22,""
20,19,15,14,16,23,18,16,20,15,13,16,16,10,11,17,12,15,14,13,14,27,12,15,20,""
21,12,18,25,33,18,14,15,14,11,13,12,16,19,20,39,46,39,15,13,23,14,18,16,18,""
22,19,14,16,25,26,16,14,9,21,14,15,16,20,17,17,16,16,9,20,14,20,12,25,19,""
23,22,19,22,19,22,20,27,16,15,18,16,24,17,15,17,13,20,36,13,18,16,14,19,11,""
24,18,22,14,25,12,15,14,21,29,25,14,14,21,18,15,14,17,14,15,17,21,19,20,14,""
25,19,19,22,20,31,17,18,18,20,25,18,16,11,11,13,17,20,23,19,23,11,16,28,18,""
26,19,17,22,17,21,23,20,19,14,12,23,23,17,20,21,15,12,18,18,23,15,15,15,16,""
27,22,19,14,23,23,25,15,18,16,19,18,20,16,22,22,16,21,15,13,10,18,18,28,24,""
28,24,17,19,13,22,15,17,20,17,24,17,12,15,22,13,13,19,13,6,20,16,20,21,15,""
29,22,18,17,15,14,26,24,24,16,15,21,24,18,15,15,10,15,14,17,14,18,42,22,28,""
30,20,24,31,17,22,21,27,23,14,31,18,10,18,16,18,12,13,16,18,21,16,19,21,15,""
31,18,21,29,18,36,26,22,16,22,19,18,21,21,17,12,24,21,9,14,13,23,-1,-1,-1,""
